,Wavelength,Sum,O I (9.7e-01),O II (3.3e-02),O III (2.3e-12)
446,222.77,7.190000000000001e-10,0,7.190000000000001e-10,5.678999999999999e-24
447,222.82,1.003e-09,0,1.003e-09,5.972000000000001e-24
448,222.87,1.299e-09,0,1.299e-09,5.678999999999999e-24
449,222.92,1.55e-09,0,1.55e-09,4.883e-24
450,222.97,1.711e-09,0,1.711e-09,3.796e-24
451,223.02,1.769e-09,0,1.769e-09,2.6689999999999996e-24
452,223.07,1.746e-09,0,1.746e-09,1.6969999999999998e-24
453,223.12,1.678e-09,0,1.678e-09,9.765e-25
454,223.17,1.5939999999999999e-09,0,1.5939999999999999e-09,5.091e-25
455,223.22,1.499e-09,0,1.499e-09,2.413e-25
456,223.27,1.378e-09,0,1.378e-09,1.051e-25
457,223.32,1.213e-09,0,1.213e-09,4.32e-26
458,223.37,1.004e-09,0,1.004e-09,1.782e-26
459,223.42,7.693e-10,0,7.693e-10,8.181000000000002e-27
460,223.47,5.407000000000001e-10,0,5.407000000000001e-10,4.563e-27
461,223.52,3.466e-10,0,3.466e-10,3.1289999999999996e-27
462,223.57,2.02e-10,0,2.02e-10,2.6410000000000004e-27
463,223.62,1.067e-10,0,1.067e-10,2.7920000000000002e-27
464,223.67,5.113e-11,0,5.113e-11,3.4850000000000005e-27
465,223.72,2.2170000000000003e-11,0,2.2170000000000003e-11,4.568e-27
466,223.77,8.706e-12,0,8.706e-12,5.771e-27
467,223.82,3.094e-12,0,3.094e-12,6.752999999999999e-27
468,223.87,9.948e-13,0,9.948e-13,7.211e-27
469,223.92,2.894e-13,0,2.894e-13,6.989e-27
470,223.97,7.62e-14,0,7.62e-14,6.135999999999999e-27
471,224.02,1.82e-14,0,1.82e-14,4.877e-27
472,224.07,4.264e-15,0,4.264e-15,3.5090000000000005e-27
473,224.12,2.761e-15,0,2.761e-15,2.285e-27
474,224.17,1.034e-14,0,1.034e-14,1.3470000000000001e-27
475,224.22,4.721e-14,0,4.721e-14,7.183e-28
476,224.27,1.977e-13,0,1.977e-13,3.467e-28
477,224.32,7.504e-13,0,7.504e-13,1.5149999999999998e-28
478,224.37,2.5810000000000004e-12,0,2.5810000000000004e-12,5.990999999999999e-29
479,224.42,8.043e-12,0,8.043e-12,2.144e-29
480,224.47,2.2719999999999997e-11,0,2.2719999999999997e-11,6.944999999999999e-30
481,224.52,5.818e-11,0,5.818e-11,2.0359999999999998e-30
482,224.57,1.3519999999999998e-10,0,1.3519999999999998e-10,5.402e-31
483,224.62,2.853e-10,0,2.853e-10,1.297e-31
484,224.67,5.48e-10,0,5.48e-10,2.819e-32
485,224.72,9.615999999999999e-10,0,9.615999999999999e-10,5.5459999999999996e-33
486,224.77,1.551e-09,0,1.551e-09,9.872999999999999e-34
487,224.82,2.322e-09,0,2.322e-09,1.591e-34
488,224.87,3.272e-09,0,3.272e-09,2.3199999999999998e-35
489,224.92,4.4240000000000004e-09,0,4.4240000000000004e-09,3.061999999999999e-36
490,224.97,5.843000000000001e-09,0,5.843000000000001e-09,3.6569999999999996e-37
491,225.02,7.614999999999999e-09,0,7.614999999999999e-09,3.9539999999999996e-38
492,225.07,9.767e-09,0,9.767e-09,3.868e-39
493,225.12,1.2150000000000001e-08,0,1.2150000000000001e-08,3.4260000000000003e-40
494,225.17,1.4380000000000002e-08,0,1.4380000000000002e-08,2.7460000000000003e-41
495,225.22,1.593e-08,0,1.593e-08,1.992e-42
496,225.27,1.63e-08,0,1.63e-08,0
497,225.32,1.529e-08,0,1.529e-08,0
498,225.37,1.3090000000000002e-08,0,1.3090000000000002e-08,0
499,225.42,1.02e-08,0,1.02e-08,0
500,225.47,7.249e-09,0,7.249e-09,0
501,225.52,4.753e-09,0,4.753e-09,0
502,225.57,3.004e-09,0,3.004e-09,0
503,225.62,2.076e-09,0,2.076e-09,0
504,225.67,1.907e-09,0,1.907e-09,0
505,225.72,2.3669999999999998e-09,0,2.3669999999999998e-09,0
506,225.77,3.288e-09,0,3.288e-09,0
507,225.82,4.452999999999999e-09,0,4.452999999999999e-09,0
508,225.87,5.603000000000001e-09,0,5.603000000000001e-09,0
509,225.92,6.4839999999999995e-09,0,6.4839999999999995e-09,0
510,225.97,6.923e-09,0,6.923e-09,0
511,226.02,6.887999999999999e-09,0,6.887999999999999e-09,0
512,226.07,6.492e-09,0,6.492e-09,0
513,226.12,5.9119999999999994e-09,0,5.9119999999999994e-09,0
514,226.17,5.302e-09,0,5.302e-09,0
515,226.22,4.7199999999999994e-09,0,4.7199999999999994e-09,0
516,226.27,4.144e-09,0,4.144e-09,0
517,226.32,3.5249999999999997e-09,0,3.5249999999999997e-09,0
518,226.37,2.8460000000000003e-09,0,2.8460000000000003e-09,0
519,226.42,2.145e-09,0,2.145e-09,0
520,226.47,1.4910000000000001e-09,0,1.4910000000000001e-09,0
521,226.52,9.493e-10,0,9.493e-10,0
522,226.57,5.511e-10,0,5.511e-10,0
523,226.62,2.9110000000000006e-10,0,2.9110000000000006e-10,0
524,226.67,1.3960000000000001e-10,0,1.3960000000000001e-10,0
525,226.72,6.082e-11,0,6.082e-11,0
526,226.77,2.404e-11,0,2.404e-11,0
527,226.82,8.618e-12,0,8.618e-12,0
528,226.87,2.8029999999999997e-12,0,2.8029999999999997e-12,0
529,226.92,8.267e-13,0,8.267e-13,0
530,226.97,2.212e-13,0,2.212e-13,0
531,227.02,5.3670000000000006e-14,0,5.3670000000000006e-14,9.305e-43
532,227.07,1.1809999999999999e-14,0,1.1809999999999999e-14,1.203e-41
533,227.12,2.3579999999999997e-15,0,2.3579999999999997e-15,1.414e-40
534,227.17,4.269e-16,0,4.269e-16,1.509e-39
535,227.22,7.057999999999999e-17,0,7.057999999999999e-17,1.464e-38
536,227.27,1.456e-17,0,1.456e-17,1.29e-37
537,227.32,3.202e-17,0,3.202e-17,1.0329999999999999e-36
538,227.37,2.068e-16,0,2.068e-16,7.512999999999999e-36
539,227.42,1.2679999999999999e-15,0,1.2679999999999999e-15,4.966e-35
540,227.47,7.07e-15,1.577e-18,7.0689999999999995e-15,2.9830000000000002e-34
541,227.52,3.5860000000000004e-14,2.0979999999999998e-17,3.5839999999999995e-14,1.627e-33
542,227.57,1.655e-13,2.539e-16,1.652e-13,8.068999999999999e-33
543,227.62,6.957e-13,2.792e-15,6.929e-13,3.6349999999999994e-32
544,227.67,2.6710000000000002e-12,2.791e-14,2.6439999999999996e-12,1.488e-31
545,227.72,9.433999999999999e-12,2.536e-13,9.18e-12,5.532e-31
546,227.77,3.113e-11,2.0939999999999998e-12,2.9030000000000002e-11,1.869e-30
547,227.82,9.939e-11,1.5720000000000002e-11,8.367e-11,5.7389999999999995e-30
548,227.87,3.2719999999999997e-10,1.073e-10,2.1989999999999999e-10,1.601e-29
549,227.92,1.1930000000000001e-09,6.654e-10,5.277e-10,4.058e-29
550,227.97,4.909e-09,3.7519999999999995e-09,1.157e-09,9.347e-29
551,228.02,2.1549999999999998e-08,1.923e-08,2.323e-09,1.9559999999999998e-28
552,228.07,9.384e-08,8.957000000000001e-08,4.275e-09,3.7219999999999996e-28
553,228.12,3.8649999999999997e-07,3.793e-07,7.2260000000000005e-09,6.437e-28
554,228.17,1.471e-06,1.46e-06,1.1240000000000002e-08,1.0119999999999999e-27
555,228.22,5.123e-06,5.1069999999999996e-06,1.611e-08,1.448e-27
556,228.27,1.626e-05,1.624e-05,2.1319999999999998e-08,1.886e-27
557,228.32,4.697e-05,4.695e-05,2.6080000000000003e-08,2.24e-27
558,228.37,0.0001234,0.0001234,2.952e-08,2.43e-27
559,228.42,0.0002947,0.0002946,3.093e-08,2.418e-27
560,228.47,0.0006397,0.0006396,3.002e-08,2.2260000000000004e-27
561,228.52,0.0012619999999999999,0.0012619999999999999,2.7119999999999997e-08,1.9500000000000002e-27
562,228.57,0.002264,0.002264,2.315e-08,1.806e-27
563,228.62,0.003692,0.003692,1.9590000000000002e-08,2.367e-27
564,228.67,0.005471,0.005471,1.8330000000000003e-08,5.324000000000001e-27
565,228.72,0.007370999999999999,0.007370999999999999,2.151e-08,1.5550000000000002e-26
566,228.77,0.009026000000000001,0.009026000000000001,3.135e-08,4.577e-26
567,228.82,0.01005,0.01005,4.978e-08,1.255e-25
568,228.87,0.01017,0.01017,7.782999999999999e-08,3.1490000000000003e-25
569,228.92,0.00935,0.00935,1.152e-07,7.195e-25
570,228.97,0.007816,0.007816,1.601e-07,1.496e-24
571,229.02,0.00594,0.00594,2.099e-07,2.828e-24
572,229.07,0.004103,0.004103,2.62e-07,4.862e-24
573,229.12,0.002576,0.002576,3.134e-07,7.602000000000001e-24
574,229.17,0.001471,0.00147,3.6060000000000004e-07,1.081e-23
575,229.22,0.0007631000000000001,0.0007627,3.9780000000000003e-07,1.399e-23
576,229.27,0.0003601,0.0003597,4.178e-07,1.648e-23
577,229.32,0.00015460000000000002,0.00015419999999999998,4.1340000000000004e-07,1.7690000000000002e-23
578,229.37,6.046e-05,6.007e-05,3.82e-07,1.7359999999999998e-23
579,229.42,2.16e-05,2.128e-05,3.2719999999999997e-07,1.5639999999999998e-23
580,229.47,7.109e-06,6.85e-06,2.593e-07,1.307e-23
581,229.52,2.197e-06,2.005e-06,1.92e-07,1.032e-23
582,229.57,6.721e-07,5.332e-07,1.389e-07,7.94e-24
583,229.62,2.405e-07,1.289e-07,1.1160000000000001e-07,6.171e-24
584,229.67,1.476e-07,2.8339999999999998e-08,1.192e-07,4.984e-24
585,229.72,1.747e-07,5.6620000000000005e-09,1.69e-07,4.1769999999999994e-24
586,229.77,2.659e-07,1.028e-09,2.648e-07,3.533e-24
587,229.82,4.039e-07,1.697e-10,4.037e-07,2.914e-24
588,229.87,5.717e-07,2.5469999999999997e-11,5.716e-07,2.2880000000000005e-24
589,229.92,7.424e-07,3.474e-12,7.424e-07,1.693e-24
590,229.97,8.826e-07,4.308e-13,8.826e-07,1.179e-24
591,230.02,9.620999999999999e-07,4.855e-14,9.620999999999999e-07,7.769e-25
592,230.07,9.651999999999999e-07,4.974e-15,9.651999999999999e-07,4.892e-25
593,230.12,8.962000000000001e-07,4.632e-16,8.962000000000001e-07,2.968e-25
594,230.17,7.761e-07,3.921e-17,7.761e-07,1.748e-25
595,230.22,6.327e-07,3.017e-18,6.327e-07,1.0150000000000001e-25
596,230.27,4.904e-07,0,4.904e-07,6.381000000000001e-26
597,230.32,3.643e-07,0,3.643e-07,5.884999999999999e-26
598,230.37,2.602e-07,0,2.602e-07,9.811e-26
599,230.42,1.7829999999999998e-07,0,1.7829999999999998e-07,2.135e-25
600,230.47,1.1640000000000001e-07,0,1.1640000000000001e-07,4.639e-25
601,230.52,7.172000000000001e-08,0,7.172000000000001e-08,9.349e-25
602,230.57,4.128e-08,0,4.128e-08,1.723e-24
603,230.62,2.2019999999999998e-08,0,2.2019999999999998e-08,2.8960000000000002e-24
604,230.67,1.082e-08,0,1.082e-08,4.442e-24
605,230.72,4.88e-09,0,4.88e-09,6.227e-24
606,230.77,2.013e-09,0,2.013e-09,7.992999999999998e-24
607,230.82,7.578999999999999e-10,0,7.578999999999999e-10,9.426e-24
608,230.87,2.603e-10,0,2.603e-10,1.026e-23
609,230.92,8.144e-11,0,8.144e-11,1.04e-23
610,230.97,2.321e-11,0,2.321e-11,9.926000000000001e-24
611,231.02,6.0209999999999995e-12,0,6.0209999999999995e-12,9.196e-24
612,231.07,1.4219999999999998e-12,4.3879999999999997e-20,1.4219999999999998e-12,9.528e-24
613,231.12,3.057e-13,5.588e-19,3.057e-13,1.779e-23
614,231.17,5.983e-14,6.486e-18,5.982e-14,7.123e-23
615,231.22,1.072e-14,6.864e-17,1.065e-14,3.5689999999999997e-22
616,231.27,2.3879999999999998e-15,6.622000000000001e-16,1.7260000000000002e-15,1.726e-21
617,231.32,6.078e-15,5.824e-15,2.546e-16,7.679000000000001e-21
618,231.37,4.673e-14,4.6689999999999995e-14,3.473e-17,3.118e-20
619,231.42,3.413e-13,3.413e-13,8.365e-18,1.1539999999999998e-19
620,231.47,2.274e-12,2.274e-12,2.905e-17,3.8929999999999997e-19
621,231.52,1.381e-11,1.381e-11,1.7790000000000002e-16,1.197e-18
622,231.58,1.065e-10,1.065e-10,1.4150000000000001e-15,4.075e-18
623,231.63,5.279e-10,5.279e-10,7.206e-15,1.021e-17
624,231.68,2.385e-09,2.385e-09,3.352e-14,2.333e-17
625,231.73,9.823e-09,9.823e-09,1.425e-13,4.857e-17
626,231.78,3.6880000000000003e-08,3.6880000000000003e-08,5.536e-13,9.216e-17
627,231.83,1.262e-07,1.262e-07,1.968e-12,1.594e-16
628,231.88,3.939e-07,3.939e-07,6.399e-12,2.5110000000000003e-16
629,231.93,1.121e-06,1.121e-06,1.906e-11,3.6069999999999997e-16
630,231.98,2.9060000000000002e-06,2.9060000000000002e-06,5.204e-11,4.721e-16
631,232.03,6.87e-06,6.87e-06,1.303e-10,5.631e-16
632,232.08,1.481e-05,1.481e-05,2.998e-10,6.122000000000001e-16
633,232.13,2.909e-05,2.909e-05,6.34e-10,6.065e-16
634,232.18,5.211e-05,5.211e-05,1.235e-09,5.477e-16
635,232.23,8.509e-05,8.509e-05,2.218e-09,4.507e-16
636,232.28,0.00012670000000000002,0.00012670000000000002,3.683e-09,3.3799999999999997e-16
637,232.33,0.0001719,0.0001719,5.668999999999999e-09,2.31e-16
638,232.38,0.0002126,0.0002126,8.115e-09,1.439e-16
639,232.43,0.0002398,0.0002398,1.085e-08,8.168999999999999e-17
640,232.48,0.0002466,0.0002466,1.3630000000000002e-08,4.2259999999999995e-17
641,232.53,0.0002311,0.0002311,1.617e-08,1.993e-17
642,232.58,0.0001975,0.0001975,1.824e-08,8.568e-18
643,232.63,0.0001538,0.0001538,1.962e-08,3.368e-18
644,232.68,0.00010920000000000001,0.00010920000000000001,2.0180000000000003e-08,1.234e-18
645,232.73,7.073e-05,7.071e-05,1.982e-08,4.7140000000000005e-19
646,232.78,4.175e-05,4.173e-05,1.849e-08,2.822e-19
647,232.83,2.247e-05,2.245e-05,1.628e-08,3.4020000000000003e-19
648,232.88,1.103e-05,1.101e-05,1.3430000000000002e-08,5.297e-19
649,232.93,4.934e-06,4.924e-06,1.032e-08,8.061000000000001e-19
650,232.98,2.014e-06,2.007e-06,7.342e-09,1.1309999999999998e-18
651,233.03,7.507e-07,7.459e-07,4.815e-09,1.4490000000000001e-18
652,233.08,2.556e-07,2.527e-07,2.902e-09,1.695e-18
653,233.13,7.963999999999999e-08,7.803e-08,1.6039999999999998e-09,1.807e-18
654,233.18,2.278e-08,2.197e-08,8.110000000000001e-10,1.7580000000000002e-18
655,233.23,6.014e-09,5.638999999999999e-09,3.7489999999999997e-10,1.56e-18
656,233.28,1.4779999999999999e-09,1.3189999999999999e-09,1.584e-10,1.2620000000000001e-18
657,233.33,3.425e-10,2.814e-10,6.106000000000001e-11,9.318999999999998e-19
658,233.38,7.620999999999999e-11,5.4720000000000006e-11,2.1489999999999998e-11,6.275e-19
659,233.43,1.6600000000000003e-11,9.701e-12,6.899e-12,3.8530000000000003e-19
660,233.48,3.588e-12,1.5680000000000002e-12,2.021e-12,2.159e-19
661,233.53,7.708e-13,2.31e-13,5.398e-13,1.103e-19
662,233.58,1.625e-13,3.1019999999999997e-14,1.315e-13,5.139999999999999e-20
663,233.63,3.302e-14,3.798e-15,2.923e-14,2.185e-20
664,233.68,6.346e-15,4.2400000000000004e-16,5.9219999999999996e-15,8.47e-21
665,233.73,1.137e-15,4.3140000000000003e-17,1.094e-15,2.995e-21
666,233.78,1.8840000000000001e-16,4.002e-18,1.844e-16,9.662e-22
667,233.83,2.868e-17,3.384e-19,2.8339999999999996e-17,2.8430000000000003e-22
668,233.88,3.9969999999999996e-18,2.609e-20,3.971e-18,7.629e-23
669,233.93,5.074e-19,0,5.074e-19,1.8670000000000003e-23
670,233.98,5.912000000000001e-20,0,5.912000000000001e-20,4.169e-24
671,234.03,6.2819999999999996e-21,0,6.281e-21,8.488999999999999e-25
672,234.08,6.087000000000001e-22,0,6.0850000000000005e-22,1.5770000000000001e-25
673,234.13,5.379e-23,0,5.375999999999999e-23,2.671e-26
674,234.18,4.388999999999999e-24,0,4.385e-24,4.128e-27
675,234.23,6.41e-25,0,6.404999999999999e-25,5.818e-28
676,234.28,6.972e-24,0,6.972e-24,7.48e-29
677,234.33,6.937999999999999e-23,0,6.937999999999999e-23,8.771e-30
678,234.38,6.308e-22,0,6.308e-22,9.381e-31
679,234.43,5.241e-21,0,5.241e-21,9.152e-32
680,234.48,3.9800000000000003e-20,0,3.9800000000000003e-20,8.143999999999999e-33
681,234.53,2.762e-19,0,2.762e-19,6.608999999999999e-34
682,234.58,1.7509999999999998e-18,0,1.7509999999999998e-18,0
683,234.63,1.015e-17,0,1.015e-17,0
684,234.68,5.379000000000001e-17,0,5.379000000000001e-17,1.734e-42
685,234.73,2.605e-16,0,2.605e-16,2.1929999999999997e-41
686,234.78,1.153e-15,0,1.153e-15,2.5369999999999996e-40
687,234.83,4.667e-15,0,4.667e-15,2.6829999999999998e-39
688,234.88,1.728e-14,0,1.728e-14,2.595e-38
689,234.93,5.849e-14,0,5.849e-14,2.293e-37
690,234.98,1.812e-13,0,1.812e-13,1.8530000000000003e-36
691,235.03,5.139e-13,0,5.139e-13,1.3689999999999998e-35
692,235.08,1.3349999999999999e-12,0,1.3349999999999999e-12,9.248e-35
693,235.13,3.182e-12,0,3.182e-12,5.7099999999999995e-34
694,235.18,6.962000000000001e-12,0,6.962000000000001e-12,3.224e-33
695,235.23,1.4009999999999999e-11,0,1.4009999999999999e-11,1.664e-32
696,235.28,2.601e-11,0,2.601e-11,7.85e-32
697,235.33,4.464e-11,0,4.464e-11,3.386e-31
698,235.38,7.109000000000001e-11,0,7.109000000000001e-11,1.3349999999999999e-30
699,235.43,1.055e-10,0,1.055e-10,4.8139999999999994e-30
700,235.48,1.463e-10,0,1.463e-10,1.587e-29
701,235.53,1.906e-10,0,1.906e-10,4.782e-29
702,235.58,2.338e-10,0,2.338e-10,1.317e-28
703,235.63,2.702e-10,0,2.702e-10,3.3179999999999997e-28
704,235.68,2.943e-10,0,2.943e-10,7.639e-28
705,235.73,3.013e-10,0,3.013e-10,1.6079999999999997e-27
706,235.78,2.897e-10,0,2.897e-10,3.095e-27
707,235.83,2.62e-10,0,2.62e-10,5.445e-27
708,235.88,2.269e-10,0,2.269e-10,8.758e-27
709,235.93,2.009e-10,0,2.009e-10,1.2880000000000002e-26
710,235.98,2.128e-10,0,2.128e-10,1.7310000000000001e-26
711,236.03,3.106e-10,0,3.106e-10,2.128e-26
712,236.08,5.707e-10,0,5.707e-10,2.3910000000000003e-26
713,236.13,1.103e-09,0,1.103e-09,2.456e-26
714,236.18,2.038e-09,0,2.038e-09,2.307e-26
715,236.23,3.488e-09,0,3.488e-09,1.9809999999999997e-26
716,236.28,5.477e-09,0,5.477e-09,1.5550000000000002e-26
717,236.33,7.874e-09,0,7.874e-09,1.1159999999999999e-26
718,236.38,1.036e-08,0,1.036e-08,7.324e-27
719,236.43,1.245e-08,0,1.245e-08,4.406e-27
720,236.48,1.37e-08,0,1.37e-08,2.4690000000000005e-27
721,236.53,1.3780000000000002e-08,0,1.3780000000000002e-08,1.428e-27
722,236.58,1.268e-08,0,1.268e-08,1.2900000000000002e-27
723,236.63,1.0669999999999999e-08,0,1.0669999999999999e-08,2.479e-27
724,236.68,8.209e-09,0,8.209e-09,6.370000000000001e-27
725,236.73,5.776e-09,0,5.776e-09,1.6130000000000003e-26
726,236.78,3.718e-09,0,3.718e-09,3.7830000000000004e-26
727,236.83,2.189e-09,0,2.189e-09,8.151e-26
728,236.88,1.182e-09,0,1.182e-09,1.611e-25
729,236.93,5.941e-10,0,5.941e-10,2.92e-25
730,236.98,3.0389999999999995e-10,0,3.0389999999999995e-10,4.857e-25
731,237.03,2.2430000000000002e-10,0,2.2430000000000002e-10,7.41e-25
732,237.08,3.3139999999999996e-10,0,3.3139999999999996e-10,1.037e-24
733,237.13,6.771000000000001e-10,0,6.771000000000001e-10,1.3319999999999997e-24
734,237.18,1.3880000000000002e-09,0,1.3880000000000002e-09,1.5700000000000001e-24
735,237.23,2.6429999999999997e-09,0,2.6429999999999997e-09,1.7e-24
736,237.28,4.616e-09,0,4.616e-09,1.6909999999999998e-24
737,237.33,7.381e-09,0,7.381e-09,1.553e-24
738,237.38,1.08e-08,0,1.08e-08,1.3299999999999999e-24
739,237.43,1.4469999999999998e-08,0,1.4469999999999998e-08,1.097e-24
740,237.48,1.774e-08,0,1.774e-08,9.373e-25
741,237.53,1.9909999999999998e-08,0,1.9909999999999998e-08,9.313e-25
742,237.58,2.044e-08,0,2.044e-08,1.142e-24
743,237.63,1.921e-08,0,1.921e-08,1.6019999999999997e-24
744,237.68,1.653e-08,0,1.653e-08,2.302e-24
745,237.73,1.3009999999999999e-08,0,1.3009999999999999e-08,3.1789999999999996e-24
746,237.78,9.376e-09,0,9.376e-09,4.136e-24
747,237.83,6.183e-09,0,6.183e-09,5.072e-24
748,237.88,3.731e-09,0,3.731e-09,5.938e-24
749,237.93,2.0610000000000002e-09,0,2.0610000000000002e-09,6.774e-24
750,237.98,1.042e-09,0,1.042e-09,7.701e-24
751,238.03,4.821e-10,0,4.821e-10,8.859e-24
752,238.08,2.041e-10,0,2.041e-10,1.0300000000000001e-23
753,238.13,7.912000000000001e-11,0,7.912000000000001e-11,1.1950000000000001e-23
754,238.18,2.8059999999999998e-11,0,2.8059999999999998e-11,1.353e-23
755,238.23,9.11e-12,0,9.11e-12,1.471e-23
756,238.28,2.7069999999999997e-12,0,2.7069999999999997e-12,1.519e-23
757,238.33,7.36e-13,0,7.36e-13,1.481e-23
758,238.38,1.832e-13,0,1.832e-13,1.364e-23
759,238.43,4.172e-14,0,4.172e-14,1.204e-23
760,238.48,8.696e-15,0,8.696e-15,1.0639999999999999e-23
761,238.53,1.659e-15,0,1.659e-15,1.052e-23
762,238.58,2.897e-16,0,2.897e-16,1.3289999999999997e-23
763,238.63,4.63e-17,0,4.63e-17,2.131e-23
764,238.68,6.802000000000001e-18,0,6.802000000000001e-18,3.7590000000000003e-23
765,238.73,1.1520000000000001e-18,0,1.1520000000000001e-18,6.526e-23
766,238.78,1.91e-18,0,1.91e-18,1.063e-22
767,238.83,1.209e-17,0,1.209e-17,1.5980000000000003e-22
768,238.88,7.439e-17,0,7.439e-17,2.2069999999999996e-22
769,238.93,4.2030000000000005e-16,0,4.2030000000000005e-16,2.794e-22
770,238.98,2.179e-15,0,2.179e-15,3.242e-22
771,239.03,1.036e-14,0,1.036e-14,3.447e-22
772,239.08,4.5189999999999995e-14,0,4.5189999999999995e-14,3.357e-22
773,239.13,1.809e-13,0,1.809e-13,2.996e-22
774,239.18,6.64e-13,0,6.64e-13,2.45e-22
775,239.23,2.2370000000000003e-12,0,2.2370000000000003e-12,1.8359999999999998e-22
776,239.28,6.911000000000001e-12,0,6.911000000000001e-12,1.26e-22
777,239.33,1.9589999999999997e-11,0,1.9589999999999997e-11,7.925000000000001e-23
778,239.38,5.095000000000001e-11,0,5.095000000000001e-11,4.5659999999999993e-23
779,239.43,1.216e-10,0,1.216e-10,2.4110000000000002e-23
780,239.48,2.6610000000000004e-10,0,2.6610000000000004e-10,1.166e-23
781,239.53,5.343999999999999e-10,0,5.343999999999999e-10,5.17e-24
782,239.58,9.844999999999999e-10,0,9.844999999999999e-10,2.1e-24
783,239.63,1.6639999999999998e-09,0,1.6639999999999998e-09,7.829e-25
784,239.68,2.581e-09,0,2.581e-09,2.684e-25
785,239.73,3.673e-09,0,3.673e-09,8.54e-26
786,239.78,4.798e-09,0,4.798e-09,2.5930000000000003e-26
787,239.83,5.755e-09,0,5.755e-09,8.173e-27
788,239.88,6.343e-09,0,6.343e-09,3.248e-27
789,239.93,6.436e-09,0,6.436e-09,2.0070000000000003e-27
790,239.98,6.032999999999999e-09,0,6.032999999999999e-09,1.835e-27
791,240.03,5.281e-09,0,5.281e-09,2.0239999999999998e-27
792,240.08,4.438e-09,0,4.438e-09,2.336e-27
793,240.13,3.845e-09,0,3.845e-09,2.627e-27
794,240.18,3.921e-09,0,3.921e-09,2.7829999999999998e-27
795,240.23,5.183e-09,0,5.183e-09,2.735e-27
796,240.28,8.284e-09,1.009e-18,8.284e-09,2.477e-27
797,240.33,1.3950000000000001e-08,1.893e-17,1.3950000000000001e-08,2.062e-27
798,240.38,2.2820000000000002e-08,2.153e-16,2.2820000000000002e-08,1.575e-27
799,240.43,3.5069999999999996e-08,2.173e-15,3.5069999999999996e-08,1.104e-27
800,240.48,5.006e-08,2.016e-14,5.006e-08,7.0949999999999995e-28
801,240.53,6.617e-08,1.72e-13,6.617e-08,4.181e-28
802,240.58,8.093e-08,1.349e-12,8.093e-08,2.26e-28
803,240.63,9.163000000000001e-08,9.73e-12,9.162000000000001e-08,1.12e-28
804,240.68,9.621e-08,6.455e-11,9.615e-08,5.09e-29
805,240.73,9.422e-08,3.9379999999999997e-10,9.382e-08,2.121e-29
806,240.78,8.786e-08,2.21e-09,8.564999999999999e-08,8.107e-30
807,240.83,8.542999999999999e-08,1.1410000000000001e-08,7.401e-08,2.841e-30
808,240.88,1.161e-07,5.4220000000000005e-08,6.19e-08,9.129e-31
809,240.93,2.889e-07,2.371e-07,5.187e-08,2.69e-31
810,240.98,9.992000000000001e-07,9.537999999999999e-07,4.533e-08,7.267999999999999e-32
811,241.03,3.575e-06,3.5330000000000003e-06,4.223e-08,1.801e-32
812,241.08,1.209e-05,1.204e-05,4.141e-08,4.097e-33
813,241.13,3.785e-05,3.781e-05,4.119e-08,8.843999999999998e-34
814,241.18,0.0001093,0.0001093,4.0199999999999996e-08,3.18e-34
815,241.23,0.00029089999999999997,0.00029089999999999997,3.781e-08,7.216999999999999e-34
