,Wavelength,Sum,C I (6.9e-01),C II (3.1e-01),C III (8.0e-08)
4334,452.3,2.9680000000000003e-18,0,0,2.9680000000000003e-18
4335,452.35,2.132e-18,0,0,2.132e-18
4336,452.4,1.495e-18,0,0,1.495e-18
4337,452.45,1.0240000000000001e-18,0,0,1.0240000000000001e-18
4338,452.5,6.846e-19,0,0,6.846e-19
4339,452.55,4.469e-19,0,0,4.469e-19
4340,452.6,2.8479999999999997e-19,0,0,2.8479999999999997e-19
4341,452.65,1.7719999999999998e-19,0,0,1.7719999999999998e-19
4342,452.7,1.076e-19,0,0,1.076e-19
4343,452.75,6.38e-20,0,0,6.38e-20
4344,452.8,3.693e-20,0,0,3.693e-20
4345,452.85,2.0869999999999998e-20,0,0,2.0869999999999998e-20
4346,452.9,1.151e-20,0,0,1.151e-20
4347,452.95,6.198e-21,0,0,6.198e-21
4348,453.0,3.2580000000000004e-21,0,0,3.2580000000000004e-21
4349,453.05,1.672e-21,0,0,1.672e-21
4350,453.1,8.372e-22,0,0,8.372e-22
4351,453.15,4.0930000000000004e-22,0,0,4.0930000000000004e-22
4352,453.2,1.9530000000000002e-22,0,0,1.9530000000000002e-22
4353,453.25,9.098000000000001e-23,0,0,9.098000000000001e-23
4354,453.3,4.1369999999999993e-23,0,0,4.1369999999999993e-23
4355,453.35,1.836e-23,0,0,1.836e-23
4356,453.4,7.952000000000001e-24,0,0,7.952000000000001e-24
4357,453.45,3.362e-24,0,0,3.362e-24
4358,453.5,1.3869999999999997e-24,0,0,1.3869999999999997e-24
4359,453.55,5.587999999999999e-25,0,0,5.587999999999999e-25
4360,453.6,2.197e-25,0,0,2.197e-25
4361,453.65,8.427999999999999e-26,0,0,8.427999999999999e-26
4362,453.7,3.156e-26,0,0,3.156e-26
4363,453.75,1.1530000000000001e-26,0,0,1.1530000000000001e-26
4364,453.8,4.1140000000000004e-27,0,0,4.1140000000000004e-27
4365,453.85,1.432e-27,0,0,1.432e-27
4366,453.9,4.866e-28,0,0,4.866e-28
4367,453.95,1.6140000000000002e-28,0,0,1.6140000000000002e-28
4368,454.0,5.221999999999999e-29,0,0,5.221999999999999e-29
4369,454.05,1.6489999999999998e-29,0,0,1.6489999999999998e-29
4370,454.1,5.083999999999999e-30,0,0,5.083999999999999e-30
4371,454.15,1.5289999999999999e-30,0,0,1.5289999999999999e-30
4372,454.2,4.489999999999999e-31,0,0,4.489999999999999e-31
4373,454.25,1.286e-31,0,0,1.286e-31
4374,454.3,3.5799999999999997e-32,0,0,3.5799999999999997e-32
4375,454.35,9.385e-33,0,0,9.385e-33
4376,454.4,2.5049999999999998e-33,0,0,2.5049999999999998e-33
4377,459.4,4.0720000000000004e-21,4.0720000000000004e-21,0,0
4378,459.45,1.4650000000000002e-20,1.4650000000000002e-20,0,0
4379,459.5,5.1500000000000006e-20,5.1500000000000006e-20,0,0
4380,459.55,1.7690000000000002e-19,1.7690000000000002e-19,0,0
4381,459.6,5.932e-19,5.932e-19,0,0
4382,459.65,1.944e-18,1.944e-18,0,0
4383,459.7,6.2220000000000005e-18,6.2220000000000005e-18,0,0
4384,459.75,1.946e-17,1.946e-17,0,0
4385,459.8,5.943000000000001e-17,5.943000000000001e-17,0,0
4386,459.85,1.7730000000000002e-16,1.7730000000000002e-16,0,0
4387,459.9,5.169e-16,5.169e-16,0,0
4388,459.95,1.472e-15,1.472e-15,0,0
4389,460.0,4.094e-15,4.094e-15,0,0
4390,460.05,1.1120000000000001e-14,1.1120000000000001e-14,0,0
4391,460.1,2.953e-14,2.953e-14,0,0
4392,460.15,7.656e-14,7.656e-14,0,0
4393,460.2,1.939e-13,1.939e-13,0,0
4394,460.25,4.798e-13,4.798e-13,0,0
4395,460.3,1.16e-12,1.16e-12,0,0
4396,460.35,2.738e-12,2.738e-12,0,0
4397,460.4,6.3150000000000005e-12,6.3150000000000005e-12,0,0
4398,460.45,1.423e-11,1.423e-11,0,0
4399,460.5,3.132e-11,3.132e-11,0,0
4400,460.55,6.732999999999999e-11,6.732999999999999e-11,0,0
4401,460.6,1.414e-10,1.414e-10,0,0
4402,460.65,2.901e-10,2.901e-10,0,0
4403,460.7,5.815e-10,5.815e-10,0,0
4404,460.75,1.139e-09,1.139e-09,0,0
4405,460.8,2.178e-09,2.178e-09,0,0
4406,460.85,4.068e-09,4.068e-09,0,0
4407,460.9,7.425e-09,7.425e-09,0,0
4408,460.95,1.3240000000000001e-08,1.3240000000000001e-08,0,0
4409,461.0,2.305e-08,2.305e-08,5.763e-20,0
4410,461.05,3.9219999999999996e-08,3.9219999999999996e-08,2.0549999999999999e-19,0
4411,461.1,6.519e-08,6.519e-08,7.683e-19,0
4412,461.15,1.058e-07,1.058e-07,2.627e-18,0
4413,461.2,1.678e-07,1.678e-07,8.777e-18,0
4414,461.25,2.6e-07,2.6e-07,2.866e-17,0
4415,461.3,3.935e-07,3.935e-07,9.146e-17,0
4416,461.35,5.818e-07,5.818e-07,2.852e-16,0
4417,461.4,8.401999999999999e-07,8.401999999999999e-07,8.693999999999999e-16,0
4418,461.45,1.185e-06,1.185e-06,2.59e-15,0
4419,461.5,1.633e-06,1.633e-06,7.54e-15,0
4420,461.55,2.199e-06,2.199e-06,2.145e-14,0
4421,461.6,2.892e-06,2.892e-06,5.966000000000001e-14,0
4422,461.65,3.715e-06,3.715e-06,1.622e-13,0
4423,461.7,4.662e-06,4.662e-06,4.309e-13,0
4424,461.75,5.716e-06,5.716e-06,1.119e-12,0
4425,461.8,6.845e-06,6.845e-06,2.8399999999999996e-12,0
4426,461.85,8.008999999999999e-06,8.008999999999999e-06,7.046e-12,0
4427,461.9,9.153e-06,9.153e-06,1.709e-11,0
4428,461.95,1.022e-05,1.022e-05,4.051e-11,8.053e-29
4429,462.0,1.115e-05,1.115e-05,9.387999999999999e-11,2.8969999999999998e-28
4430,462.05,1.188e-05,1.188e-05,2.1269999999999997e-10,1.018e-27
4431,462.1,1.236e-05,1.236e-05,4.709e-10,3.497e-27
4432,462.15,1.257e-05,1.257e-05,1.02e-09,1.1740000000000001e-26
4433,462.2,1.249e-05,1.249e-05,2.1579999999999998e-09,3.848e-26
4434,462.25,1.213e-05,1.213e-05,4.465e-09,1.234e-25
4435,462.3,1.151e-05,1.15e-05,9.032e-09,3.864e-25
4436,462.35,1.068e-05,1.066e-05,1.786e-08,1.182e-24
4437,462.4,9.693e-06,9.659e-06,3.454e-08,3.534e-24
4438,462.45,8.617e-06,8.551e-06,6.530000000000001e-08,1.032e-23
4439,462.5,7.5210000000000005e-06,7.401e-06,1.2070000000000002e-07,2.946e-23
4440,462.55,6.48e-06,6.262e-06,2.1809999999999997e-07,8.218000000000001e-23
4441,462.6,5.568e-06,5.1820000000000005e-06,3.8549999999999995e-07,2.2400000000000002e-22
4442,462.65,4.862e-06,4.196e-06,6.661e-07,5.964e-22
4443,462.7,4.45e-06,3.325e-06,1.125e-06,1.552e-21
4444,462.75,4.439e-06,2.58e-06,1.8590000000000001e-06,3.946e-21
4445,462.8,4.966e-06,1.962e-06,3.004e-06,9.805e-21
4446,462.85,6.209e-06,1.463e-06,4.746e-06,2.3809999999999998e-20
4447,462.9,8.402999999999999e-06,1.072e-06,7.332e-06,5.648e-20
4448,462.95,1.185e-05,7.714e-07,1.108e-05,1.3090000000000001e-19
4449,463.0,1.691e-05,5.467e-07,1.636e-05,2.966e-19
4450,463.05,2.402e-05,3.821e-07,2.364e-05,6.567e-19
4451,463.1,3.366e-05,2.6379999999999997e-07,3.34e-05,1.4209999999999998e-18
4452,463.15,4.633e-05,1.8019999999999999e-07,4.614e-05,3.003e-18
4453,463.2,6.247e-05,1.2210000000000001e-07,6.235e-05,6.205e-18
4454,463.25,8.247e-05,8.212e-08,8.238e-05,1.2529999999999999e-17
4455,463.3,0.0001065,5.49e-08,0.0001065,2.472e-17
4456,463.35,0.0001346,3.649e-08,0.0001345,4.766e-17
4457,463.4,0.0001663,2.412e-08,0.0001663,8.981e-17
4458,463.45,0.00020099999999999998,1.584e-08,0.00020089999999999998,1.654e-16
4459,463.5,0.0002375,1.0329999999999999e-08,0.0002375,2.977e-16
4460,463.55,0.0002745,6.67e-09,0.0002745,5.239e-16
4461,463.6,0.0003103,4.26e-09,0.0003102,9.009000000000001e-16
4462,463.65,0.0003429,2.687e-09,0.0003429,1.515e-15
4463,463.7,0.0003707,1.67e-09,0.0003707,2.489e-15
4464,463.75,0.00039180000000000004,1.0209999999999999e-09,0.00039180000000000004,3.9990000000000005e-15
4465,463.8,0.000405,6.139e-10,0.000405,6.281e-15
4466,463.85,0.0004093,3.6209999999999997e-10,0.0004093,9.645e-15
4467,463.9,0.00040449999999999997,2.094e-10,0.00040449999999999997,1.4480000000000002e-14
4468,463.95,0.00039089999999999996,1.1870000000000001e-10,0.00039089999999999996,2.1269999999999997e-14
4469,464.0,0.0003694,6.585e-11,0.0003694,3.055e-14
4470,464.05,0.0003413,3.575e-11,0.0003413,4.293e-14
4471,464.1,0.00030839999999999996,1.8989999999999997e-11,0.00030839999999999996,5.901e-14
4472,464.15,0.00027239999999999995,9.865e-12,0.00027239999999999995,7.936e-14
4473,464.2,0.00023530000000000003,5.009999999999999e-12,0.00023530000000000003,1.045e-13
4474,464.25,0.00019869999999999998,2.488e-12,0.00019869999999999998,1.346e-13
4475,464.3,0.000164,1.207e-12,0.000164,1.697e-13
4476,464.35,0.00013240000000000002,5.724e-13,0.00013240000000000002,2.096e-13
4477,464.4,0.00010449999999999999,2.653e-13,0.00010449999999999999,2.536e-13
4478,464.45,8.059e-05,1.201e-13,8.059e-05,3.005e-13
4479,464.5,6.078e-05,5.3139999999999995e-14,6.078e-05,3.491e-13
4480,464.55,4.481e-05,2.297e-14,4.481e-05,3.974e-13
4481,464.6,3.229e-05,9.701e-15,3.229e-05,4.437e-13
4482,464.65,2.275e-05,4.003e-15,2.275e-05,4.859e-13
4483,464.7,1.567e-05,1.614e-15,1.567e-05,5.22e-13
4484,464.75,1.055e-05,6.355000000000001e-16,1.055e-05,5.504e-13
4485,464.8,6.942000000000001e-06,2.445e-16,6.942000000000001e-06,5.696e-13
4486,464.85,4.465e-06,9.871999999999999e-17,4.465e-06,5.789e-13
4487,464.9,2.807e-06,5.824e-17,2.807e-06,5.778e-13
4488,464.95,1.725e-06,9.803e-17,1.725e-06,5.665e-13
4489,465.0,1.036e-06,2.989e-16,1.036e-06,5.457e-13
4490,465.05,6.083e-07,9.888e-16,6.083e-07,5.164e-13
4491,465.1,3.4899999999999996e-07,3.2350000000000003e-15,3.4899999999999996e-07,4.801e-13
4492,465.15,1.957e-07,1.035e-14,1.957e-07,4.386e-13
4493,465.2,1.073e-07,3.24e-14,1.073e-07,3.936e-13
4494,465.25,5.7460000000000006e-08,9.909e-14,5.7460000000000006e-08,3.47e-13
4495,465.3,3.008e-08,2.962e-13,3.008e-08,3.005e-13
4496,465.35,1.539e-08,8.654e-13,1.539e-08,2.555e-13
4497,465.4,7.697000000000001e-09,2.471e-12,7.695e-09,2.133e-13
4498,465.45,3.767e-09,6.898e-12,3.76e-09,1.748e-13
4499,465.5,1.8140000000000001e-09,1.882e-11,1.795e-09,1.406e-13
4500,465.55,8.882000000000001e-10,5.018e-11,8.379000000000001e-10,1.109e-13
4501,465.6,5.13e-10,1.308e-10,3.821e-10,8.584e-14
4502,465.65,5.035e-10,3.331e-10,1.703e-10,6.514e-14
4503,465.7,9.035e-10,8.292999999999999e-10,7.415999999999999e-11,4.846e-14
4504,465.75,2.0499999999999997e-09,2.0180000000000003e-09,3.156e-11,3.534e-14
4505,465.8,4.813e-09,4.8e-09,1.313e-11,2.5259999999999998e-14
4506,465.85,1.1159999999999999e-08,1.1159999999999999e-08,5.334e-12,1.769e-14
4507,465.9,2.5350000000000002e-08,2.5350000000000002e-08,2.118e-12,1.213e-14
4508,465.95,5.63e-08,5.63e-08,8.221e-13,8.159e-15
4509,466.0,1.222e-07,1.222e-07,3.117e-13,5.3770000000000004e-15
4510,466.05,2.593e-07,2.593e-07,1.155e-13,3.4770000000000003e-15
4511,466.1,5.375999999999999e-07,5.375999999999999e-07,4.1830000000000003e-14,2.208e-15
4512,466.15,1.09e-06,1.09e-06,1.48e-14,1.382e-15
4513,466.2,2.158e-06,2.158e-06,5.1159999999999995e-15,8.571e-16
4514,466.25,4.179e-06,4.179e-06,1.728e-15,5.317e-16
4515,466.3,7.907e-06,7.907e-06,5.705e-16,3.3530000000000004e-16
4516,466.35,1.463e-05,1.463e-05,1.84e-16,2.1989999999999998e-16
4517,466.4,2.644e-05,2.644e-05,5.799e-17,1.5390000000000002e-16
4518,466.45,4.672e-05,4.672e-05,1.7860000000000002e-17,1.17e-16
4519,466.5,8.068e-05,8.068e-05,5.373999999999999e-18,9.660999999999999e-17
4520,466.55,0.00013619999999999998,0.00013619999999999998,1.58e-18,8.503e-17
4521,466.6,0.0002247,0.0002247,4.467000000000001e-19,7.776999999999999e-17
4522,466.65,0.0003623,0.0003623,1.255e-19,7.235000000000001e-17
4523,466.7,0.000571,0.000571,3.4460000000000005e-20,6.748e-17
4524,466.75,0.0008795999999999999,0.0008795999999999999,0,6.259e-17
4525,466.8,0.001324,0.001324,0,5.755e-17
4526,466.85,0.0019489999999999998,0.0019489999999999998,0,5.2419999999999997e-17
4527,466.9,0.002803,0.002803,0,4.739e-17
4528,466.95,0.003941,0.003941,0,4.266e-17
4529,467.0,0.005415,0.005415,0,3.839e-17
4530,467.05,0.007272,0.007272,0,3.4699999999999996e-17
4531,467.1,0.009545999999999999,0.009545999999999999,0,3.163e-17
4532,467.15,0.01225,0.01225,0,2.917e-17
4533,467.2,0.015359999999999999,0.015359999999999999,0,2.7229999999999998e-17
4534,467.25,0.01882,0.01882,0,2.571e-17
4535,467.3,0.02255,0.02255,0,2.446e-17
4536,467.35,0.0264,0.0264,0,2.334e-17
4537,467.4,0.03021,0.03021,0,2.223e-17
4538,467.45,0.03379,0.03379,0,2.103e-17
4539,467.5,0.03695,0.03695,0,1.969e-17
4540,467.55,0.03948,0.03948,0,1.818e-17
4541,467.6,0.04123,0.04123,0,1.651e-17
4542,467.65,0.042089999999999995,0.042089999999999995,0,1.472e-17
4543,467.7,0.04199,0.04199,0,1.2870000000000002e-17
4544,467.75,0.04095,0.04095,0,1.1029999999999999e-17
4545,467.8,0.03903,0.03903,0,9.251000000000001e-18
4546,467.85,0.03636,0.03636,0,7.592000000000001e-18
4547,467.9,0.03311,0.03311,0,6.094e-18
4548,467.95,0.029460000000000004,0.029460000000000004,0,4.784e-18
4549,468.0,0.02563,0.02563,0,3.673e-18
4550,468.05,0.02179,0.02179,0,2.7560000000000002e-18
4551,468.1,0.0181,0.0181,0,2.0219999999999997e-18
4552,468.15,0.0147,0.0147,0,1.45e-18
4553,468.2,0.01167,0.01167,0,1.017e-18
4554,468.25,0.009056999999999999,0.009056999999999999,0,6.966e-19
4555,468.3,0.006868000000000001,0.006868000000000001,0,4.666e-19
4556,468.35,0.005091,0.005091,0,3.054e-19
4557,468.4,0.0036880000000000003,0.0036880000000000003,0,1.954e-19
4558,468.45,0.002611,0.002611,0,1.222e-19
4559,468.5,0.001807,0.001807,0,7.471e-20
4560,468.55,0.001222,0.001222,0,4.4639999999999997e-20
4561,468.6,0.0008082,0.0008082,0,2.6060000000000003e-20
4562,468.65,0.0005223,0.0005223,0,1.488e-20
4563,468.7,0.0003299,0.0003299,0,8.298e-21
4564,468.75,0.00020360000000000002,0.00020360000000000002,0,4.524e-21
4565,468.8,0.0001229,0.0001229,0,2.4110000000000002e-21
4566,468.85,7.246e-05,7.246e-05,0,1.256e-21
4567,468.9,4.177e-05,4.177e-05,0,6.392000000000001e-22
4568,468.95,2.353e-05,2.353e-05,0,3.18e-22
4569,469.0,1.296e-05,1.296e-05,0,1.5459999999999998e-22
4570,469.05,6.972999999999999e-06,6.972999999999999e-06,0,7.348999999999999e-23
4571,469.1,3.6680000000000003e-06,3.6680000000000003e-06,0,3.414e-23
4572,469.15,1.886e-06,1.886e-06,0,1.55e-23
4573,469.2,9.476999999999999e-07,9.476999999999999e-07,0,6.877000000000002e-24
4574,469.25,4.655e-07,4.655e-07,0,2.9830000000000002e-24
4575,469.3,2.235e-07,2.235e-07,0,1.264e-24
4576,469.35,1.049e-07,1.049e-07,0,5.238e-25
4577,469.4,4.809e-08,4.809e-08,0,2.121e-25
4578,469.45,2.1549999999999998e-08,2.1549999999999998e-08,0,8.394e-26
4579,469.5,9.443e-09,9.443e-09,0,3.247e-26
4580,469.55,4.044e-09,4.044e-09,0,1.227e-26
4581,469.6,1.692e-09,1.692e-09,0,4.535e-27
4582,469.65,6.923e-10,6.923e-10,0,1.638e-27
4583,469.7,2.768e-10,2.768e-10,0,5.781e-28
4584,469.75,1.082e-10,1.082e-10,0,1.9939999999999999e-28
4585,469.8,4.1320000000000006e-11,4.1320000000000006e-11,0,6.724e-29
4586,469.85,1.542e-11,1.542e-11,0,2.2159999999999998e-29
4587,469.9,5.627999999999999e-12,5.627999999999999e-12,0,7.144999999999999e-30
4588,469.95,2.007e-12,2.007e-12,0,2.2709999999999997e-30
4589,470.0,6.997e-13,6.997e-13,0,7.65e-31
4590,470.05,2.384e-13,2.384e-13,0,4.247e-31
4591,470.1,7.938e-14,7.938e-14,0,6.842e-31
4592,470.15,2.5839999999999997e-14,2.5839999999999997e-14,0,1.768e-30
4593,470.2,8.219e-15,8.219e-15,0,4.816e-30
4594,470.25,2.5559999999999997e-15,2.5559999999999997e-15,0,1.293e-29
4595,470.3,7.766e-16,7.766e-16,0,3.3979999999999997e-29
4596,470.35,2.307e-16,2.307e-16,0,8.732e-29
4597,470.4,6.697e-17,6.697e-17,0,2.1949999999999997e-28
4598,470.45,1.9e-17,1.9e-17,0,5.394e-28
4599,470.5,5.27e-18,5.27e-18,0,1.2969999999999999e-27
4600,470.55,3.0480000000000002e-27,0,0,3.0480000000000002e-27
4601,470.6,7.939e-16,7.939e-16,0,7.007e-27
4602,470.65,2.834e-15,2.834e-15,0,1.575e-26
4603,470.7,9.695e-15,9.695e-15,3.294e-20,3.463e-26
4604,470.75,3.244e-14,3.244e-14,1.161e-19,7.446e-26
4605,470.8,1.061e-13,1.061e-13,4.0020000000000004e-19,1.566e-25
4606,470.85,3.397e-13,3.397e-13,1.3490000000000001e-18,3.22e-25
4607,470.9,1.063e-12,1.063e-12,4.4469999999999995e-18,6.474999999999999e-25
4608,470.95,3.2539999999999993e-12,3.253e-12,1.444e-17,1.2729999999999999e-24
4609,471.0,9.738999999999998e-12,9.738999999999998e-12,4.556e-17,2.449e-24
4610,471.05,2.8510000000000004e-11,2.8510000000000004e-11,1.4059999999999998e-16,4.607e-24
4611,471.1,8.162000000000001e-11,8.161e-11,4.2439999999999995e-16,8.475e-24
4612,471.15,2.2849999999999999e-10,2.2849999999999999e-10,1.2529999999999999e-15,1.5249999999999998e-23
4613,471.2,6.257e-10,6.257e-10,3.618e-15,2.683e-23
4614,471.25,1.676e-09,1.676e-09,1.022e-14,4.6159999999999996e-23
4615,471.3,4.388e-09,4.388e-09,2.823e-14,7.769000000000001e-23
4616,471.35,1.1240000000000002e-08,1.1240000000000002e-08,7.627999999999999e-14,1.2789999999999998e-22
4617,471.4,2.815e-08,2.815e-08,2.016e-13,2.059e-22
4618,471.45,6.897e-08,6.897e-08,5.212e-13,3.2410000000000006e-22
4619,471.5,1.653e-07,1.653e-07,1.318e-12,4.992e-22
4620,471.55,3.8719999999999997e-07,3.8719999999999997e-07,3.261e-12,7.52e-22
4621,471.6,8.874e-07,8.874e-07,7.891e-12,1.108e-21
4622,471.65,1.989e-06,1.989e-06,1.8679999999999997e-11,1.597e-21
4623,471.7,4.36e-06,4.36e-06,4.327e-11,2.253e-21
4624,471.75,9.347e-06,9.347e-06,9.807e-11,3.108e-21
4625,471.8,1.96e-05,1.96e-05,2.174e-10,4.197e-21
4626,471.85,4.019e-05,4.019e-05,4.716999999999999e-10,5.548e-21
4627,471.9,8.061e-05,8.061e-05,1.001e-09,7.178e-21
4628,471.95,0.0001581,0.0001581,2.08e-09,9.096e-21
4629,472.0,0.0003034,0.0003034,4.229e-09,1.1290000000000001e-20
4630,472.05,0.0005693,0.0005693,8.416e-09,1.374e-20
4631,472.1,0.001045,0.001045,1.639e-08,1.639e-20
4632,472.15,0.001876,0.001876,3.125e-08,1.92e-20
4633,472.2,0.0032939999999999996,0.0032939999999999996,5.832000000000001e-08,2.209e-20
