,Wavelength,Sum,B I (2.9e-01),B II (7.1e-01),B III (9.5e-07)
1599,322.9,0.0004704,0,0.0004704,0
1600,322.95,0.00029969999999999997,0,0.00029969999999999997,0
1601,323.0,0.000183,0,0.000183,0
1602,323.05,0.00010700000000000001,0,0.00010700000000000001,0
1603,323.1,5.992e-05,0,5.992e-05,0
1604,323.15,3.211e-05,0,3.211e-05,0
1605,323.2,1.646e-05,0,1.646e-05,0
1606,323.25,8.068e-06,0,8.068e-06,0
1607,323.3,3.7810000000000003e-06,0,3.7810000000000003e-06,0
1608,323.35,1.694e-06,0,1.694e-06,0
1609,323.4,7.252e-07,0,7.252e-07,0
1610,323.45,2.966e-07,0,2.966e-07,0
1611,323.5,1.159e-07,0,1.159e-07,0
1612,323.55,4.3269999999999996e-08,0,4.3269999999999996e-08,0
1613,323.6,1.542e-08,0,1.542e-08,0
1614,323.65,5.25e-09,0,5.25e-09,0
1615,323.7,1.7060000000000001e-09,0,1.7060000000000001e-09,0
1616,323.75,5.295e-10,0,5.295e-10,0
1617,323.8,1.569e-10,0,1.569e-10,0
1618,323.85,4.435000000000001e-11,0,4.435000000000001e-11,0
1619,323.9,1.1970000000000002e-11,0,1.1970000000000002e-11,0
1620,323.95,3.082e-12,0,3.082e-12,0
1621,324.0,7.575e-13,0,7.575e-13,0
1622,324.05,1.776e-13,0,1.776e-13,0
1623,324.1,3.9739999999999997e-14,0,3.9739999999999997e-14,0
1624,324.15,8.483e-15,0,8.483e-15,0
1625,324.21,1.249e-15,0,1.249e-15,0
1626,324.26,2.403e-16,0,2.403e-16,0
1627,324.31,4.411e-17,0,4.411e-17,0
1628,324.36,7.718999999999999e-18,0,7.718999999999999e-18,0
1629,324.41,1.2e-18,0,1.2e-18,0
1630,324.46,1.9219999999999998e-19,0,1.9219999999999998e-19,0
1631,328.26,7.437e-18,0,7.437e-18,0
1632,328.31,4.466e-17,0,4.466e-17,0
1633,328.36,2.562e-16,0,2.562e-16,0
1634,328.41,1.403e-15,0,1.403e-15,0
1635,328.46,7.345000000000001e-15,0,7.345000000000001e-15,0
1636,328.51,3.672e-14,0,3.672e-14,0
1637,328.56,1.753e-13,0,1.753e-13,0
1638,328.61,7.996e-13,0,7.996e-13,0
1639,328.66,3.483e-12,0,3.483e-12,0
1640,328.71,1.4499999999999998e-11,0,1.4499999999999998e-11,0
1641,328.76,5.762e-11,0,5.762e-11,0
1642,328.81,2.188e-10,0,2.188e-10,0
1643,328.86,7.932999999999999e-10,0,7.932999999999999e-10,0
1644,328.91,2.748e-09,0,2.748e-09,0
1645,328.96,9.093e-09,0,9.093e-09,0
1646,329.01,2.8739999999999998e-08,0,2.8739999999999998e-08,0
1647,329.06,8.676e-08,0,8.676e-08,0
1648,329.11,2.502e-07,0,2.502e-07,0
1649,329.16,6.891e-07,0,6.891e-07,0
1650,329.21,1.813e-06,0,1.813e-06,0
1651,329.26,4.556e-06,0,4.556e-06,0
1652,329.31,1.094e-05,0,1.094e-05,0
1653,329.36,2.508e-05,0,2.508e-05,0
1654,329.41,5.493e-05,0,5.493e-05,0
1655,329.46,0.0001149,0,0.0001149,0
1656,329.51,0.00022959999999999997,0,0.00022959999999999997,0
1657,329.56,0.0004383,0,0.0004383,0
1658,329.61,0.000799,0,0.000799,0
1659,329.66,0.001392,0,0.001392,0
1660,329.71,0.002315,0,0.002315,0
1661,329.76,0.0036780000000000003,0,0.0036780000000000003,0
1662,329.81,0.005582,0,0.005582,0
1663,329.86,0.008092,0,0.008092,0
1664,329.91,0.01121,0,0.01121,0
1665,329.96,0.014819999999999998,0,0.014819999999999998,0
1666,330.01,0.01873,0,0.01873,0
1667,330.06,0.0226,0,0.0226,0
1668,330.11,0.02605,0,0.02605,0
1669,330.16,0.02868,0,0.02868,0
1670,330.21,0.03017,0,0.03017,0
1671,330.26,0.0303,0,0.0303,0
1672,330.31,0.02908,0,0.02908,0
1673,330.36,0.02665,0,0.02665,0
1674,330.41,0.02333,0,0.02333,0
1675,330.46,0.01951,0,0.01951,0
1676,330.51,0.015590000000000001,0,0.015590000000000001,0
1677,330.56,0.011890000000000001,0,0.011890000000000001,0
1678,330.61,0.008668,0,0.008668,0
1679,330.66,0.006034,0,0.006034,0
1680,330.71,0.004013,0,0.004013,0
1681,330.76,0.002549,0,0.002549,0
1682,330.81,0.001546,0,0.001546,0
1683,330.86,0.0008961,0,0.0008961,0
1684,330.91,0.000496,0,0.000496,0
1685,330.96,0.00026230000000000003,0,0.00026230000000000003,0
1686,331.01,0.0001326,0,0.0001326,0
1687,331.06,6.422e-05,0,6.422e-05,0
1688,331.11,3.044e-05,0,3.044e-05,0
1689,331.16,1.59e-05,0,1.59e-05,0
1690,331.21,1.374e-05,0,1.374e-05,0
1691,331.26,2.459e-05,0,2.459e-05,0
1692,331.31,5.867e-05,0,5.867e-05,0
1693,331.36,0.000143,0,0.000143,0
1694,331.41,0.0003369,0,0.0003369,0
1695,331.46,0.0007599,0,0.0007599,0
1696,331.51,0.001639,0,0.001639,0
1697,331.56,0.0033799999999999998,0,0.0033799999999999998,0
1698,331.61,0.006665000000000001,0,0.006665000000000001,0
1699,331.66,0.01257,0,0.01257,0
1700,331.71,0.02265,0,0.02265,0
1701,331.76,0.03903,0,0.03903,0
1702,331.81,0.0643,0,0.0643,0
1703,331.86,0.1013,0,0.1013,0
1704,331.91,0.1526,0,0.1526,0
1705,331.96,0.2197,0,0.2197,0
1706,332.01,0.3025,0,0.3025,0
1707,332.06,0.3982,0,0.3982,0
1708,332.11,0.5011,0,0.5011,0
1709,332.16,0.603,0,0.603,0
1710,332.21,0.6938,0,0.6938,0
1711,332.26,0.7632,0,0.7632,0
1712,332.31,0.8026,0,0.8026,0
1713,332.36,0.8071,0,0.8071,0
1714,332.41,0.7759,0,0.7759,0
1715,332.46,0.7132,0,0.7132,0
1716,332.51,0.6268,0,0.6268,0
1717,332.56,0.5266,0,0.5266,0
1718,332.61,0.423,0,0.423,0
1719,332.66,0.3249,0,0.3249,0
1720,332.71,0.2386,0,0.2386,0
1721,332.76,0.1675,0,0.1675,0
1722,332.81,0.1124,0,0.1124,0
1723,332.86,0.07215,0,0.07215,0
1724,332.91,0.04427,0,0.04427,0
1725,332.96,0.02597,0,0.02597,0
1726,333.01,0.01456,0,0.01456,0
1727,333.06,0.007808,0,0.007808,0
1728,333.11,0.004002,0,0.004002,0
1729,333.16,0.001961,0,0.001961,0
1730,333.21,0.000919,0,0.000919,0
1731,333.26,0.0004117,0,0.0004117,0
1732,333.31,0.0001763,0,0.0001763,0
1733,333.36,7.217e-05,0,7.217e-05,0
1734,333.41,2.825e-05,0,2.825e-05,0
1735,333.46,1.057e-05,0,1.057e-05,0
1736,333.51,3.7810000000000003e-06,0,3.7810000000000003e-06,0
1737,333.56,1.2930000000000002e-06,0,1.2930000000000002e-06,0
1738,333.61,4.228e-07,0,4.228e-07,0
1739,333.66,1.321e-07,0,1.321e-07,0
1740,333.71,3.948e-08,0,3.948e-08,0
1741,333.76,1.1279999999999999e-08,0,1.1279999999999999e-08,0
1742,333.81,3.08e-09,0,3.08e-09,0
1743,333.86,8.04e-10,0,8.04e-10,0
1744,333.91,2.0059999999999998e-10,0,2.0059999999999998e-10,0
1745,333.96,4.7860000000000003e-11,0,4.7860000000000003e-11,0
1746,334.01,1.0920000000000001e-11,0,1.0920000000000001e-11,0
1747,334.06,2.38e-12,0,2.38e-12,0
1748,334.11,4.96e-13,0,4.96e-13,0
1749,334.16,9.882e-14,0,9.882e-14,0
1750,334.21,1.882e-14,0,1.882e-14,0
1751,334.26,3.4259999999999997e-15,0,3.4259999999999997e-15,0
1752,334.31,5.962999999999999e-16,0,5.962999999999999e-16,0
1753,334.36,8.485e-17,0,8.485e-17,0
1754,334.41,3.06e-16,3.06e-16,0,0
1755,334.46,2.086e-15,2.086e-15,0,0
1756,334.51,1.169e-14,1.169e-14,0,0
1757,334.56,6.271e-14,6.271e-14,0,0
1758,334.61,3.218e-13,3.218e-13,0,0
1759,334.66,1.581e-12,1.581e-12,0,0
1760,334.71,7.428e-12,7.428e-12,0,0
1761,334.76,3.341e-11,3.341e-11,0,0
1762,334.81,1.438e-10,1.438e-10,0,0
1763,334.86,5.922e-10,5.922e-10,0,0
1764,334.91,2.334e-09,2.334e-09,0,0
1765,334.96,8.803e-09,8.803e-09,0,0
1766,335.01,3.177e-08,3.177e-08,0,0
1767,335.06,1.098e-07,1.098e-07,0,0
1768,335.11,3.628e-07,3.628e-07,0,0
1769,335.16,1.148e-06,1.148e-06,0,0
1770,335.21,3.4739999999999997e-06,3.4739999999999997e-06,0,0
1771,335.26,1.007e-05,1.007e-05,0,0
1772,335.31,2.791e-05,2.791e-05,0,0
1773,335.36,7.405e-05,7.405e-05,0,0
1774,335.41,0.000188,0.000188,0,0
1775,335.46,0.0004569,0.0004569,0,0
1776,335.51,0.0010630000000000001,0.0010630000000000001,0,0
1777,335.56,0.002365,0.002365,0,0
1778,335.61,0.005038,0.005038,0,0
1779,335.66,0.01027,0.01027,0,0
1780,335.71,0.020030000000000003,0.020030000000000003,0,0
1781,335.76,0.0374,0.0374,0,0
1782,335.81,0.06684,0.06684,0,0
1783,335.86,0.1143,0.1143,0,0
1784,335.91,0.1871,0.1871,0,0
1785,335.96,0.293,0.293,0,0
1786,336.01,0.4392,0.4392,0,0
1787,336.06,0.6301,0.6301,0,0
1788,336.11,0.8652,0.8652,0,0
1789,336.16,1.137,1.137,0,0
1790,336.21,1.43,1.43,0,0
1791,336.26,1.7209999999999999,1.7209999999999999,0,0
1792,336.31,1.983,1.983,0,0
1793,336.36,2.186,2.186,0,0
1794,336.41,2.307,2.307,0,0
1795,336.46,2.33,2.33,0,0
1796,336.51,2.252,2.252,0,0
1797,336.56,2.084,2.084,0,0
1798,336.61,1.845,1.845,0,0
1799,336.66,1.5630000000000002,1.5630000000000002,0,0
1800,336.71,1.268,1.268,0,0
1801,336.76,0.9843,0.9843,0,0
1802,336.81,0.7313,0.7313,0,0
1803,336.86,0.52,0.52,0,0
1804,336.91,0.3539,0.3539,0,0
1805,336.96,0.2305,0.2305,0,0
1806,337.01,0.1437,0.1437,0,0
1807,337.06,0.08573,0.08573,0,0
1808,337.11,0.048960000000000004,0.048960000000000004,0,0
1809,337.16,0.026760000000000003,0.026760000000000003,0,0
1810,337.21,0.014,0.014,0,0
1811,337.26,0.007006999999999999,0.007006999999999999,0,0
1812,337.31,0.003358,0.003358,0,0
1813,337.36,0.0015400000000000001,0.0015400000000000001,0,0
1814,337.41,0.0006758999999999999,0.0006758999999999999,0,0
1815,337.46,0.0002839,0.0002839,0,0
1816,337.51,0.00011420000000000001,0.00011420000000000001,0,0
1817,337.56,4.393e-05,4.393e-05,0,0
1818,337.61,1.618e-05,1.618e-05,0,0
1819,337.66,5.7029999999999994e-06,5.7029999999999994e-06,0,0
1820,337.71,1.924e-06,1.924e-06,0,0
1821,337.76,6.212e-07,6.212e-07,0,0
1822,337.81,1.92e-07,1.92e-07,0,0
1823,337.86,5.6770000000000005e-08,5.6770000000000005e-08,0,0
1824,337.91,1.607e-08,1.607e-08,0,0
1825,337.96,4.353e-09,4.353e-09,0,0
1826,338.01,1.129e-09,1.129e-09,0,0
1827,338.06,2.8010000000000005e-10,2.8010000000000005e-10,0,0
1828,338.11,6.651000000000001e-11,6.651000000000001e-11,0,0
1829,338.16,1.512e-11,1.512e-11,0,0
1830,338.21,3.288e-12,3.288e-12,0,0
1831,338.26,6.845e-13,6.845e-13,0,0
1832,338.31,1.364e-13,1.364e-13,0,0
1833,338.36,2.6e-14,2.6e-14,0,0
1834,338.41,4.745e-15,4.745e-15,0,0
1835,338.46,8.288e-16,8.288e-16,0,0
1836,338.51,1.0369999999999999e-16,1.0369999999999999e-16,0,0
1837,341.71,7.671e-17,7.671e-17,0,0
1838,341.76,1.988e-15,1.988e-15,0,0
1839,341.81,1.186e-14,1.186e-14,0,0
1840,341.86,6.317999999999999e-14,6.317999999999999e-14,0,0
1841,341.91,3.225e-13,3.225e-13,0,0
1842,341.96,1.5789999999999998e-12,1.5789999999999998e-12,0,0
1843,342.01,7.407999999999999e-12,7.407999999999999e-12,0,0
1844,342.06,3.333e-11,3.333e-11,0,0
1845,342.11,1.438e-10,1.438e-10,0,0
1846,342.16,5.946e-10,5.946e-10,0,0
1847,342.21,2.358e-09,2.358e-09,0,0
1848,342.26,8.962e-09,8.962e-09,0,0
1849,342.31,3.267e-08,3.267e-08,0,0
1850,342.36,1.142e-07,1.142e-07,0,0
1851,342.41,3.826e-07,3.826e-07,0,0
1852,342.46,1.229e-06,1.229e-06,0,0
1853,342.51,3.7860000000000003e-06,3.7860000000000003e-06,0,0
1854,342.56,1.118e-05,1.118e-05,0,0
1855,342.61,3.167e-05,3.167e-05,0,0
1856,342.66,8.599e-05,8.599e-05,0,0
1857,342.71,0.0002239,0.0002239,0,0
1858,342.76,0.000559,0.000559,0,0
1859,342.81,0.001338,0.001338,0,0
1860,342.86,0.003072,0.003072,0,0
1861,342.91,0.006761,0.006761,0,0
1862,342.96,0.01427,0.01427,0,0
1863,343.01,0.02888,0.02888,0,0
1864,343.06,0.05604,0.05604,2.131e-13,0
1865,343.11,0.1043,0.1043,1.186e-12,0
1866,343.16,0.1861,0.1861,6.333e-12,0
1867,343.21,0.3185,0.3185,3.242e-11,0
1868,343.26,0.5226,0.5226,1.591e-10,0
1869,343.31,0.8224,0.8224,7.488e-10,0
1870,343.36,1.2409999999999999,1.2409999999999999,3.3789999999999996e-09,0
1871,343.41,1.796,1.796,1.462e-08,0
1872,343.46,2.492,2.492,6.068e-08,0
1873,343.51,3.3169999999999997,3.3169999999999997,2.415e-07,0
1874,343.56,4.234,4.234,9.213e-07,0
1875,343.61,5.182,5.182,3.3710000000000004e-06,0
1876,343.66,6.082999999999999,6.082999999999999,1.182e-05,0
1877,343.71,6.848,6.848,3.978e-05,0
1878,343.76,7.394,7.394,0.0001283,0
1879,343.81,7.656000000000001,7.656000000000001,0.0003969,0
1880,343.86,7.604,7.602,0.0011769999999999999,0
1881,343.91,7.244,7.2410000000000005,0.0033469999999999997,0
1882,343.96,6.622999999999999,6.614,0.009129,0
1883,344.01,5.818,5.794,0.02387,0
1884,344.06,4.928,4.868,0.059860000000000003,0
1885,344.11,4.067,3.923,0.1439,0
1886,344.16,3.364,3.032,0.3318,0
1887,344.21,2.9810000000000003,2.247,0.7336,0
1888,344.26,3.153,1.598,1.555,0
1889,344.31,4.251,1.089,3.161,0
1890,344.36,6.874,0.7125,6.162000000000001,0
1891,344.41,11.96,0.4469,11.52,0
1892,344.46,20.91,0.2689,20.64,0
1893,344.51,35.63,0.1551,35.47,0
1894,344.56,58.54,0.08586,58.46,0
1895,344.61,92.42,0.04558,92.38,0
1896,344.66,140.0,0.0232,140.0,0
1897,344.71,203.4,0.01133,203.4,0
1898,344.76,283.3,0.005307,283.3,0
1899,344.81,378.5,0.002384,378.5,0
1900,344.86,484.9,0.001027,484.9,0
1901,344.91,595.6,0.00042439999999999996,595.6,0
1902,344.96,701.6,0.0001682,701.6,0
1903,345.01,792.4,6.395e-05,792.4,0
1904,345.06,858.2,2.331e-05,858.2,0
1905,345.11,891.2,8.153e-06,891.2,0
1906,345.16,887.5,2.7339999999999996e-06,887.5,0
1907,345.21,847.4,8.795e-07,847.4,0
1908,345.26,775.9,2.713e-07,775.9,0
1909,345.31,681.3,8.027999999999999e-08,681.3,0
1910,345.36,573.5,2.278e-08,573.5,0
1911,345.41,463.0,6.2e-09,463.0,0
1912,345.46,358.4,1.618e-09,358.4,0
1913,345.51,266.0,4.0510000000000003e-10,266.0,0
1914,345.56,189.4,9.726999999999999e-11,189.4,0
1915,345.61,129.2,2.2399999999999998e-11,129.2,0
1916,345.66,84.58,4.9450000000000004e-12,84.58,0
1917,345.71,53.08,1.0469999999999999e-12,53.08,0
1918,345.76,31.94,2.127e-13,31.94,0
1919,345.81,18.43,4.142e-14,18.43,0
1920,345.86,10.2,7.737000000000001e-15,10.2,0
1921,345.91,5.41,1.08e-15,5.41,0
1922,345.96,2.752,7.818000000000001e-17,2.752,0
1923,346.01,1.3430000000000002,0,1.3430000000000002,0
1924,346.06,0.6281,0,0.6281,0
1925,346.11,0.2817,0,0.2817,0
1926,346.16,0.1212,0,0.1212,0
1927,346.21,0.04997,0,0.04997,0
1928,346.26,0.01976,0,0.01976,0
1929,346.31,0.007494,0,0.007494,0
1930,346.36,0.002725,0,0.002725,0
1931,346.41,0.0009502000000000001,0,0.0009502000000000001,0
1932,346.46,0.0003177,0,0.0003177,0
1933,346.51,0.00010190000000000001,0,0.00010190000000000001,0
1934,346.56,3.131e-05,0,3.131e-05,0
1935,346.61,9.23e-06,0,9.23e-06,0
1936,346.66,2.609e-06,0,2.609e-06,0
1937,346.71,7.072e-07,0,7.072e-07,0
1938,346.76,1.838e-07,0,1.838e-07,0
1939,346.81,4.5810000000000005e-08,1.0300000000000001e-19,4.5810000000000005e-08,0
1940,346.86,1.095e-08,6.504e-19,1.095e-08,0
1941,346.91,2.509e-09,8.692000000000001e-18,2.509e-09,0
1942,346.96,5.512999999999999e-10,4.673e-17,5.512999999999999e-10,0
1943,347.01,1.1640000000000001e-10,2.4260000000000004e-16,1.1640000000000001e-10,0
1944,347.06,2.3989999999999996e-11,1.205e-15,2.3989999999999996e-11,0
1945,347.11,5.5340000000000005e-12,5.755e-15,5.528e-12,0
1946,347.16,2.634e-12,2.641e-14,2.6079999999999998e-12,0
1947,347.21,3.3070000000000003e-12,1.165e-13,3.191e-12,0
1948,347.26,5.532e-12,4.937e-13,5.038e-12,0
1949,347.31,1.003e-11,2.0110000000000002e-12,8.023999999999999e-12,0
1950,347.36,2.016e-11,7.871e-12,1.2279999999999999e-11,0
1951,347.41,4.768e-11,2.96e-11,1.808e-11,0
1952,347.46,1.3259999999999999e-10,1.0699999999999999e-10,2.56e-11,0
1953,347.51,4.0619999999999995e-10,3.714e-10,3.485e-11,0
1954,347.56,1.285e-09,1.239e-09,4.566e-11,0
1955,347.61,4.028e-09,3.97e-09,5.755e-11,0
1956,347.66,1.2290000000000001e-08,1.222e-08,6.982999999999999e-11,0
1957,347.71,3.623e-08,3.615e-08,8.156e-11,0
1958,347.76,1.028e-07,1.027e-07,9.173e-11,0
1959,347.81,2.804e-07,2.803e-07,9.937e-11,0
1960,347.86,7.35e-07,7.348999999999999e-07,1.037e-10,0
1961,347.91,1.85e-06,1.85e-06,1.042e-10,0
1962,347.96,4.475e-06,4.475e-06,1.01e-10,0
1963,348.01,1.039e-05,1.039e-05,9.425e-11,0
1964,348.06,2.319e-05,2.319e-05,8.477999999999999e-11,0
1965,348.11,4.968e-05,4.968e-05,7.351000000000001e-11,0
1966,348.16,0.0001022,0.0001022,6.141e-11,0
1967,348.21,0.000202,0.000202,4.945000000000001e-11,0
1968,348.26,0.0003833,0.0003833,3.837e-11,0
1969,348.31,0.0006986000000000001,0.0006986000000000001,2.8679999999999998e-11,0
1970,348.36,0.001222,0.001222,2.065e-11,0
1971,348.41,0.002054,0.002054,1.432e-11,0
1972,348.46,0.003315,0.003315,9.568e-12,0
1973,348.51,0.005138,0.005138,6.152999999999999e-12,0
1974,348.56,0.007645,0.007645,3.809e-12,0
1975,348.61,0.010920000000000001,0.010920000000000001,2.269e-12,0
1976,348.66,0.01499,0.01499,1.3000000000000001e-12,0
1977,348.71,0.01975,0.01975,7.17e-13,0
1978,348.76,0.024990000000000002,0.024990000000000002,3.802e-13,0
1979,348.81,0.03036,0.03036,1.939e-13,0
1980,348.86,0.03542,0.03542,9.502000000000001e-14,0
1981,348.91,0.03968,0.03968,4.477e-14,0
1982,348.96,0.04268,0.04268,2.027e-14,0
1983,349.01,0.04409,0.04409,8.818999999999999e-15,0
1984,349.06,0.04374,0.04374,3.686e-15,0
1985,349.11,0.04166,0.04166,1.48e-15,0
1986,349.16,0.038110000000000005,0.038110000000000005,5.707999999999999e-16,0
1987,349.21,0.03348,0.03348,2.114e-16,0
1988,349.26,0.028239999999999998,0.028239999999999998,7.518000000000001e-17,0
1989,349.31,0.02288,0.02288,2.5679999999999996e-17,0
1990,349.36,0.0178,0.0178,8.419e-18,0
1991,349.41,0.0133,0.0133,2.6499999999999998e-18,0
1992,349.46,0.009545,0.009545,8.01e-19,0
1993,349.51,0.0065780000000000005,0.0065780000000000005,2.3239999999999996e-19,0
1994,349.56,0.0043549999999999995,0.0043549999999999995,6.471000000000001e-20,0
1995,349.61,0.002769,0.002769,1.73e-20,0
1996,349.66,0.001691,0.001691,4.4369999999999995e-21,0
1997,349.71,0.0009916,0.0009916,1.093e-21,0
1998,349.76,0.0005587000000000001,0.0005587000000000001,2.582e-22,0
1999,349.81,0.0003024,0.0003024,5.857e-23,0
2000,349.86,0.00015719999999999997,0.00015719999999999997,1.275e-23,0
2001,349.91,7.85e-05,7.85e-05,2.6639999999999994e-24,0
2002,349.96,3.766e-05,3.766e-05,5.306e-25,0
2003,350.01,1.736e-05,1.736e-05,1.022e-25,0
2004,350.06,7.684e-06,7.684e-06,1.888e-26,0
2005,350.11,3.269e-06,3.269e-06,3.346e-27,0
2006,350.16,1.336e-06,1.336e-06,0,0
2007,350.21,5.245e-07,5.245e-07,0,0
2008,350.26,1.979e-07,1.979e-07,0,0
2009,350.31,7.172000000000001e-08,7.172000000000001e-08,0,0
2010,350.36,2.4980000000000003e-08,2.4980000000000003e-08,0,0
2011,350.41,8.36e-09,8.36e-09,0,0
2012,350.46,2.688e-09,2.688e-09,0,0
2013,350.51,8.307e-10,8.307e-10,0,0
2014,350.56,2.4659999999999995e-10,2.4659999999999995e-10,0,0
2015,350.61,7.037000000000001e-11,7.037000000000001e-11,0,0
2016,350.66,1.929e-11,1.929e-11,0,0
2017,350.71,5.084e-12,5.084e-12,0,0
2018,350.76,1.2869999999999999e-12,1.2869999999999999e-12,0,0
2019,350.81,3.132e-13,3.132e-13,0,0
2020,350.86,7.323e-14,7.323e-14,0,0
2021,350.91,1.645e-14,1.645e-14,0,0
2022,350.96,3.553e-15,3.553e-15,0,0
2023,351.01,7.372000000000001e-16,7.372000000000001e-16,0,0
2024,351.06,1.47e-16,1.47e-16,0,0
2025,351.11,2.813e-17,2.813e-17,0,0
2026,351.16,3.349e-18,3.349e-18,0,0
2027,351.21,6.071e-19,6.071e-19,0,0
2028,351.26,6.692e-21,6.692e-21,0,0
2029,354.56,4.547e-29,0,0,4.547e-29
2030,354.61,3.061e-28,0,0,3.061e-28
2031,354.66,1.5810000000000002e-27,0,0,1.5810000000000002e-27
2032,354.71,7.849000000000001e-27,0,0,7.849000000000001e-27
2033,354.76,3.7469999999999995e-26,0,0,3.7469999999999995e-26
2034,354.81,1.72e-25,0,0,1.72e-25
2035,354.86,7.592e-25,0,0,7.592e-25
2036,354.91,3.222e-24,0,0,3.222e-24
2037,354.96,1.315e-23,0,0,1.315e-23
2038,355.01,5.158e-23,0,0,5.158e-23
2039,355.07,2.526e-22,0,0,2.526e-22
2040,355.12,9.09e-22,0,0,9.09e-22
2041,355.17,3.146e-21,0,0,3.146e-21
2042,355.22,1.0469999999999999e-20,0,0,1.0469999999999999e-20
2043,355.27,3.348e-20,0,0,3.348e-20
2044,355.32,1.0300000000000001e-19,0,0,1.0300000000000001e-19
2045,355.37,3.046e-19,0,0,3.046e-19
2046,355.42,8.662000000000002e-19,0,0,8.662000000000002e-19
2047,355.47,2.368e-18,0,0,2.368e-18
2048,355.52,6.227000000000001e-18,0,0,6.227000000000001e-18
2049,355.57,1.574e-17,0,0,1.574e-17
2050,355.62,3.826e-17,0,0,3.826e-17
2051,355.67,8.942e-17,0,0,8.942e-17
2052,355.72,2.009e-16,0,0,2.009e-16
2053,355.77,4.3410000000000004e-16,0,0,4.3410000000000004e-16
2054,355.82,9.019e-16,0,0,9.019e-16
2055,355.87,1.802e-15,0,0,1.802e-15
2056,355.92,3.4600000000000002e-15,0,0,3.4600000000000002e-15
2057,355.97,6.39e-15,0,0,6.39e-15
2058,356.02,1.135e-14,0,0,1.135e-14
2059,356.07,1.937e-14,0,0,1.937e-14
2060,356.12,3.1810000000000005e-14,0,0,3.1810000000000005e-14
2061,356.17,5.021e-14,0,0,5.021e-14
2062,356.22,7.62e-14,0,0,7.62e-14
2063,356.27,1.112e-13,0,0,1.112e-13
2064,356.32,1.56e-13,0,0,1.56e-13
2065,356.37,2.105e-13,0,0,2.105e-13
2066,356.42,2.731e-13,0,0,2.731e-13
2067,356.47,3.407e-13,0,0,3.407e-13
2068,356.52,4.086e-13,0,0,4.086e-13
2069,356.57,4.712e-13,0,0,4.712e-13
2070,356.62,5.224e-13,0,0,5.224e-13
2071,356.67,5.57e-13,0,0,5.57e-13
2072,356.72,5.71e-13,0,0,5.71e-13
2073,356.77,5.628e-13,0,0,5.628e-13
2074,356.82,5.334e-13,0,0,5.334e-13
2075,356.87,4.861e-13,0,0,4.861e-13
2076,356.92,4.26e-13,0,0,4.26e-13
2077,356.97,3.589e-13,0,0,3.589e-13
2078,357.02,2.907e-13,0,0,2.907e-13
2079,357.07,2.265e-13,0,0,2.265e-13
2080,357.12,1.696e-13,0,0,1.696e-13
2081,357.17,1.222e-13,0,0,1.222e-13
2082,357.22,8.457999999999999e-14,0,0,8.457999999999999e-14
2083,357.27,5.6320000000000006e-14,0,0,5.6320000000000006e-14
2084,357.32,3.605e-14,0,0,3.605e-14
2085,357.37,2.219e-14,0,0,2.219e-14
2086,357.42,1.3140000000000001e-14,0,0,1.3140000000000001e-14
2087,357.47,7.476e-15,0,0,7.476e-15
2088,357.52,4.091e-15,0,0,4.091e-15
2089,357.57,2.152e-15,0,0,2.152e-15
2090,357.62,1.0890000000000001e-15,0,0,1.0890000000000001e-15
2091,357.67,5.297000000000001e-16,0,0,5.297000000000001e-16
2092,357.72,2.478e-16,0,0,2.478e-16
2093,357.77,1.1140000000000002e-16,0,0,1.1140000000000002e-16
2094,357.82,4.819e-17,0,0,4.819e-17
2095,357.87,2.0039999999999998e-17,0,0,2.0039999999999998e-17
2096,357.92,8.011e-18,0,0,8.011e-18
2097,357.97,3.08e-18,0,0,3.08e-18
2098,358.02,1.138e-18,0,0,1.138e-18
2099,358.07,4.046e-19,0,0,4.046e-19
2100,358.12,1.3830000000000002e-19,0,0,1.3830000000000002e-19
2101,358.17,4.5430000000000006e-20,0,0,4.5430000000000006e-20
2102,358.22,1.436e-20,0,0,1.436e-20
2103,358.27,4.361e-21,0,0,4.361e-21
2104,358.32,1.274e-21,0,0,1.274e-21
2105,358.37,3.5780000000000003e-22,0,0,3.5780000000000003e-22
2106,358.42,9.664e-23,0,0,9.664e-23
2107,358.47,2.5100000000000002e-23,0,0,2.5100000000000002e-23
2108,358.52,6.266000000000001e-24,0,0,6.266000000000001e-24
2109,358.57,1.5040000000000001e-24,0,0,1.5040000000000001e-24
2110,358.62,3.473e-25,0,0,3.473e-25
2111,358.67,7.708999999999998e-26,0,0,7.708999999999998e-26
2112,358.72,1.645e-26,0,0,1.645e-26
2113,358.77,3.377e-27,0,0,3.377e-27
2114,358.82,6.663e-28,0,0,6.663e-28
2115,358.87,1.264e-28,0,0,1.264e-28
2116,365.02,9.729e-17,9.729e-17,0,0
2117,365.07,5.556e-16,5.556e-16,0,0
2118,365.12,2.717e-15,2.717e-15,0,0
2119,365.17,1.281e-14,1.281e-14,0,0
2120,365.22,5.819e-14,5.819e-14,0,0
2121,365.27,2.548e-13,2.548e-13,0,0
