,Wavelength,Sum,N I (9.5e-01),N II (5.3e-02),N III (2.7e-10)
6624,553.88,0.2116,0.2115,3.1369999999999998e-06,0
6625,553.93,0.2423,0.2423,2.921e-06,0
6626,553.98,0.2789,0.2789,2.71e-06,0
6627,554.03,0.3203,0.3203,2.509e-06,0
6628,554.08,0.3651,0.3651,2.322e-06,0
6629,554.13,0.4118,0.4118,2.149e-06,0
6630,554.18,0.4585,0.4585,1.991e-06,0
6631,554.23,0.5035,0.5035,1.849e-06,0
6632,554.28,0.5447,0.5447,1.721e-06,0
6633,554.33,0.5803,0.5803,1.6069999999999998e-06,0
6634,554.38,0.6088,0.6088,1.5040000000000001e-06,0
6635,554.43,0.629,0.629,1.413e-06,0
6636,554.48,0.64,0.64,1.332e-06,0
6637,554.53,0.6416,0.6416,1.262e-06,0
6638,554.58,0.6342,0.6342,1.201e-06,0
6639,554.63,0.6186,0.6186,1.1509999999999999e-06,0
6640,554.68,0.5965,0.5965,1.11e-06,0
6641,554.73,0.5698,0.5698,1.08e-06,0
6642,554.78,0.5411,0.5411,1.058e-06,0
6643,554.83,0.5133,0.5133,1.046e-06,0
6644,554.88,0.4894,0.4894,1.0390000000000001e-06,0
6645,554.93,0.4728,0.4728,1.038e-06,0
6646,554.98,0.4666,0.4666,1.0390000000000001e-06,0
6647,555.03,0.4741,0.4741,1.04e-06,0
6648,555.08,0.4983,0.4983,1.0390000000000001e-06,0
6649,555.13,0.542,0.542,1.032e-06,0
6650,555.18,0.6076,0.6076,1.018e-06,0
6651,555.23,0.6971,0.6971,9.955e-07,0
6652,555.28,0.8121,0.8121,9.633e-07,0
6653,555.33,0.9535,0.9535,9.213e-07,0
6654,555.38,1.121,1.121,8.701999999999999e-07,0
6655,555.43,1.3159999999999998,1.3159999999999998,8.112000000000001e-07,0
6656,555.48,1.534,1.534,7.459e-07,0
6657,555.53,1.776,1.776,6.764e-07,0
6658,555.58,2.037,2.037,6.05e-07,0
6659,555.63,2.313,2.313,5.338e-07,0
6660,555.68,2.6,2.6,4.6490000000000004e-07,0
6661,555.73,2.8930000000000002,2.8930000000000002,4.0020000000000005e-07,0
6662,555.78,3.185,3.185,3.41e-07,0
6663,555.83,3.469,3.469,2.884e-07,0
6664,555.88,3.739,3.739,2.43e-07,0
6665,555.93,3.989,3.989,2.049e-07,0
6666,555.98,4.212,4.212,1.742e-07,0
6667,556.03,4.401,4.401,1.502e-07,0
6668,556.08,4.552,4.552,1.3230000000000001e-07,0
6669,556.13,4.659,4.659,1.197e-07,0
6670,556.18,4.72,4.72,1.115e-07,0
6671,556.23,4.732,4.732,1.067e-07,0
6672,556.28,4.6930000000000005,4.6930000000000005,1.044e-07,0
6673,556.33,4.605,4.605,1.037e-07,0
6674,556.38,4.468999999999999,4.468999999999999,1.037e-07,0
6675,556.43,4.288,4.288,1.0390000000000001e-07,0
6676,556.48,4.069,4.069,1.038e-07,0
6677,556.53,3.8160000000000003,3.8160000000000003,1.028e-07,0
6678,556.58,3.537,3.537,1.008e-07,0
6679,556.63,3.24,3.24,9.769e-08,0
6680,556.68,2.9330000000000003,2.9330000000000003,9.336e-08,0
6681,556.73,2.625,2.625,8.795e-08,0
6682,556.78,2.323,2.323,8.161e-08,0
6683,556.83,2.033,2.033,7.457000000000001e-08,0
6684,556.88,1.764,1.764,6.707999999999999e-08,0
6685,556.93,1.518,1.518,5.94e-08,0
6686,556.98,1.2990000000000002,1.2990000000000002,5.176e-08,0
6687,557.03,1.11,1.11,4.439e-08,0
6688,557.08,0.9512,0.9512,3.7460000000000006e-08,0
6689,557.13,0.8215,0.8215,3.1110000000000005e-08,0
6690,557.18,0.7194,0.7194,2.542e-08,0
6691,557.23,0.6424,0.6424,2.0449999999999998e-08,0
6692,557.28,0.5876,0.5876,1.618e-08,0
6693,557.33,0.5512,0.5512,1.26e-08,0
6694,557.38,0.5299,0.5299,9.656e-09,0
6695,557.43,0.5199,0.5199,7.285e-09,0
6696,557.48,0.5179,0.5179,5.412e-09,0
6697,557.53,0.5208,0.5208,3.964e-09,0
6698,557.58,0.5259,0.5259,2.8660000000000002e-09,0
6699,557.63,0.5309,0.5309,2.055e-09,0
6700,557.68,0.534,0.534,1.4719999999999999e-09,0
6701,557.73,0.534,0.534,1.069e-09,0
6702,557.78,0.5299,0.5299,8.086e-10,0
6703,557.83,0.5211,0.5211,6.597999999999999e-10,0
6704,557.88,0.5075,0.5075,6.014e-10,0
6705,557.93,0.4892,0.4892,6.182999999999999e-10,0
6706,557.98,0.4665,0.4665,7.009e-10,0
6707,558.03,0.44,0.44,8.439e-10,0
6708,558.08,0.4104,0.4104,1.0440000000000001e-09,0
6709,558.13,0.3785,0.3785,1.302e-09,0
6710,558.18,0.345,0.345,1.6139999999999998e-09,0
6711,558.23,0.3108,0.3108,1.981e-09,0
6712,558.28,0.2768,0.2768,2.399e-09,0
6713,558.33,0.2435,0.2435,2.8620000000000002e-09,0
6714,558.38,0.2118,0.2118,3.363e-09,0
6715,558.43,0.182,0.182,3.889e-09,0
6716,558.48,0.1547,0.1547,4.427e-09,0
6717,558.53,0.1301,0.1301,4.96e-09,0
6718,558.58,0.1083,0.1083,5.468e-09,0
6719,558.63,0.08946,0.08946,5.933e-09,0
6720,558.68,0.07343999999999999,0.07343999999999999,6.3360000000000005e-09,0
6721,558.73,0.06009,0.06009,6.657999999999999e-09,0
6722,558.78,0.04919,0.04919,6.886e-09,0
6723,558.83,0.04047,0.04047,7.008e-09,0
6724,558.88,0.033639999999999996,0.033639999999999996,7.019e-09,0
6725,558.93,0.028380000000000002,0.028380000000000002,6.919e-09,0
6726,558.98,0.0244,0.0244,6.712e-09,0
6727,559.03,0.021419999999999998,0.021419999999999998,6.407000000000001e-09,0
6728,559.08,0.019180000000000003,0.019180000000000003,6.019e-09,0
6729,559.13,0.01747,0.01747,5.565e-09,0
6730,559.18,0.01612,0.01612,5.064e-09,0
6731,559.23,0.014980000000000002,0.014980000000000002,4.534e-09,0
6732,559.28,0.01395,0.01395,3.995e-09,0
6733,559.33,0.01295,0.01295,3.465e-09,0
6734,559.38,0.01196,0.01196,2.957e-09,0
6735,559.43,0.01095,0.01095,2.484e-09,0
6736,559.48,0.009912,0.009912,2.0530000000000003e-09,0
6737,559.53,0.008863,0.008863,1.67e-09,0
6738,559.58,0.007818,0.007818,1.337e-09,0
6739,559.63,0.0067989999999999995,0.0067989999999999995,1.053e-09,0
6740,559.68,0.005826,0.005826,8.163e-10,0
6741,559.73,0.004915999999999999,0.004915999999999999,6.228e-10,0
6742,559.78,0.004086,0.004086,4.676e-10,0
6743,559.83,0.003343,0.003343,3.455e-10,0
6744,559.88,0.0026920000000000004,0.0026920000000000004,2.513e-10,0
6745,559.93,0.002134,0.002134,1.798e-10,0
6746,559.98,0.0016649999999999998,0.0016649999999999998,1.2659999999999998e-10,0
6747,560.03,0.001279,0.001279,8.777e-11,0
6748,560.08,0.0009664999999999999,0.0009664999999999999,5.987e-11,0
6749,560.13,0.0007189,0.0007189,4.019e-11,0
6750,560.18,0.0005262999999999999,0.0005262999999999999,2.655e-11,0
6751,560.23,0.0003792,0.0003792,1.726e-11,0
6752,560.28,0.0002689,0.0002689,1.104e-11,0
6753,560.33,0.00018759999999999998,0.00018759999999999998,6.9510000000000006e-12,0
6754,560.38,0.00012880000000000001,0.00012880000000000001,4.306999999999999e-12,0
6755,560.43,8.707e-05,8.707e-05,2.6260000000000003e-12,0
6756,560.48,5.792e-05,5.792e-05,1.5759999999999997e-12,0
6757,560.53,3.791e-05,3.791e-05,9.307e-13,0
6758,560.58,2.442e-05,2.442e-05,5.41e-13,0
6759,560.63,1.548e-05,1.548e-05,3.096e-13,0
6760,560.68,9.66e-06,9.66e-06,1.747e-13,0
6761,560.73,5.9310000000000005e-06,5.9310000000000005e-06,9.778e-14,0
6762,560.78,3.584e-06,3.584e-06,5.5420000000000005e-14,0
6763,560.83,2.132e-06,2.132e-06,3.42e-14,0
6764,560.88,1.248e-06,1.248e-06,2.7319999999999997e-14,0
6765,560.93,7.185e-07,7.185e-07,3.313e-14,0
6766,560.98,4.0729999999999995e-07,4.0729999999999995e-07,5.5e-14,0
6767,561.03,2.272e-07,2.272e-07,1.03e-13,0
6768,561.08,1.247e-07,1.247e-07,1.978e-13,0
6769,561.13,6.739e-08,6.739e-08,3.779e-13,0
6770,561.18,3.5839999999999995e-08,3.5830000000000004e-08,7.126e-13,0
6771,561.23,1.875e-08,1.875e-08,1.3240000000000002e-12,0
6772,561.28,9.658999999999999e-09,9.657e-09,2.421e-12,0
6773,561.33,4.899e-09,4.894e-09,4.359e-12,0
6774,561.38,2.449e-09,2.441e-09,7.725e-12,0
6775,561.43,1.212e-09,1.198e-09,1.348e-11,0
6776,561.48,6.02e-10,5.787999999999999e-10,2.314e-11,0
6777,561.53,3.143e-10,2.752e-10,3.9119999999999996e-11,0
6778,561.58,1.9380000000000002e-10,1.287e-10,6.509e-11,0
6779,561.63,1.6590000000000002e-10,5.928e-11,1.066e-10,0
6780,561.68,1.9880000000000003e-10,2.686e-11,1.719e-10,0
6781,561.73,2.8480000000000004e-10,1.198e-11,2.7280000000000003e-10,0
6782,561.78,4.315e-10,5.257999999999999e-12,4.262e-10,0
6783,561.83,6.577999999999999e-10,2.271e-12,6.555e-10,0
6784,561.88,9.932e-10,9.653e-13,9.923e-10,0
6785,561.93,1.479e-09,4.038e-13,1.479e-09,0
6786,561.98,2.1690000000000003e-09,1.662e-13,2.1690000000000003e-09,0
6787,562.03,3.131e-09,6.735e-14,3.131e-09,0
6788,562.08,4.451e-09,2.685e-14,4.451e-09,0
6789,562.13,6.227e-09,1.054e-14,6.227e-09,0
6790,562.18,8.575e-09,4.069e-15,8.575e-09,0
6791,562.23,1.1619999999999999e-08,1.547e-15,1.1619999999999999e-08,0
6792,562.28,1.5509999999999998e-08,5.785e-16,1.5509999999999998e-08,0
6793,562.33,2.038e-08,2.129e-16,2.038e-08,0
6794,562.38,2.6349999999999998e-08,7.713e-17,2.6349999999999998e-08,0
6795,562.43,3.353e-08,2.7500000000000003e-17,3.353e-08,0
6796,562.48,4.2010000000000004e-08,9.647e-18,4.2010000000000004e-08,0
6797,562.53,5.181e-08,3.331e-18,5.181e-08,0
6798,562.58,6.29e-08,0,6.29e-08,0
6799,562.63,7.516e-08,0,7.516e-08,0
6800,562.68,8.841000000000001e-08,0,8.841000000000001e-08,0
6801,562.73,1.024e-07,0,1.024e-07,0
6802,562.78,1.1669999999999999e-07,0,1.1669999999999999e-07,0
6803,562.83,1.309e-07,0,1.309e-07,0
6804,562.88,1.446e-07,0,1.446e-07,0
6805,562.93,1.572e-07,0,1.572e-07,0
6806,562.98,1.682e-07,0,1.682e-07,0
6807,563.03,1.772e-07,0,1.772e-07,0
6808,563.08,1.837e-07,0,1.837e-07,0
6809,563.13,1.875e-07,0,1.875e-07,0
6810,563.18,1.884e-07,0,1.884e-07,0
6811,563.23,1.864e-07,0,1.864e-07,0
6812,563.28,1.814e-07,0,1.814e-07,0
6813,563.33,1.7390000000000002e-07,0,1.7390000000000002e-07,0
6814,563.38,1.6399999999999999e-07,0,1.6399999999999999e-07,0
6815,563.43,1.523e-07,0,1.523e-07,0
6816,563.48,1.392e-07,0,1.392e-07,0
6817,563.53,1.253e-07,0,1.253e-07,0
6818,563.58,1.109e-07,0,1.109e-07,0
6819,563.63,9.673e-08,0,9.673e-08,0
6820,563.68,8.301e-08,0,8.301e-08,0
6821,563.73,7.012999999999999e-08,0,7.012999999999999e-08,0
6822,563.78,5.8310000000000004e-08,0,5.8310000000000004e-08,0
6823,563.83,4.773e-08,0,4.773e-08,0
6824,563.88,3.846e-08,0,3.846e-08,0
6825,563.93,3.051e-08,0,3.051e-08,0
6826,563.98,2.3819999999999998e-08,0,2.3819999999999998e-08,0
6827,564.03,1.8300000000000002e-08,0,1.8300000000000002e-08,0
6828,564.08,1.385e-08,0,1.385e-08,0
6829,564.13,1.031e-08,0,1.031e-08,0
6830,564.18,7.563999999999999e-09,0,7.563999999999999e-09,0
6831,564.23,5.465e-09,0,5.465e-09,0
6832,564.28,3.896e-09,0,3.896e-09,0
6833,564.33,2.754e-09,0,2.754e-09,0
6834,564.38,1.958e-09,0,1.958e-09,0
6835,564.43,1.453e-09,0,1.453e-09,0
6836,564.48,1.219e-09,0,1.219e-09,0
6837,564.53,1.29e-09,0,1.29e-09,0
6838,564.58,1.777e-09,0,1.777e-09,0
6839,564.63,2.92e-09,0,2.92e-09,0
6840,564.68,5.17e-09,0,5.17e-09,0
6841,564.73,9.331000000000001e-09,0,9.331000000000001e-09,0
6842,564.78,1.6780000000000002e-08,0,1.6780000000000002e-08,0
6843,564.83,2.984e-08,0,2.984e-08,0
6844,564.88,5.232e-08,0,5.232e-08,0
6845,564.93,9.033999999999999e-08,0,9.033999999999999e-08,0
6846,564.98,1.536e-07,0,1.536e-07,0
6847,565.03,2.572e-07,0,2.572e-07,0
6848,565.08,4.24e-07,0,4.24e-07,0
6849,565.13,6.881e-07,0,6.881e-07,0
6850,565.18,1.1e-06,0,1.1e-06,0
6851,565.23,1.73e-06,0,1.73e-06,0
6852,565.28,2.6789999999999997e-06,0,2.6789999999999997e-06,0
6853,565.33,4.086e-06,0,4.086e-06,0
6854,565.38,6.135e-06,0,6.135e-06,0
6855,565.43,9.068999999999999e-06,0,9.068999999999999e-06,0
6856,565.48,1.32e-05,0,1.32e-05,0
6857,565.53,1.891e-05,0,1.891e-05,0
6858,565.58,2.668e-05,0,2.668e-05,0
6859,565.63,3.706e-05,0,3.706e-05,0
6860,565.68,5.068e-05,0,5.068e-05,0
6861,565.73,6.824e-05,0,6.824e-05,0
6862,565.78,9.046e-05,0,9.046e-05,0
6863,565.83,0.00011810000000000001,0,0.00011810000000000001,0
6864,565.88,0.0001517,0,0.0001517,0
6865,565.93,0.0001919,0,0.0001919,0
6866,565.98,0.0002391,0,0.0002391,0
6867,566.03,0.00029330000000000003,0,0.00029330000000000003,0
6868,566.08,0.0003542,0,0.0003542,0
6869,566.13,0.0004212,0,0.0004212,0
6870,566.18,0.0004932,0,0.0004932,0
6871,566.23,0.0005687,0,0.0005687,0
6872,566.28,0.0006458,0,0.0006458,0
6873,566.33,0.0007222999999999999,0,0.0007222999999999999,0
6874,566.38,0.0007957999999999999,0,0.0007957999999999999,0
6875,566.43,0.0008638999999999999,0,0.0008638999999999999,0
6876,566.48,0.0009241,0,0.0009241,0
6877,566.53,0.0009746,0,0.0009746,0
6878,566.58,0.0010140000000000001,0,0.0010140000000000001,0
6879,566.63,0.001041,0,0.001041,0
6880,566.68,0.001056,0,0.001056,0
6881,566.73,0.001059,0,0.001059,0
6882,566.78,0.001052,0,0.001052,0
6883,566.83,0.001038,0,0.001038,0
6884,566.88,0.0010199999999999999,0,0.0010199999999999999,0
6885,566.93,0.001001,0,0.001001,0
6886,566.98,0.000985,0,0.000985,0
6887,567.03,0.0009759,0,0.0009759,0
6888,567.08,0.0009774,0,0.0009774,0
6889,567.13,0.0009926,0,0.0009926,0
6890,567.18,0.001024,0,0.001024,0
6891,567.23,0.001074,0,0.001074,0
6892,567.28,0.001143,0,0.001143,0
6893,567.33,0.00123,0,0.00123,0
6894,567.38,0.001334,0,0.001334,0
6895,567.43,0.0014529999999999999,0,0.0014529999999999999,0
6896,567.48,0.001582,0,0.001582,0
6897,567.53,0.001718,0,0.001718,0
6898,567.58,0.0018559999999999998,0,0.0018559999999999998,0
6899,567.63,0.00199,0,0.00199,0
6900,567.68,0.002114,0,0.002114,0
6901,567.73,0.002223,0,0.002223,0
6902,567.78,0.002313,0,0.002313,0
6903,567.83,0.002378,0,0.002378,0
6904,567.88,0.0024170000000000003,5.135e-18,0.0024170000000000003,0
6905,567.93,0.002427,1.458e-17,0.002427,0
6906,567.98,0.002407,4.074e-17,0.002407,0
6907,568.03,0.002359,1.1209999999999999e-16,0.002359,0
6908,568.08,0.002285,3.04e-16,0.002285,0
6909,568.13,0.002187,8.116e-16,0.002187,0
6910,568.18,0.002069,2.134e-15,0.002069,0
6911,568.23,0.0019370000000000001,5.524e-15,0.0019370000000000001,0
6912,568.28,0.001794,1.4080000000000002e-14,0.001794,0
6913,568.33,0.0016460000000000001,3.537e-14,0.0016460000000000001,0
6914,568.38,0.0014960000000000002,8.745e-14,0.0014960000000000002,0
6915,568.43,0.001348,2.13e-13,0.001348,0
6916,568.48,0.0012050000000000001,5.107e-13,0.0012050000000000001,0
6917,568.53,0.00107,1.206e-12,0.00107,0
6918,568.58,0.0009449,2.8050000000000003e-12,0.0009449,0
6919,568.63,0.0008294999999999999,6.425e-12,0.0008294999999999999,0
6920,568.68,0.0007245,1.449e-11,0.0007245,0
6921,568.73,0.0006299,3.2189999999999994e-11,0.0006299,0
6922,568.78,0.0005451000000000001,7.042e-11,0.0005451000000000001,0
6923,568.83,0.0004696000000000001,1.517e-10,0.0004696000000000001,0
6924,568.88,0.0004026,3.2189999999999994e-10,0.0004026,0
6925,568.93,0.0003432,6.725e-10,0.0003432,0
6926,568.98,0.00029089999999999997,1.384e-09,0.00029089999999999997,0
6927,569.03,0.0002448,2.804e-09,0.0002448,0
6928,569.08,0.00020449999999999998,5.594e-09,0.00020449999999999998,0
6929,569.13,0.0001693,1.099e-08,0.0001693,0
6930,569.18,0.0001389,2.1280000000000003e-08,0.0001389,0
6931,569.23,0.00011279999999999999,4.0549999999999996e-08,0.00011279999999999999,0
6932,569.28,9.069e-05,7.61e-08,9.062e-05,0
6933,569.33,7.21e-05,1.407e-07,7.196e-05,0
6934,569.38,5.672e-05,2.56e-07,5.647e-05,0
6935,569.43,4.423e-05,4.589e-07,4.377e-05,0
6936,569.48,3.433e-05,8.102e-07,3.352e-05,0
6937,569.53,2.68e-05,1.4080000000000001e-06,2.539e-05,0
6938,569.58,2.147e-05,2.411e-06,1.906e-05,0
6939,569.63,1.832e-05,4.0660000000000005e-06,1.426e-05,0
6940,569.68,1.75e-05,6.75e-06,1.075e-05,0
6941,569.73,1.937e-05,1.104e-05,8.33e-06,0
6942,569.78,2.463e-05,1.777e-05,6.861e-06,0
6943,569.83,3.443e-05,2.819e-05,6.244e-06,0
6944,569.88,5.045e-05,4.402e-05,6.436e-06,0
6945,569.93,7.515e-05,6.77e-05,7.448e-06,0
6946,569.98,0.0001119,0.0001025,9.34e-06,0
6947,570.03,0.0001652,0.0001529,1.222e-05,0
6948,570.08,0.00024090000000000003,0.0002246,1.625e-05,0
6949,570.13,0.00034649999999999997,0.000325,2.16e-05,0
6950,570.18,0.0004914,0.0004629,2.849e-05,0
6951,570.23,0.0006866000000000001,0.0006494,3.714e-05,0
6952,570.28,0.0009449999999999999,0.0008972000000000001,4.775e-05,0
6953,570.33,0.001281,0.001221,6.052e-05,0
6954,570.38,0.0017109999999999998,0.0016359999999999999,7.557e-05,0
6955,570.43,0.002251,0.0021579999999999998,9.293e-05,0
6956,570.48,0.0029170000000000003,0.002805,0.0001125,0
6957,570.53,0.0037229999999999997,0.003589,0.00013419999999999998,0
6958,570.58,0.004681,0.004523,0.00015769999999999998,0
6959,570.63,0.005796,0.005614,0.00018240000000000002,0
6960,570.68,0.007069,0.006861,0.00020780000000000004,0
6961,570.73,0.008491,0.008258,0.0002331,0
6962,570.78,0.01005,0.009789,0.00025760000000000003,0
6963,570.83,0.01171,0.01143,0.0002802,0
6964,570.88,0.01344,0.01314,0.0003002,0
6965,570.93,0.01519,0.01487,0.0003168,0
6966,570.98,0.016909999999999998,0.01658,0.0003292,0
6967,571.03,0.01854,0.01821,0.00033680000000000006,0
6968,571.08,0.02002,0.01969,0.00033939999999999996,0
6969,571.13,0.0213,0.02096,0.00033680000000000006,0
6970,571.19,0.02248,0.02215,0.000327,0
6971,571.24,0.023119999999999998,0.02281,0.0003138,0
6972,571.29,0.02343,0.02313,0.0002965,0
6973,571.34,0.02338,0.02311,0.0002759,0
6974,571.39,0.02299,0.02273,0.0002528,0
6975,571.44,0.022269999999999998,0.02204,0.00022810000000000001,0
6976,571.49,0.02126,0.02105,0.00020269999999999997,0
6977,571.54,0.02001,0.01983,0.0001774,0
6978,571.59,0.018580000000000003,0.018430000000000002,0.0001529,0
6979,571.64,0.01705,0.01693,0.0001298,0
6980,571.69,0.0155,0.015390000000000001,0.0001085,0
6981,571.74,0.01399,0.0139,8.936e-05,0
6982,571.79,0.01261,0.01254,7.25e-05,0
6983,571.84,0.01145,0.01139,5.797e-05,0
6984,571.89,0.010579999999999999,0.01054,4.571e-05,0
6985,571.94,0.0101,0.01006,3.559e-05,0
6986,571.99,0.01008,0.01005,2.742e-05,0
6987,572.04,0.01063,0.01061,2.098e-05,0
6988,572.09,0.01187,0.01185,1.605e-05,0
6989,572.14,0.0139,0.013880000000000002,1.241e-05,0
6990,572.19,0.01687,0.01686,9.845e-06,0
6991,572.24,0.02095,0.02094,8.183e-06,0
6992,572.29,0.026330000000000003,0.02632,7.263999999999999e-06,0
6993,572.34,0.03321,0.0332,6.956e-06,0
6994,572.39,0.04185,0.041839999999999995,7.146e-06,0
6995,572.44,0.05251,0.0525,7.743999999999999e-06,0
6996,572.49,0.06548,0.06547,8.67e-06,0
6997,572.54,0.08108,0.08107,9.854e-06,0
6998,572.59,0.09963,0.09961,1.123e-05,0
6999,572.64,0.1214,0.1214,1.274e-05,0
7000,572.69,0.1469,0.1469,1.431e-05,0
7001,572.74,0.1762,0.1762,1.588e-05,0
7002,572.79,0.2097,0.2096,1.739e-05,0
7003,572.84,0.2475,0.2475,1.877e-05,0
7004,572.89,0.2899,0.2899,1.997e-05,0
7005,572.94,0.3369,0.3369,2.093e-05,0
7006,572.99,0.3885,0.3884,2.161e-05,0
7007,573.04,0.4445,0.4445,2.198e-05,0
7008,573.09,0.5048,0.5047,2.202e-05,0
7009,573.14,0.5689,0.5689,2.174e-05,0
7010,573.19,0.6366,0.6365,2.115e-05,0
7011,573.24,0.7071,0.707,2.028e-05,0
7012,573.29,0.7798,0.7798,1.918e-05,0
7013,573.34,0.8539,0.8539,1.791e-05,0
7014,573.39,0.9285,0.9284,1.653e-05,0
7015,573.44,1.002,1.002,1.513e-05,0
7016,573.49,1.075,1.075,1.377e-05,0
7017,573.54,1.1440000000000001,1.1440000000000001,1.253e-05,0
7018,573.59,1.209,1.209,1.151e-05,0
7019,573.64,1.268,1.268,1.078e-05,0
7020,573.69,1.32,1.32,1.041e-05,0
7021,573.74,1.3630000000000002,1.3630000000000002,1.048e-05,0
7022,573.79,1.396,1.396,1.106e-05,0
7023,573.84,1.4180000000000001,1.4180000000000001,1.223e-05,0
7024,573.89,1.429,1.429,1.404e-05,0
7025,573.94,1.4269999999999998,1.4269999999999998,1.654e-05,0
7026,573.99,1.4140000000000001,1.4140000000000001,1.979e-05,0
7027,574.04,1.389,1.389,2.38e-05,0
7028,574.09,1.354,1.354,2.857e-05,0
7029,574.14,1.3119999999999998,1.3119999999999998,3.408e-05,0
7030,574.19,1.263,1.263,4.029e-05,0
7031,574.24,1.212,1.212,4.709e-05,0
7032,574.29,1.16,1.16,5.439e-05,0
7033,574.34,1.112,1.112,6.204e-05,0
7034,574.39,1.07,1.07,6.988e-05,0
7035,574.44,1.038,1.038,7.774e-05,0
7036,574.49,1.0170000000000001,1.0170000000000001,8.543e-05,0
7037,574.54,1.01,1.01,9.278e-05,0
7038,574.59,1.018,1.018,9.966e-05,0
7039,574.64,1.042,1.042,0.00010590000000000001,0
7040,574.69,1.081,1.081,0.00011159999999999999,0
7041,574.74,1.133,1.133,0.0001165,0
7042,574.79,1.198,1.198,0.0001207,0
7043,574.84,1.271,1.271,0.0001242,0
7044,574.89,1.35,1.35,0.0001271,0
7045,574.94,1.429,1.429,0.0001295,0
7046,574.99,1.505,1.505,0.0001314,0
7047,575.04,1.574,1.5730000000000002,0.0001329,0
7048,575.09,1.63,1.63,0.000134,0
7049,575.14,1.67,1.67,0.0001347,0
7050,575.19,1.692,1.692,0.000135,0
7051,575.24,1.693,1.693,0.0001348,0
7052,575.29,1.672,1.672,0.000134,0
7053,575.34,1.629,1.629,0.0001325,0
7054,575.39,1.5659999999999998,1.5659999999999998,0.0001302,0
7055,575.44,1.484,1.484,0.00012690000000000002,0
7056,575.49,1.3869999999999998,1.386,0.0001228,0
7057,575.54,1.2770000000000001,1.2770000000000001,0.00011779999999999999,0
7058,575.59,1.159,1.159,0.0001118,0
7059,575.64,1.037,1.037,0.0001051,0
7060,575.69,0.9139,0.9138,9.785e-05,0
7061,575.74,0.7937,0.7936,9.016e-05,0
7062,575.79,0.6793,0.6792,8.228e-05,0
7063,575.84,0.5728,0.5728,7.447e-05,0
7064,575.89,0.4761,0.476,6.694e-05,0
7065,575.94,0.39,0.3899,5.993e-05,0
7066,575.99,0.3149,0.3149,5.362e-05,0
7067,576.04,0.251,0.2509,4.815e-05,0
7068,576.09,0.1976,0.1975,4.363e-05,0
7069,576.14,0.154,0.154,4.011e-05,0
7070,576.19,0.1193,0.1192,3.759e-05,0
7071,576.24,0.09237999999999999,0.09233999999999999,3.602e-05,0
7072,576.29,0.07227,0.07224,3.531e-05,0
7073,576.34,0.05795,0.057920000000000006,3.533e-05,0
7074,576.39,0.0485,0.04847,3.594e-05,0
7075,576.44,0.04311,0.04307,3.695e-05,0
7076,576.49,0.041069999999999995,0.04104,3.82e-05,0
7077,576.54,0.04179,0.04175,3.949e-05,0
7078,576.59,0.04473,0.04469,4.068e-05,0
7079,576.64,0.04944,0.0494,4.161e-05,0
7080,576.69,0.055529999999999996,0.05549,4.216e-05,0
7081,576.74,0.0626,0.06256,4.224e-05,0
7082,576.79,0.0703,0.07026,4.181e-05,0
7083,576.84,0.07827,0.07822,4.084e-05,0
7084,576.89,0.08615,0.08611,3.935e-05,0
7085,576.94,0.0936,0.09356,3.738e-05,0
7086,576.99,0.1003,0.1003,3.499e-05,0
7087,577.04,0.1059,0.1059,3.229e-05,0
7088,577.09,0.1103,0.1102,2.935e-05,0
7089,577.14,0.1131,0.1131,2.629e-05,0
7090,577.19,0.1143,0.1143,2.32e-05,0
7091,577.24,0.1138,0.1138,2.017e-05,0
7092,577.29,0.1117,0.1117,1.728e-05,0
7093,577.34,0.108,0.108,1.458e-05,0
7094,577.39,0.1029,0.1029,1.212e-05,0
7095,577.44,0.09668,0.09667,9.919e-06,0
7096,577.49,0.08957999999999999,0.08957999999999999,8.001e-06,0
7097,577.54,0.08192,0.08191,6.357e-06,0
7098,577.59,0.074,0.074,4.975e-06,0
7099,577.64,0.06614,0.06613,3.836e-06,0
7100,577.69,0.05861,0.05861,2.914e-06,0
7101,577.74,0.05167000000000001,0.051660000000000005,2.18e-06,0
