Wavelength;Al;Bb;Ca;Cc;Cll;Ff;Kk;li;Na;Nn;Oo;Ti;;
397.93;0.0001193;0,00387;682.6;7,25E-18;0,000000255;0;0.02132;3537.0;0,000000135;0,000058;0,00000242;1420.0;;
397.98;0,0383;1,5E-16;952.3;5,98E-18;0,000000212;0;0.02215;4397.0;0,000000111;0,0000326;0,0000026;1734.0;;
398.03;1.25e-05;0,0000562;1285.0;0,0000476;0,000000169;0;0.02267;5340.0;8,69E-08;0,0000176;0,0000027;2053.0;;
398.08;0,00515;2,06E-17;1671.0;0,0000366;0,000000131;0;0.02276;6334.0;6,56E-08;0,00000915;0,0000027;2361.0;;
398.13;4.6e-06;7,31E-18;2096.0;0,0000271;9,75E-08;0;0.022330000000000003;7338.0;476000;0,00000458;0,00000262;2645.0;;
398.18;0,00849;2,53E-18;2531.0;1,93E-18;7,05E-08;0;0.02136;8302.0;333000;0,00000221;0,00000249;2895.0;;
398.23;0,0191;8,52E-19;2945.0;1,33E-18;495000;0;0.01989;9174.0;2,29E-08;0,00000102;23400000;3103.0;;
398.28;4.35e-05;0,00000279;3300.0;8,83E-19;3,39E-08;0;0.018;9901.0;0,000000016;0,000000456;0,00000225;3267.0;;
398.33;0,0972;8,88E-08;3562.0;5,64E-19;0,000000023;0;0.01581;10440.0;123000;1.96e-10;22400000;3385.0;;
398.38;0.00021099999999999998;2,75E-20;3704.0;3,47E-19;1,58E-08;0;0.01348;10750.0;1.16e-11;81000;0,00000239;3454.0;;
398.43;0.0004446000000000001;8,29E-09;3709.0;2,06E-19;113000;0;0.01115;10800.0;140000;322000;27100000;3472.0;;
398.48;0.0009087;2,43E-21;3577.0;1,18E-19;8690;0;0.008939;10610.0;1,99E-08;123000;0,00000322;3436.0;;
398.53;0.0018;6,93E-10;3323.0;6,49E-08;7,34E-09;0;0.006947;10180.0;2,96E-08;4550;39200000;3341.0;;
398.58;0.0034579999999999997;1,92E-09;2974.0;3,45E-20;6,73E-09;0;0.005232;9535.0;4,39E-08;16100;0,00000476;3189.0;;
398.63;0.006437999999999999;5,19E-11;2563.0;1,76E-20;6490;0;0.003819;8724.0;63200;5,51E-10;0,00000567;2985.0;;
398.68;0.01162;1,36E-23;2128.0;8,68E-21;6,36E-09;0;0.0027010000000000003;7796.0;8,77E-08;1.81e-13;6560000;2746.0;;
398.73;0.02033;3,47E-24;1701.0;4,12E-21;6.2e-12;0;0.0018510000000000002;6804.0;1.17e-10;5,73E-11;0,00000733;2493.0;;
398.78;0.03447;7,93E-12;1310.0;1,88E-21;5920;0;0.0012289999999999998;5800.0;1.5e-10;1,74E-11;0,00000789;2257.0;;
398.83;0.056670000000000005;2.48e-29;972.0;8,3E-10;5,49E-09;0;0.0007906;4829.0;0,000000185;5,11E-12;0,00000817;2071.0;;
398.88;0.0903;0,00559;694.5;3,52E-22;4,94E-09;0;0.0004927999999999999;3927.0;0,000000218;14,4;0,00000813;1969.0;;
398.93;0.1395;5,92E-14;478.0;1.44e-25;4,3E-09;0;0.00029780000000000003;3118.0;0,000000248;3.91e-16;0,00000777;1976.0;;
398.98;0.2089;2,6;316.9;5,67E-11;36100;0;0.0001747;2419.0;2.7e-10;1,02;0,00000713;2110.0;;
399.03;0.3032;0,956;202.4;2,15E-23;29300;0;0,1;1832.0;0,000000283;0,257;0,00000628;2372.0;;
399.08;0.4265;3,44E-12;124.5;7,88E-24;2,29E-09;0;0,0568;1356.0;2.84e-10;6,22E-15;0,00000531;2745.0;;
399.13;0.5818;1,21E-11;73.75;2,77E-11;17300;0;3.37e-05;979.8;0,000000275;0,0145;0,00000431;3197.0;;
399.18;0.7692;4,13E-11;42.09;9,42E-13;1,27E-09;0;0,0238;691.5;0,000000255;0,00325;0,00000336;3681.0;;
399.23;0.9858;1,38E-10;23.13;3,08E-13;8,92E-10;0;0,0235;476.7;2.29e-10;0,00007;25100000;4142.0;;
399.28;1225;4,49E-10;45992;9,7E-26;6,06E-10;0;0,0319;320.9;1990000;1,45E-17;18000000;4520.0;;
399.33;1475;14200;6,248E+15;2,94E-26;3,98E-10;0;0,0505;211.0;0,000000169;2,91E-18;0,00000124;4766.0;;
399.38;1722;4,42E-09;3069;8.61e-30;2,52E-10;0;0,0829;135.5;0,000000143;0,000000559;8.22e-10;4846.0;;
399.43;1949;134000;1452;2,43E-27;1,54E-10;0;0.0001357;85.02;1220000;6,89E-21;522000;4744.0;;
399.48;2138;3,94E-08;0.6621;6,58E-28;9,1E-11;0;0.0002185;52.08;1090000;0,000000351;0,000000318;4470.0;;
399.53;2273;1130000;0.2907;1,72E-15;5,18E-11;0;0.00034460000000000003;31.16;1050000;1,72E-19;0,000000186;4051.0;;
399.58;2343;3180000;0.123;4,34E-29;2.85e-14;0;0.0005319;18.21;0,000000109;0,000000814;1050000;3532.0;;
399.63;2342;0,00000087;0.050089999999999996;1,05E-16;1,51E-11;0;0.0008022999999999999;14519;1190000;3,71E-18;564000;2961.0;;
399.68;2,268E+16;0,00000232;0.01966;2,46E-30;7,75E-12;0;0.001182;5795;0,000000134;1,63E-17;2,92E-08;2388.0;;
399.73;41306;0,00000606;0.007431999999999999;9,84E-19;3,83E-12;0;0.0017;3155;1.51e-10;0,0000687;1,46E-08;1852.0;;
399.78;1939;1.54e-08;0.002709;2,29E-17;1.83e-15;0;0.002385;1,678E+16;0,000000167;2,8E-16;70300;1384.0;;
399.83;1,711E+16;0,0000382;0.0009577;1,06E-16;8.43e-16;0;0.003261;0.8712;0,00000018;1,1E-15;3,4E-09;997.1;;
399.88;1463;92400000;0.00034560000000000005;4,99E-17;3,75E-13;0;0.004345;0.442;1870000;0,0415;18500;697.5;;
399.93;1214;2180000000;0.0001747;2,27E-28;1,61;0;0.005637;0.219;1870000;1,51E-14;14700;481.3;;
399.98;0.9754;502000000;0.0002238;9,92E-28;6,67E-14;0;0.007121;0.1058;0,00000018;5,3E-14;18600;341.2;;
400.03;0.7601;11300000000;0.0005110000000000001;4,19E-27;2,67E-14;0;0.008759999999999999;0.050069999999999996;1660000;1,79;29800;269.1;;
400.08;0.5741;0,00247;0.0012699999999999999;1,7E-26;1,03E-14;0;0.0105;0.0231;0,000000148;5,84E-13;4,97E-09;259.2;;
400.13;0.4204;5.29e-06;0.00309;6,68E-26;3,84E-15;0;0.01226;0.01042;1260000;1,83E-12;8,12E-09;309.1;;
400.18;0.2984;0,011;0.007265000000000001;2,53E-25;1,38E-15;0;0.013980000000000001;0.004586;0,000000104;5,54E-12;128000;420.0;;
400.23;0.2053;0,0225;0.01648;9,22E-25;0,000479;0;0.015590000000000001;0.001971;8,14E-08;1,61E-11;1,94E-08;595.7;;
400.28;0.137;0,0446;0.03605;3,24E-24;1,6E-16;0;0.01705;0.0008282999999999999;6,16E-08;4,53E-11;281000;839.3;;
400.33;0.08856;0,0864;0.0761;1,1E-23;0,000519;0;0.018359999999999998;0.0003398;447000;1,22E-10;393000;1151.0;;
400.38;0.055510000000000004;0.0001633;0.155;3,59E-23;0,0145;0;0.01955;0.0001361;3,11E-08;3,19E-10;5,28E-08;1526.0;;
400.43;0.03373;0.0003012;0.3047;1,13E-22;0,00701;0;0.02071;0,0533;2,08E-08;8E-10;0,000000068;1948.0;;
400.48;0.01987;0.0005419;0.5782;3,44E-22;0,33;0;0.02194;0,0204;134000;1,93E-09;8,43E-08;2394.0;;
400.53;0.011340000000000001;0.0009513;1,059E+16;1,01E-21;1,5;0;0.02333;0,0076;8,27E-09;4500;1000000;2833.0;;
400.58;0.00628;0.001629;1875;2,85E-21;6,58E-13;0;0.02497;2.77e-06;49000;1,01E-08;0,000000115;3226.0;;
400.63;0.00337;0.002722;3205;7,77E-21;2.79e-15;0;0.02688;0,000986;2,79E-09;219000;0,000000126;3538.0;;
400.68;0.0017530000000000002;0.004438;5296;0,000000204;1,14E-11;0;0.02903;3.42e-07;1,53E-09;45500;1330000;3741.0;;
400.73;0.0008837999999999999;0.007058;8459;5,17E-20;4,52E-11;0;0.031310000000000004;0,000117;8,09E-10;91400;1340000;3821.0;;
400.78;0.00043200000000000004;0.01095;43294;1,26E-19;1,73E-10;0;0.03352;0,0000386;4,33E-10;0,000000177;1310000;3780.0;;
400.83;0.00020469999999999996;0.01658;19.53;0,00000297;6,39E-10;0;0.03544;0,0000125;2,83E-10;3290000;0,000000122;3642.0;;
400.88;0,094;0.02449;28.26;0,000000676;22800;0;0.03683;0,00000396;3,35E-10;0,000000591;1100000;3451.0;;
400.93;0,0419;0.0353;39.61;0,0000148;7,85E-09;0;0.037469999999999996;0,00000122;6.93e-13;0,00000102;94600;3264.0;;
400.98;0,0182;0.04963;53.82;0,0000312;2,61E-08;0;0.03723;3690000;16900;0,0000017;78300;3147.0;;
401.03;0,00788;0.06809;70.92;6,36E-18;8,39E-08;0;0.036039999999999996;1090000;4,13E-09;0,00000274;6,23E-08;3170.0;;
401.08;0,00392;0.09114;90.74;1,25E-17;0,000000261;0;0.03395;3,14E-08;9.75e-12;42400000;477000;3395.0;;
401.13;0,00338;0.119;112.8;0,000236;781000;0;0.0311;8820;2,22E-08;63200000;350000;3872.0;;
401.18;0,00586;0.1516;136.4;4,31E-17;0,00000226;0;0.027710000000000002;2,42E-09;48400;0,0000091;247000;4629.0;;
401.23;0,0132;0.1885;160.7;7,58E-17;63400000;0;0.02404;8.54e-26;0,000000102;0,0000126;167000;5667.0;;
401.28;0,0304;0.2287;184.6;1,29E-16;171000000;0;0.02036;1,15E-22;0,000000205;0,0000169;1,09E-08;6952.0;;
401.33;0,0688;0.2706;207.1;2,1E-16;44700000;0;0.01693;1,52E-22;3960000;2.19e-08;6,81E-09;8413.0;;
401.38;0.0001509;0.3124;227.1;3,32E-16;1130000000;0;0.013969999999999998;1,96E-09;737000;0,0000274;4,09E-09;9944.0;;
401.43;0.0003213;0.3519;243.8;5,05E-16;0,000275;0;0.011640000000000001;2,47E-22;0,00000132;0,0000331;23600;11420.0;;
401.48;0.0006632000000000001;0.3868;256.6;7,4E-16;0,000647;0;0.01005;3,04E-22;0,00000226;0,0000389;1,31E-09;12680.0;;
401.53;0.001328;0.4148;264.8;0,0105;1.47e-06;0;0.009224;3,65E-22;0,00000373;0,0000443;6,95E-10;13610.0;;
401.58;0.002577;0.4339;268.1;1,43E-15;32300000000;0;0.009165000000000001;4,28E-22;0,00000592;0,0000493;3,56E-10;14080.0;;
401.63;0.004849;0.443;266.4;1,87E-15;0,00685;0;0.00981;4.91e-25;0,00000901;536000000;1,75E-10;14050.0;;
401.68;0.008848;0.4412;259.5;2,38E-15;0,014;0;0.011059999999999999;5,5E-22;0,0000132;572000000;82,5;13510.0;;
401.73;0.01565;0.4287;247.6;0,029;0,0278;0;0.012759999999999999;6,03E-22;185000000;0,0000603;3,76E-11;12510.0;;
401.78;0.026860000000000002;0.4064;231.2;0,0342;0,0531;0;0.014759999999999999;6,45E-10;0,000025;62900000;1,68E-11;11150.0;;
401.83;0.04467;0.3759;210.9;0,0389;0,098;0;0.01685;6,74E-10;325000000;65200000;8,17E-12;9573.0;;
401.88;0.07206;0.3392;187.7;4,26E-15;0.00017480000000000002;0;0.01884;6,87E-10;0,0000405;67200000;5,83E-12;7910.0;;
401.93;0.1127;0.2987;162.7;0,0449;0.0003011;0;0.02052;6,86E-22;0,0000485;6.88e-08;7,75E-12;6291.0;;
401.98;0.1709;0.2566;137.1;0,0458;0.0005011;0;0.02172;6,69E-22;558000000;0,0000699;1,43E-11;4815.0;;
402.03;0.2513;0.215;112.2;0,0449;0.0008056000000000001;0;0.022340000000000002;6,37E-22;0,0000617;70100000;2,79E-11;3547.0;;
402.08;0.3583;0.1684;89.07;4,26E-15;0.001251;0;0.02229;5,93E-10;0,0000655;0,0000693;5.34e-14;2514.0;;
402.13;0.4953;0.1337;68.48;0,0389;0.001877;0;0.02159;5.39e-25;66800000;0,0000671;9,84E-11;1715.0;;
402.18;0.6639;0.1035;50.97;0,0342;0.0027199999999999998;0;0.02029;4,79E-22;0,0000655;0,0000635;1,74E-10;1126.0;;
402.23;0.8629;0.07822;36.68;0,029;0.0038090000000000003;0;0.01852;4,15E-10;0,0000617;586000000;2,97E-10;710.9;;
402.28;1087;0.057670000000000006;25.51;2,38E-15;0.0051530000000000005;0;0.01642;3,52E-22;558000000;0,0000529;4,85E-10;432.0;;
402.33;1329;0.04147;17.14;1,87E-15;0.006737000000000001;0;0.01415;2,92E-22;0,0000485;4.67e-08;7,62E-10;252.6;;
402.38;1575;0.0291;43445;1,43E-15;0.008514;0;0.01187;2,36E-22;0,0000405;0,0000406;1.15e-12;142.1;;
402.43;1,809E+16;0.01992;6,963E+15;0,0105;0.0104;0;0.009701999999999999;1,87E-22;325000000;0,0000352;16700;76.9;;
402.48;2015;0.013309999999999999;4207;7,4E-16;0.0123;0;0.0077480000000000005;1,44E-22;0,000025;0,0000307;2,32E-09;40.05;;
402.53;2177;0.00867;2452;5,05E-16;0.01409;0;0.0060609999999999995;1,09E-22;185000000;0,0000276;31100;43301;;
402.58;46784;0.005511;1,378E+16;3,32E-16;0.01564;0;0.004666;8,03E-11;0,0000132;259000000;4000;9675;;
402.63;2315;0.003418;0.747;2,1E-16;0.01687;0;0.0035549999999999996;5,79E-23;0,00000901;0,0000254;4950;4488;;
402.68;46784;0.002068;0.3904;1,29E-16;0.01775;0;0.002704;4,07E-23;0,00000592;0,0000259;58700;2003;;
402.73;2177;0.001221;0.1967;7,58E-17;0.018269999999999998;0;0.002077;2.8e-26;0,00000373;0,000027;6700;0.8601;;
402.78;2015;0.0007029;0.09558;4,31E-17;0.01851;0;0.001638;1,88E-23;0,00000226;0,0000282;7350;0.3555;;
402.83;1,809E+16;0.0003949;0.04478;0,000236;0.018609999999999998;0;0.001348;1,23E-10;0,00000132;2.92e-08;7,74E-09;0.1414;;
402.88;1575;0.0002164;0.020309999999999998;1,25E-17;0.0187;0;0.001179;7,93E-24;737000;0,0000296;7830;0.054229999999999993;;
402.93;1329;0.00011570000000000001;0.009146;6,36E-18;0.01896;0;0.001102;4,97E-11;3960000;0,0000291;7620;0.02015;;
402.98;1087;0,0604;0.004835;0,0000312;0.01949;0;0.001097;3,04E-11;0,000000205;0,0000277;7120;0.007490999999999999;;
403.03;0.8629;0,0307;0.005057;0,0000148;0.02035;0;0.001143;1.82e-27;0,000000102;256000000;6,39E-09;0.003389;;
403.08;0.6639;0,0153;0.01125;0,000000676;0.02154;0;0.0012230000000000001;1,06E-24;48400;0,0000227;5.51e-12;0.00337;;
403.13;0.4953;0,00738;0.031;0,00000297;0.022969999999999997;0;0.0013189999999999999;6,08E-25;2,22E-08;195000000;4,57E-09;0.007337000000000001;;
403.18;0.3583;34900000000;0.0857;1,26E-19;0.0245;0;0.001415;3,39E-25;9,75E-09;0,0000162;3,64E-09;0.01938;;
403.23;0.2513;0,00161;0.2297;5,17E-20;0.02595;0;0.001497;1,85E-12;4.12e-12;0,0000129;2,79E-09;0.05112;;
403.28;0.1709;0,000723;0.5939;0,000000204;0.027180000000000003;0;0.001551;1E-12;1,67E-09;9900000;2,05E-09;0.1306;;
403.33;0.1127;3.17e-07;1,481E+16;7,77E-21;0.028030000000000003;0;0.001568;5,55E-14;6,53E-10;73400000;14600;0.3216;;
403.38;0.07206;0,000136;3,561E+16;2,85E-21;0.02843;0;0.0015429999999999999;3,65E-13;2,45E-10;0,00000524;10200;0.7628;;
403.43;0.04467;0,0000566;8256;1,01E-21;0.02835;0;0.001477;3,8E-13;88,1;0,00000361;7,22E-10;1742;;
403.48;0.026860000000000002;0,0000231;18.46;3,44E-22;0.027819999999999998;0;0.001373;6,46E-26;3,05E-11;0,00000239;5,63E-10;3,829E+16;;
403.53;0.01565;0,00000916;39.79;1,13E-22;0.0269;0;0.001241;1,36E-12;1,01E-11;0,00000153;5,5E-10;8103;;
403.58;0.008848;35500000;82.71;3,59E-23;0.02568;0;0.0010949999999999998;2,96E-12;3,23E-12;0,000000942;7.01e-13;16.51;;
403.63;0.004849;0,00000134;165.8;1,1E-23;0.02423;0;0.0009529;6,42E-13;9,92E-13;5.59e-10;1.06e-12;32.38;;
403.68;0.002577;0,000000494;320.4;3,24E-24;0.0226;0;0.0008477000000000001;1,36E-24;2,92E-13;0,00000032;1,69E-09;61.12;;
403.73;0.001328;0,000000178;597.1;9,22E-25;0.02084;0;0.0008394;2.83e-27;8,28E-14;0,000000176;26900;111.1;;
403.78;0.0006632000000000001;62400;1073.0;2,53E-25;0.018969999999999997;0;0.001056;5,74E-11;2,25E-14;9,36E-08;4,16E-09;194.4;;
403.83;0.0003213;214000;1859.0;6,68E-26;0.01702;0;0.0017760000000000002;1,14E-23;5,89E-15;4,79E-08;61900;327.4;;
403.88;0.0001509;7130;3106.0;1,7E-26;0.015019999999999999;0;0.0036079999999999997;2.21e-26;1,12E-15;2,37E-08;8,88E-09;530.8;;
403.93;0,0687;2,32E-09;5005.0;4,19E-27;0.013;0;0.007833;4,19E-10;2.67e-19;1,12E-08;122000;828.5;;
403.98;0,0304;7,37E-10;7774.0;9,92E-28;0.01103;0;0.01708;7,76E-23;0,0000614;5,15E-09;1,62E-08;1245.0;;
404.03;1.3e-05;2,29E-10;11650.0;2,27E-28;0.009155;0;0.03655;1,4E-22;0,000136;2,27E-09;207000;1801.0;;
404.08;54000000000;6,91E-11;16820.0;4,99E-17;0.007447;0;0.07616;2,49E-22;2,88E-18;9,68E-10;253000;2507.0;;
404.13;21700000000;204;23430.0;1,06E-16;0.005954;0;0.1542;4,3E-22;5,87E-19;3,97E-10;2,98E-08;3361.0;;
404.18;8.48e-07;5,86E-12;31460.0;2,17E-30;0.004714;0;0.3028;7,27E-22;1,15E-19;1,57E-10;3,36E-08;4337.0;;
404.23;0,000321;16,4;40740.0;4,29E-31;0.003739;0;0.5773;0,000000012;2,16E-20;5.97e-14;3,66E-08;5387.0;;
404.28;0,000118;4,5E-13;50870.0;1,1E-19;0.003025;0;1068;1.94e-24;2.25e-24;219;3,83E-08;6442.0;;
404.33;0,0000419;1,08;61250.0;5,26E-32;0.002545;0;1916;3,06E-08;1.18e-23;7,75E-12;3,82E-08;7416.0;;
404.38;0,0000145;5,3E-18;71110.0;2,43E-31;0.002262;0;3,337E+16;4,72E-09;5,96E-20;2.64e-15;3,66E-08;8219.0;;
404.43;0,00000484;0,000198;79610.0;1,08E-30;0.002127;0;5,637E+16;7,12E-21;0,0000029;8.67e-16;3,36E-08;8768.0;;
404.48;1.57e-09;7,21E-17;85930.0;4.65e-33;0.00209;0;9241;1.05e-23;1,36E-18;2,74E-13;2,98E-08;9006.0;;
404.53;0,000000494;2,56E-16;89440.0;1,93E-16;0.0021030000000000003;0;43295;1,51E-20;6,11E-18;8,37E-14;2,53E-08;8904.0;;
404.58;1510000;8,89E-16;89770.0;7,75E-29;0.002125;0;22.69;2,13E-20;0,000265;2.46e-17;207000;8477.0;;
404.63;445000;3,01E-15;86870.0;3E-28;0.002125;0;34.0;0,000000293;0,00111;0,00697;1,62E-08;7770.0;;
404.68;1,28E-08;0,00994;81070.0;1,12E-27;0.002081;0;49.46;3,95E-20;4.45e-19;1,9E-15;122000;6862.0;;
404.73;3,55E-09;3,21E-14;72950.0;4,06E-27;0.0019850000000000002;0;69.83;5,19E-20;0,0172;5E-16;8,88E-09;5841.0;;
404.78;9,57E-10;1,01E-13;63290.0;1,42E-26;0.001837;0;95.75;6,67E-08;6,42E-15;1,27E-16;6200;4803.0;;
404.83;2,5E-10;3,1E-13;52950.0;4,78E-13;0.0016469999999999998;0;127.5;8,38E-08;2,31E-14;0,000031;4,17E-09;3830.0;;
404.88;6,34E-11;0,928;42720.0;1,56E-12;0.001429;0;165.0;1,03E-19;7,96E-14;0,00000729;27100;2988.0;;
404.93;1,56E-11;2,72E-12;33230.0;4,89E-25;0.001199;0;207.4;1,24E-19;2,65;1,66E-18;1,71E-09;2321.0;;
404.98;3,72E-12;7,75;24920.0;1,48E-11;0.0009724;0;253.5;1,46E-19;8,49E-13;3,62E-19;10600;1855.0;;
405.03;8,59E-13;2,16E-11;18030.0;4,36E-11;0.0007627999999999999;0;301.3;1,67E-19;2,62E-12;7,62E-20;6,71E-10;1598.0;;
405.78;0,000000259;58,8;12570.0;1,23E-23;0.0005788;0;348.4;1.88e-22;7,77E-12;0,000000155;4,54E-10;1544.0;;
405.83;0,00000112;1,56E-10;8453.0;3,38E-23;0.00042539999999999993;0;392.2;0,00000207;2,22E-11;3,04E-21;3,49E-10;1682.0;;
405.88;4,73E-19;4,04E-10;5481.0;8,92E-23;0.0003036;0;430.1;2,23E-19;61,1;5,51E-11;3,12E-10;1989.0;;
405.93;0,0000193;10200;3427.0;2,28E-22;0.00021150000000000002;0;459.6;2,35E-19;1.62e-13;2,99E-24;3,12E-10;2439.0;;
405.98;2,43E-14;2,52E-09;2066.0;5,61E-22;0.00014539999999999998;0;478.9;0,00000243;4,13E-10;1.56e-27;3,28E-10;2997.0;;
406.03;1,03;60700;1201.0;1,33E-21;0.0001008;0;486.9;2.46e-22;10100;7,85E-25;3,47E-10;3624.0;;
406.08;4,22E-13;143000;673.3;3,07E-08;0,0728;0;483.5;2,45E-19;2,4E-09;3,81E-12;3,6E-10;4282.0;;
406.13;1,68E-12;3,27E-08;363.9;6,81E-21;0,0572;0;469.0;0,00000239;5,47E-09;1,78E-12;3,63E-10;4936.0;;
406.18;65;7,32E-08;189.7;1,46E-20;5.01e-05;0;444.8;0,00000231;0,000000012;8,04E-26;3,52E-10;5564.0;;
406.23;2.44e-14;0,00000016;95.33;3,02E-20;0,0486;0;412.6;2,2E-19;253000;3,5E-26;3.29e-13;6166.0;;
406.28;8.89e-14;3410000;46.19;6,04E-08;0,0503;0;374.5;2,06E-19;5.14e-11;1,46E-26;2,96E-10;6766.0;;
406.33;3,14E-10;0,000000709;21.59;1,17E-19;0,0534;0;332.6;0,00000192;0,000000101;5,91E-14;2,58E-10;7413.0;;
406.38;1,08E-09;0,00000144;9726;2,18E-19;0,0565;0;289.1;0,00000178;0,000000189;2,3E-27;2,17E-10;8174.0;;
406.43;3.59e-12;0,00000285;4225;0,00000392;0,0586;0;245.9;0,00000164;3440000;8,65E-16;1,79E-10;9122.0;;
406.48;1.16e-11;0,00000552;28126;0,000000682;0,0593;0;204.6;1,51E-19;0,0000006;3,13E-28;1,49E-10;10310.0;;
406.53;36400;104000000;0.715;1,15E-18;0,0581;0;166.5;1,38E-19;10100000;1,09E-28;1,31E-10;11770.0;;
406.58;0,000000111;0,0000192;0.2785;0,0000186;0,0552;0;132.4;1,27E-19;0,00000163;3,67E-17;1,31E-10;13460.0;;
406.63;0,000000327;0,0000345;0.1047;2,91E-18;0,0508;0;102.9;0,00000116;25400000;1,19E-29;1,53E-10;15300.0;;
406.68;0,000000937;0,0000605;0.03825;0,0000441;0,0453;0;78.01;1,06E-19;38200000;3,72E-30;2,06E-10;17160.0;;
406.73;0,00000261;1040000000;0.014419999999999999;0,00000644;0,0396;0;57.72;9,59E-20;0,00000551;1,12E-30;2,97E-10;18860.0;;
406.78;0,00000704;1730000000;0.008177;9.09e-21;0,0345;0;41.64;8,61E-20;0,00000767;3,25E-31;4,34E-10;20220.0;;
406.83;184000000;0,000283;0.0127;1,24E-17;0,0316;0;29.27;7,66E-08;103000000;9,09E-20;6,25E-10;21060.0;;
406.88;0,0000469;0,00045;0.03329;0,000163;3.34e-05;0;43179;6,73E-20;132000000;2,45E-19;8,72E-10;21270.0;;
406.93;0,000116;699000000;0.09255;0,000208;4.46e-05;0;13.34;5,82E-08;0,0000164;6,38E-21;1,18E-09;20800.0;;
406.98;0,000277;10600000000;0.251;0,000255;0,0738;0;8648;4,95E-20;0,0000196;1,6E-33;1,53E-09;19680.0;;
407.03;643000000;0,00157;0.6575;0,000302;0.0001365;0;16558;4,14E-20;226000000;3,86E-34;1,91E-09;18000.0;;
407.08;0,00145;22600000000;1662;3,46E-17;0.0002604;0;3338;0,000000339;0,000025;9E-38;2,29E-09;15930.0;;
407.13;0,00318;0,00319;4053;0,000383;0.0004918;0;1,987E+16;0,000000272;2.67e-08;2,02E-22;2.65e-12;13640.0;;
407.18;6740000000;0,00439;9538;4,09E-17;0.0009056000000000001;0;1149;2,14E-20;0,0000274;4,37E-36;2,95E-09;11310.0;;
407.23;1.39e-05;5890000000;21.65;0,000422;0.0016170000000000002;0;0.6449;1,65E-20;271000000;9,13E-37;31500;9096.0;;
407.28;2.78e-05;7.72e-06;47.44;4,21E-17;0.0027949999999999997;0;0.3516;0,000000125;258000000;1,84E-24;3,24E-09;7126.0;;
407.33;0,054;0,00987;100.3;4,05E-17;0.004673;0;0.1861;9,2E-09;237000000;5,18E-20;32000;5475.0;;
407.38;0.00010170000000000002;0,0123;204.4;3,76E-17;0.007556;0;0.0956;6,64E-21;209000000;2,58E-19;3,04E-09;4181.0;;
407.43;0.0001859;1.5e-05;402.2;0,000338;0.01181;0;0.04767;4.69e-24;0,0000177;1,24E-18;2,78E-09;3249.0;;
407.48;0.0003299;0,0178;763.5;2,93E-17;0.01786;0;0.02307;3,24E-21;145000000;5,78E-19;2.45e-12;2663.0;;
407.53;0.0005679999999999999;0,0207;1398.0;2,45E-17;0.026119999999999997;0;0.01084;2,18E-21;0,0000114;2,59E-17;20800;2394.0;;
407.58;0.0009492000000000001;0,0234;2471.0;0,000198;0.03695;0;0.004953;1.44e-24;0,00000866;1,12E-16;17100;2411.0;;
407.63;0.001539;0,0259;4212.0;0,000155;0.05057;0;0.002207;9,3E-22;0,00000632;4,68E-16;1,37E-09;2680.0;;
407.68;0.0024230000000000002;0,0279;6929.0;0,000117;0.067;0;0.0009692;5,86E-22;0,00000444;1,88E-15;1,09E-09;3164.0;;
407.73;0.003701;0,0294;11000.0;0,00000852;0.08594;0;0.0004316;3,61E-09;30100000;7,32E-15;8,95E-10;3823.0;;
407.78;0.0054859999999999996;0,0302;16840.0;6,01E-18;0.1068;0;0.0002085;2,18E-22;0,00000196;2,75E-27;7.93e-13;4609.0;;
407.83;0.007892;0,0303;24880.0;4,12E-18;0.1288;0;0.000122;1,28E-22;0,00000123;9,94E-15;7,98E-10;5464.0;;
407.88;0.01102;0,0296;35460.0;0,0000277;0.1508;0;0,0923;7,38E-23;742000;3,47E-26;9,16E-10;6327.0;;
407.93;0.01493;0,0283;48770.0;1,9E-18;0.1718;0;0,0848;4,15E-23;0,000000431;1.17e-28;1,15E-09;7137.0;;
407.98;0.01963;0,0263;64710.0;1,45E-18;0.1909;0;0,0847;2,28E-23;0,000000242;3,81E-25;1,5E-09;7845.0;;
408.03;0.02505;0,0239;82850.0;1.4e-21;0.2077;0;8.6e-05;1,23E-23;1300000;1,19E-11;1,94E-09;8428.0;;
408.08;0.03102;0,0213;102300.0;1,8E-18;0.222;0;0,0861;6,45E-24;67500;3,62E-24;24700;8894.0;;
408.13;0.03728;0,0184;122000.0;0,0000276;0.2344;0;0,084;3,31E-24;337000;1,06E-10;30400;9293.0;;
408.18;0.04348;0,0156;140200.0;4,51E-18;0.2457;0;0,0797;1,66E-24;162000;2,98E-10;3,61E-09;9708.0;;
408.23;0.049210000000000004;0,0128;155600.0;7,36E-18;0.2568;0;0,0735;8,16E-25;7,52E-09;8,12E-23;4,13E-09;10250.0;;
408.28;0.054060000000000004;0,0103;166500.0;0,000117;0.2686;0;0,0657;3,91E-12;33500;2,13E-22;4,56E-09;11040.0;;
408.33;0.057629999999999994;0,00813;172000.0;0,000181;0.2815;0;0,057;1,83E-25;1,44E-09;5,4E-10;48300;12160.0;;
408.38;0.059620000000000006;6230000000;171400.0;2,71E-17;0.2953;0;0,0479;8,4E-14;5,95E-10;1,32E-21;49200;13700.0;;
408.43;0.059860000000000003;0,00467;164800.0;0,000392;0.3091;0;0,0392;3,76E-26;2,37E-10;3.12e-24;48300;15650.0;;
