,Wavelength,Sum,Ca I (1.7e-02),Ca II (8.9e-01),Ca III (9.1e-02)
504,225.77,1.8329999999999997e-19,0,0,1.8329999999999997e-19
505,225.82,8.966e-19,0,0,8.966e-19
506,225.87,3.979e-18,0,0,3.979e-18
507,225.92,1.602e-17,0,0,1.602e-17
508,225.97,5.859999999999999e-17,0,0,5.859999999999999e-17
509,226.02,1.947e-16,0,0,1.947e-16
510,226.07,5.889e-16,0,0,5.889e-16
511,226.12,1.627e-15,0,0,1.627e-15
512,226.17,1.7e-13,1.659e-13,0,4.13e-15
513,226.22,2.281e-12,2.272e-12,0,9.758e-15
514,226.27,2.827e-11,2.825e-11,0,2.1909999999999998e-14
515,226.32,3.1889999999999995e-10,3.1889999999999995e-10,0,4.8189999999999995e-14
516,226.37,3.268e-09,3.268e-09,0,1.073e-13
517,226.42,3.042e-08,3.042e-08,0,2.456e-13
518,226.47,2.57e-07,2.57e-07,0,5.721e-13
519,226.52,1.972e-06,1.972e-06,0,1.314e-12
520,226.57,1.373e-05,1.373e-05,0,2.884e-12
521,226.62,8.687e-05,8.687e-05,0,5.9100000000000005e-12
522,226.67,0.0004988000000000001,0.0004988000000000001,0,1.116e-11
523,226.72,0.002601,0.002601,0,1.9260000000000003e-11
524,226.77,0.01231,0.01231,0,3.0280000000000004e-11
525,226.82,0.052910000000000006,0.052910000000000006,0,4.3289999999999993e-11
526,226.87,0.2065,0.2065,0,5.621e-11
527,226.92,0.7316,0.7316,0,6.629e-11
528,226.97,2.354,2.354,0,7.102e-11
529,227.02,6.875,6.875,0,6.929e-11
530,227.07,18.23,18.23,0,6.21e-11
531,227.12,43.9,43.9,0,5.2649999999999994e-11
532,227.17,95.98,95.98,0,4.612e-11
533,227.22,190.5,190.5,0,4.938000000000001e-11
534,227.27,343.4,343.4,0,7.104000000000001e-11
535,227.32,561.9,561.9,0,1.209e-10
536,227.37,834.9,834.9,0,2.079e-10
537,227.42,1126.0,1126.0,0,3.3569999999999994e-10
538,227.47,1379.0,1379.0,0,4.967e-10
539,227.52,1534.0,1534.0,0,6.692e-10
540,227.57,1549.0,1549.0,0,8.192999999999998e-10
541,227.62,1420.0,1420.0,0,9.109e-10
542,227.67,1182.0,1182.0,0,9.197000000000001e-10
543,227.72,893.3,893.3,0,8.432e-10
544,227.77,612.9,612.9,0,7.02e-10
545,227.82,381.9,381.9,0,5.307e-10
546,227.87,216.0,216.0,0,3.643e-10
547,227.92,110.9,110.9,0,2.2719999999999998e-10
548,227.97,51.74,51.74,0,1.288e-10
549,228.02,21.9,21.9,0,6.640999999999999e-11
550,228.07,8.421,8.421,0,3.1289999999999996e-11
551,228.12,2.9389999999999996,2.9389999999999996,0,1.361e-11
552,228.17,0.9314,0.9314,0,5.604e-12
553,228.22,0.268,0.268,0,2.322e-12
554,228.27,0.07002,0.07002,0,1.074e-12
555,228.32,0.01661,0.01661,0,6.034e-13
556,228.37,0.0035770000000000003,0.0035770000000000003,0,4.005e-13
557,228.42,0.0006994,0.0006994,0,2.854e-13
558,228.47,0.0001242,0.0001242,0,2.031e-13
559,228.52,2.002e-05,2.002e-05,0,1.391e-13
560,228.57,2.93e-06,2.93e-06,0,9.012e-14
561,228.62,3.8929999999999997e-07,3.8929999999999997e-07,0,5.4629999999999997e-14
562,228.67,4.697e-08,4.697e-08,0,3.074e-14
563,228.72,5.145999999999999e-09,5.145999999999999e-09,0,1.596e-14
564,228.77,5.118e-10,5.118e-10,0,7.608e-15
565,228.82,4.622e-11,4.622e-11,0,3.3189999999999997e-15
566,228.87,3.791e-12,3.79e-12,0,1.322e-15
567,228.92,2.826e-13,2.822e-13,0,4.801000000000001e-16
568,228.97,1.588e-16,0,0,1.588e-16
569,229.02,4.804e-17,0,0,4.804e-17
570,229.07,1.429e-17,0,0,1.429e-17
571,229.12,8.183999999999999e-18,0,0,8.183999999999999e-18
572,229.17,1.878e-17,0,0,1.878e-17
573,229.22,6.019e-17,0,0,6.019e-17
574,229.27,1.817e-16,0,0,1.817e-16
575,229.32,5.003e-16,0,0,5.003e-16
576,229.37,1.2529999999999999e-15,0,0,1.2529999999999999e-15
577,229.42,2.855e-15,0,0,2.855e-15
578,229.47,5.918e-15,0,0,5.918e-15
579,229.52,1.116e-14,0,0,1.116e-14
580,229.57,1.914e-14,0,0,1.914e-14
581,229.62,2.9860000000000005e-14,0,0,2.9860000000000005e-14
582,229.67,4.238e-14,0,0,4.238e-14
583,229.72,5.473e-14,0,0,5.473e-14
584,229.77,6.427999999999999e-14,0,0,6.427999999999999e-14
585,229.82,6.87e-14,0,0,6.87e-14
586,229.87,6.681000000000001e-14,0,0,6.681000000000001e-14
587,229.92,5.92e-14,0,0,5.92e-14
588,229.97,4.801e-14,0,0,4.801e-14
589,230.02,3.6210000000000004e-14,0,0,3.6210000000000004e-14
590,230.07,2.685e-14,0,0,2.685e-14
591,230.12,2.262e-14,0,0,2.262e-14
592,230.17,2.5889999999999997e-14,0,0,2.5889999999999997e-14
593,230.22,3.9e-14,0,0,3.9e-14
594,230.27,6.488e-14,0,0,6.488e-14
595,230.32,1.105e-13,0,0,1.105e-13
596,230.37,2.041e-13,0,0,2.041e-13
597,230.42,4.645e-13,0,0,4.645e-13
598,230.47,1.338e-12,0,0,1.338e-12
599,230.52,4.318e-12,0,0,4.318e-12
600,230.57,1.3880000000000001e-11,0,0,1.3880000000000001e-11
601,230.62,4.206000000000001e-11,0,0,4.206000000000001e-11
602,230.67,1.1770000000000002e-10,0,0,1.1770000000000002e-10
603,230.72,3.022e-10,0,0,3.022e-10
604,230.77,7.099999999999999e-10,0,0,7.099999999999999e-10
605,230.82,1.5240000000000001e-09,0,0,1.5240000000000001e-09
606,230.87,2.987e-09,0,0,2.987e-09
607,230.92,5.344e-09,0,0,5.344e-09
608,230.97,8.719e-09,0,0,8.719e-09
609,231.02,1.297e-08,0,0,1.297e-08
610,231.07,1.76e-08,0,0,1.76e-08
611,231.12,2.176e-08,0,0,2.176e-08
612,231.17,2.451e-08,0,0,2.451e-08
613,231.22,2.516e-08,0,0,2.516e-08
614,231.27,2.3530000000000003e-08,0,0,2.3530000000000003e-08
615,231.32,2.0049999999999998e-08,0,0,2.0049999999999998e-08
616,231.37,1.5560000000000002e-08,0,0,1.5560000000000002e-08
617,231.42,1.1000000000000001e-08,0,0,1.1000000000000001e-08
618,231.47,7.084e-09,0,0,7.084e-09
619,231.52,4.155e-09,0,0,4.155e-09
620,231.58,1.936e-09,0,0,1.936e-09
621,231.63,9.245000000000001e-10,0,0,9.245000000000001e-10
622,231.68,4.0210000000000004e-10,0,0,4.0210000000000004e-10
623,231.73,1.593e-10,0,0,1.593e-10
624,231.78,5.7469999999999996e-11,0,0,5.7469999999999996e-11
625,231.83,1.8910000000000002e-11,0,0,1.8910000000000002e-11
626,231.88,5.707000000000001e-12,0,0,5.707000000000001e-12
627,231.93,1.631e-12,0,0,1.631e-12
628,231.98,5.126e-13,0,0,5.126e-13
629,232.03,2.566e-13,0,0,2.566e-13
630,232.08,2.24e-13,0,0,2.24e-13
631,232.13,2.368e-13,0,0,2.368e-13
632,232.18,2.489e-13,0,0,2.489e-13
633,232.23,2.495e-13,0,0,2.495e-13
634,232.28,2.371e-13,0,0,2.371e-13
635,232.33,2.134e-13,0,0,2.134e-13
636,232.38,1.816e-13,0,0,1.816e-13
637,232.43,1.463e-13,0,0,1.463e-13
638,232.48,1.131e-13,0,0,1.131e-13
639,232.53,8.762000000000001e-14,0,0,8.762000000000001e-14
640,232.58,7.525e-14,0,0,7.525e-14
641,232.63,7.994e-14,0,0,7.994e-14
642,232.68,1.034e-13,0,0,1.034e-13
643,232.73,1.438e-13,0,0,1.438e-13
644,232.78,1.952e-13,0,0,1.952e-13
645,232.83,2.475e-13,0,0,2.475e-13
646,232.88,2.884e-13,0,0,2.884e-13
647,232.93,3.073e-13,0,0,3.073e-13
648,232.98,2.991e-13,0,0,2.991e-13
649,233.03,2.659e-13,0,0,2.659e-13
650,233.08,2.166e-13,0,0,2.166e-13
651,233.13,1.63e-13,0,0,1.63e-13
652,233.18,1.158e-13,0,0,1.158e-13
653,233.23,8.174e-14,0,0,8.174e-14
654,233.28,6.287999999999999e-14,0,0,6.287999999999999e-14
655,233.33,5.723e-14,0,0,5.723e-14
656,233.38,6.05e-14,0,0,6.05e-14
657,233.43,6.78e-14,0,0,6.78e-14
658,233.48,7.511000000000001e-14,0,0,7.511000000000001e-14
659,233.53,8.028e-14,0,0,8.028e-14
660,233.58,8.328e-14,0,0,8.328e-14
661,233.63,8.57e-14,0,0,8.57e-14
662,233.68,8.944e-14,0,0,8.944e-14
663,233.73,9.542e-14,0,0,9.542e-14
664,233.78,1.029e-13,0,0,1.029e-13
665,233.83,1.102e-13,0,0,1.102e-13
666,233.88,1.151e-13,0,0,1.151e-13
667,233.93,1.168e-13,0,0,1.168e-13
668,233.98,1.158e-13,0,0,1.158e-13
669,234.03,1.131e-13,0,0,1.131e-13
670,234.08,1.102e-13,0,0,1.102e-13
671,234.13,1.073e-13,0,0,1.073e-13
672,234.18,1.044e-13,0,0,1.044e-13
673,234.23,1.006e-13,0,0,1.006e-13
674,234.28,9.534e-14,0,0,9.534e-14
675,234.33,8.836e-14,0,0,8.836e-14
676,234.38,8.072000000000001e-14,0,0,8.072000000000001e-14
677,234.43,7.7e-14,0,0,7.7e-14
678,234.48,9.118e-14,0,0,9.118e-14
679,234.53,1.609e-13,0,0,1.609e-13
680,234.58,3.771e-13,0,0,3.771e-13
681,234.63,9.378e-13,0,0,9.378e-13
682,234.68,2.222e-12,0,0,2.222e-12
683,234.73,4.8630000000000006e-12,0,0,4.8630000000000006e-12
684,234.78,9.749e-12,0,0,9.749e-12
685,234.83,1.7870000000000002e-11,0,0,1.7870000000000002e-11
686,234.88,2.991e-11,0,0,2.991e-11
687,234.93,4.576e-11,0,0,4.576e-11
688,234.98,6.394e-11,0,0,6.394e-11
689,235.03,8.162000000000001e-11,0,0,8.162000000000001e-11
690,235.08,9.519e-11,0,0,9.519e-11
691,235.13,1.014e-10,0,0,1.014e-10
692,235.18,9.871e-11,0,0,9.871e-11
693,235.23,8.777e-11,0,0,8.777e-11
694,235.28,7.131e-11,0,0,7.131e-11
695,235.33,5.294e-11,0,0,5.294e-11
696,235.38,3.594e-11,0,0,3.594e-11
697,235.43,2.232e-11,0,0,2.232e-11
698,235.48,1.272e-11,0,0,1.272e-11
699,235.53,6.677e-12,0,0,6.677e-12
700,235.58,3.269e-12,0,0,3.269e-12
701,235.63,1.5319999999999997e-12,0,0,1.5319999999999997e-12
702,235.68,7.23e-13,0,0,7.23e-13
703,235.73,3.732e-13,0,0,3.732e-13
704,235.78,2.269e-13,0,0,2.269e-13
705,235.83,1.638e-13,0,0,1.638e-13
706,235.88,1.33e-13,0,0,1.33e-13
707,235.93,1.143e-13,0,0,1.143e-13
708,235.98,9.938999999999999e-14,0,0,9.938999999999999e-14
709,236.03,8.45e-14,0,0,8.45e-14
710,236.08,6.857e-14,0,0,6.857e-14
711,236.13,5.2229999999999996e-14,0,0,5.2229999999999996e-14
712,236.18,3.693e-14,0,0,3.693e-14
713,236.23,2.409e-14,0,0,2.409e-14
714,236.28,1.444e-14,0,0,1.444e-14
715,236.33,7.937000000000001e-15,0,0,7.937000000000001e-15
716,236.38,3.994e-15,0,0,3.994e-15
717,236.43,1.839e-15,0,0,1.839e-15
718,236.48,7.747e-16,0,0,7.747e-16
719,236.53,2.984e-16,0,0,2.984e-16
720,236.58,1.051e-16,0,0,1.051e-16
721,236.63,3.384e-17,0,0,3.384e-17
722,236.68,9.961000000000001e-18,0,0,9.961000000000001e-18
723,236.73,2.6810000000000002e-18,0,0,2.6810000000000002e-18
724,236.78,6.595e-19,0,0,6.595e-19
725,236.83,1.483e-19,0,0,1.483e-19
726,236.88,3.05e-20,0,0,3.05e-20
727,236.93,5.734e-21,0,0,5.734e-21
728,236.98,9.854e-22,0,0,9.854e-22
729,237.03,1.548e-22,0,0,1.548e-22
730,237.08,2.224e-23,0,0,2.224e-23
731,237.13,2.92e-24,0,0,2.92e-24
732,237.18,3.5039999999999997e-25,0,0,3.5039999999999997e-25
733,237.23,3.846e-26,0,0,3.846e-26
734,237.28,3.8579999999999996e-27,0,0,3.8579999999999996e-27
735,237.33,3.637e-28,0,0,3.637e-28
736,237.38,2.5519999999999994e-26,0,0,2.5519999999999994e-26
737,237.43,2.943e-25,0,0,2.943e-25
738,237.48,3.1130000000000002e-24,0,0,3.1130000000000002e-24
739,237.53,3.016e-23,0,0,3.016e-23
740,237.58,2.676e-22,0,0,2.676e-22
741,237.63,2.1759999999999997e-21,0,0,2.1759999999999997e-21
742,237.68,1.6200000000000002e-20,0,0,1.6200000000000002e-20
743,237.73,1.106e-19,0,0,1.106e-19
744,237.78,6.909e-19,0,0,6.909e-19
745,237.83,3.955e-18,0,0,3.955e-18
746,237.88,2.074e-17,0,0,2.074e-17
747,237.93,9.965e-17,0,0,9.965e-17
748,237.98,4.385e-16,0,0,4.385e-16
749,238.03,1.768e-15,0,0,1.768e-15
750,238.08,6.529000000000001e-15,0,0,6.529000000000001e-15
751,238.13,2.209e-14,0,0,2.209e-14
752,238.18,6.844e-14,0,0,6.844e-14
753,238.23,1.943e-13,0,0,1.943e-13
754,238.28,5.052e-13,0,0,5.052e-13
755,238.33,1.204e-12,0,0,1.204e-12
756,238.38,2.6260000000000003e-12,0,0,2.6260000000000003e-12
757,238.43,5.647999999999999e-12,3.975e-13,0,5.251e-12
758,238.48,1.4189999999999998e-11,4.57e-12,0,9.616e-12
759,238.53,6.431e-11,4.817e-11,0,1.614e-11
760,238.58,4.903000000000001e-10,4.655e-10,0,2.4819999999999998e-11
761,238.63,4.159e-09,4.124e-09,0,3.501e-11
762,238.68,3.3539999999999995e-08,3.349e-08,0,4.538e-11
763,238.73,2.494e-07,2.494e-07,0,5.431e-11
764,238.78,1.702e-06,1.702e-06,0,6.065999999999999e-11
765,238.83,1.065e-05,1.065e-05,0,6.476999999999999e-11
766,238.88,6.111e-05,6.111e-05,0,6.928e-11
767,238.93,0.0003214,0.0003214,0,7.923000000000001e-11
768,238.98,0.001549,0.001549,0,1.0120000000000001e-10
769,239.03,0.006848999999999999,0.006848999999999999,0,1.415e-10
770,239.08,0.02775,0.02775,0,2.0309999999999998e-10
771,239.13,0.1031,0.1031,0,2.829e-10
772,239.18,0.3511,0.3511,0,3.705e-10
773,239.23,1.0959999999999999,1.0959999999999999,0,4.4949999999999995e-10
774,239.28,3.138,3.138,0,5.02e-10
775,239.33,8.232999999999999,8.232999999999999,0,5.147e-10
776,239.38,19.81,19.81,0,4.84e-10
777,239.43,43.68,43.68,0,4.1710000000000004e-10
778,239.48,88.31,88.31,0,3.295e-10
779,239.53,163.7,163.7,0,2.385e-10
780,239.58,278.1,278.1,0,1.583e-10
781,239.63,433.2,433.2,0,9.621e-11
782,239.68,618.7,618.7,0,5.361e-11
783,239.73,810.0,810.0,0,2.737e-11
784,239.78,972.2,972.2,0,1.281e-11
785,239.83,1070.0,1070.0,0,5.491000000000001e-12
786,239.88,1079.0,1079.0,0,2.158e-12
787,239.93,997.8,997.8,0,7.772e-13
788,239.98,846.0,846.0,0,2.576e-13
789,240.03,657.5,657.5,0,8.213e-14
790,240.08,468.5,468.5,0,3.676e-14
791,240.13,306.0,306.0,0,5.195e-14
792,240.18,183.2,183.2,0,1.311e-13
793,240.23,100.6,100.6,0,3.326e-13
794,240.28,50.63,50.63,0,7.808e-13
795,240.33,23.36,23.36,0,1.682e-12
796,240.38,9.882,9.882,0,3.326e-12
797,240.43,3.832,3.832,0,6.0310000000000005e-12
798,240.48,1.3619999999999999,1.3619999999999999,0,1.003e-11
799,240.53,0.444,0.444,0,1.531e-11
800,240.58,0.1326,0.1326,0,2.143e-11
801,240.63,0.03633,0.03633,0,2.753e-11
802,240.68,0.009124,0.009124,0,3.243e-11
803,240.73,0.0021,0.0021,0,3.505e-11
804,240.78,0.0004433,0.0004433,0,3.4749999999999996e-11
805,240.83,8.576e-05,8.576e-05,0,3.16e-11
806,240.88,1.521e-05,1.521e-05,0,2.636e-11
807,240.93,2.474e-06,2.474e-06,0,2.018e-11
808,240.98,3.6869999999999996e-07,3.6869999999999996e-07,0,1.4170000000000001e-11
809,241.03,5.04e-08,5.0389999999999997e-08,0,9.125e-12
810,241.08,6.319e-09,6.3139999999999995e-09,0,5.391000000000001e-12
811,241.13,7.281e-10,7.252e-10,0,2.9219999999999995e-12
812,241.18,7.781e-11,7.636e-11,0,1.4530000000000002e-12
813,241.23,8.033999999999999e-12,7.371000000000002e-12,0,6.627e-13
814,241.28,9.296e-13,6.523e-13,0,2.773e-13
815,241.33,1.064e-13,0,0,1.064e-13
816,241.38,3.748e-14,0,0,3.748e-14
817,241.43,1.211e-14,0,0,1.211e-14
818,241.48,3.587e-15,0,0,3.587e-15
819,241.53,9.751e-16,0,0,9.751e-16
820,241.58,2.432e-16,0,0,2.432e-16
821,241.63,5.562e-17,0,0,5.562e-17
822,241.68,1.167e-17,0,0,1.167e-17
823,241.73,2.247e-18,0,0,2.247e-18
824,241.78,3.9680000000000003e-19,0,0,3.9680000000000003e-19
825,241.83,6.440000000000001e-20,0,0,6.440000000000001e-20
826,241.88,1.0520000000000001e-20,0,0,1.0520000000000001e-20
827,241.93,8.71e-21,0,0,8.71e-21
828,241.98,5.245e-20,0,0,5.245e-20
829,242.03,3.392e-19,0,0,3.392e-19
830,242.08,2.021e-18,0,0,2.021e-18
831,242.13,1.107e-17,0,0,1.107e-17
832,242.18,5.570000000000001e-17,0,0,5.570000000000001e-17
833,242.23,2.576e-16,0,0,2.576e-16
834,242.28,1.094e-15,0,0,1.094e-15
835,242.33,4.273e-15,0,0,4.273e-15
836,242.38,1.5330000000000003e-14,0,0,1.5330000000000003e-14
837,242.43,5.053e-14,0,0,5.053e-14
838,242.48,1.531e-13,0,0,1.531e-13
839,242.53,4.26e-13,0,0,4.26e-13
840,242.58,1.09e-12,0,0,1.09e-12
841,242.63,2.56e-12,0,0,2.56e-12
842,242.68,5.5289999999999996e-12,0,0,5.5289999999999996e-12
843,242.73,1.097e-11,0,0,1.097e-11
844,242.78,2.0000000000000002e-11,0,0,2.0000000000000002e-11
845,242.83,3.3520000000000004e-11,0,0,3.3520000000000004e-11
846,242.88,5.160000000000001e-11,0,0,5.160000000000001e-11
847,242.93,7.298999999999999e-11,0,0,7.298999999999999e-11
848,242.98,9.488e-11,0,0,9.488e-11
849,243.03,1.133e-10,0,0,1.133e-10
850,243.08,1.244e-10,0,0,1.244e-10
851,243.13,1.254e-10,0,0,1.254e-10
852,243.18,1.162e-10,0,0,1.162e-10
853,243.23,9.898e-11,0,0,9.898e-11
854,243.28,7.744e-11,0,0,7.744e-11
855,243.33,5.568e-11,0,0,5.568e-11
856,243.38,3.678e-11,0,0,3.678e-11
857,243.43,2.233e-11,0,0,2.233e-11
858,243.48,1.2460000000000001e-11,0,0,1.2460000000000001e-11
859,243.53,6.4070000000000005e-12,0,0,6.4070000000000005e-12
860,243.58,3.0800000000000002e-12,0,0,3.0800000000000002e-12
861,243.63,1.518e-12,0,0,1.518e-12
862,243.68,1.1040000000000001e-12,0,0,1.1040000000000001e-12
863,243.73,1.651e-12,0,0,1.651e-12
864,243.78,3.4160000000000008e-12,0,0,3.4160000000000008e-12
865,243.83,7.087999999999999e-12,0,0,7.087999999999999e-12
866,243.88,1.371e-11,0,0,1.371e-11
867,243.93,2.443e-11,0,0,2.443e-11
868,243.98,4.006e-11,0,0,4.006e-11
869,244.03,6.04e-11,0,0,6.04e-11
870,244.08,8.375000000000001e-11,0,0,8.375000000000001e-11
871,244.13,1.0680000000000001e-10,0,0,1.0680000000000001e-10
872,244.18,1.252e-10,0,0,1.252e-10
873,244.23,1.35e-10,0,0,1.35e-10
874,244.28,1.339e-10,0,0,1.339e-10
875,244.33,1.221e-10,0,0,1.221e-10
876,244.38,1.024e-10,0,0,1.024e-10
877,244.43,7.898000000000001e-11,0,0,7.898000000000001e-11
878,244.48,5.601e-11,0,0,5.601e-11
879,244.53,3.653e-11,0,0,3.653e-11
880,244.58,2.191e-11,0,0,2.191e-11
881,244.63,1.208e-11,0,0,1.208e-11
882,244.68,6.129e-12,0,0,6.129e-12
883,244.73,2.8590000000000002e-12,0,0,2.8590000000000002e-12
884,244.78,1.226e-12,0,0,1.226e-12
885,244.83,4.837e-13,0,0,4.837e-13
886,244.88,1.755e-13,0,0,1.755e-13
887,244.93,5.852999999999999e-14,0,0,5.852999999999999e-14
888,244.98,1.795e-14,0,0,1.795e-14
889,245.03,5.065e-15,0,0,5.065e-15
890,245.08,1.314e-15,0,0,1.314e-15
891,245.13,3.1349999999999997e-16,0,0,3.1349999999999997e-16
892,245.18,6.876999999999999e-17,0,0,6.876999999999999e-17
893,245.23,1.387e-17,0,0,1.387e-17
894,245.28,2.574e-18,0,0,2.574e-18
895,245.33,4.392e-19,0,0,4.392e-19
896,245.38,6.891e-20,0,0,6.891e-20
897,245.43,9.943e-21,0,0,9.943e-21
898,245.48,1.3190000000000002e-21,0,0,1.3190000000000002e-21
899,245.53,1.61e-22,0,0,1.61e-22
900,245.58,1.8149999999999997e-23,0,0,1.8149999999999997e-23
901,245.63,2.77e-24,0,0,2.77e-24
902,245.68,8.8e-24,0,0,8.8e-24
903,245.73,7.564e-23,0,0,7.564e-23
904,245.78,6.111e-22,0,0,6.111e-22
905,245.83,4.549e-21,0,0,4.549e-21
906,245.88,3.12e-20,0,0,3.12e-20
907,245.93,1.9719999999999997e-19,0,0,1.9719999999999997e-19
908,245.98,1.148e-18,0,0,1.148e-18
909,246.03,6.159e-18,0,0,6.159e-18
910,246.08,3.044e-17,0,0,3.044e-17
911,246.13,1.386e-16,0,0,1.386e-16
912,246.18,5.8189999999999995e-16,0,0,5.8189999999999995e-16
913,246.23,2.25e-15,0,0,2.25e-15
914,246.28,8.019e-15,0,0,8.019e-15
915,246.33,2.6339999999999998e-14,0,0,2.6339999999999998e-14
916,246.38,7.976e-14,0,0,7.976e-14
917,246.43,2.227e-13,0,0,2.227e-13
918,246.48,5.733e-13,0,0,5.733e-13
919,246.53,1.3619999999999999e-12,0,0,1.3619999999999999e-12
920,246.58,2.9879999999999998e-12,0,0,2.9879999999999998e-12
921,246.63,6.0570000000000005e-12,0,0,6.0570000000000005e-12
922,246.68,1.1359999999999998e-11,0,0,1.1359999999999998e-11
923,246.73,1.974e-11,0,0,1.974e-11
924,246.78,3.187e-11,0,0,3.187e-11
925,246.83,4.790999999999999e-11,0,0,4.790999999999999e-11
926,246.88,6.732999999999999e-11,0,0,6.732999999999999e-11
927,246.93,8.879999999999999e-11,0,0,8.879999999999999e-11
928,246.98,1.1040000000000001e-10,0,0,1.1040000000000001e-10
929,247.03,1.2989999999999999e-10,0,0,1.2989999999999999e-10
930,247.08,1.453e-10,0,0,1.453e-10
931,247.13,1.545e-10,0,0,1.545e-10
932,247.18,1.5630000000000002e-10,0,0,1.5630000000000002e-10
933,247.23,1.5009999999999998e-10,0,0,1.5009999999999998e-10
934,247.28,1.363e-10,0,0,1.363e-10
935,247.33,1.166e-10,0,0,1.166e-10
936,247.38,9.346999999999999e-11,0,0,9.346999999999999e-11
937,247.43,6.999e-11,0,0,6.999e-11
938,247.48,4.8780000000000005e-11,0,0,4.8780000000000005e-11
939,247.53,3.156e-11,0,0,3.156e-11
940,247.58,1.892e-11,0,0,1.892e-11
941,247.63,1.049e-11,0,0,1.049e-11
942,247.68,5.372999999999999e-12,0,0,5.372999999999999e-12
943,247.73,2.5409999999999998e-12,0,0,2.5409999999999998e-12
944,247.78,1.109e-12,0,0,1.109e-12
945,247.83,4.464e-13,0,0,4.464e-13
946,247.88,1.657e-13,0,0,1.657e-13
947,247.93,5.6689999999999996e-14,0,0,5.6689999999999996e-14
948,247.98,1.7880000000000002e-14,0,0,1.7880000000000002e-14
949,248.03,5.197e-15,0,0,5.197e-15
950,248.08,1.392e-15,0,0,1.392e-15
951,248.13,3.437e-16,0,0,3.437e-16
952,248.18,7.824e-17,0,0,7.824e-17
953,248.23,1.659e-17,0,0,1.659e-17
954,248.28,4.276e-18,0,0,4.276e-18
955,248.33,6.516e-18,0,0,6.516e-18
956,248.38,2.958e-17,0,0,2.958e-17
957,248.43,1.3480000000000002e-16,0,0,1.3480000000000002e-16
958,248.48,5.687000000000001e-16,0,0,5.687000000000001e-16
959,248.53,2.214e-15,0,0,2.214e-15
960,248.58,7.954000000000001e-15,0,0,7.954000000000001e-15
961,248.63,2.637e-14,0,0,2.637e-14
962,248.68,8.071e-14,0,0,8.071e-14
963,248.73,2.281e-13,0,0,2.281e-13
964,248.78,5.959e-13,0,0,5.959e-13
965,248.83,1.4409999999999998e-12,0,0,1.4409999999999998e-12
966,248.88,3.233e-12,0,0,3.233e-12
967,248.93,6.769e-12,0,0,6.769e-12
968,248.98,1.3350000000000001e-11,0,0,1.3350000000000001e-11
969,249.03,2.5219999999999998e-11,0,0,2.5219999999999998e-11
970,249.08,4.6700000000000004e-11,0,0,4.6700000000000004e-11
971,249.13,8.718e-11,0,0,8.718e-11
972,249.18,1.674e-10,0,0,1.674e-10
973,249.23,3.302e-10,0,0,3.302e-10
974,249.28,6.562999999999999e-10,0,0,6.562999999999999e-10
975,249.33,1.278e-09,0,0,1.278e-09
976,249.38,2.381e-09,0,0,2.381e-09
977,249.43,4.179e-09,0,0,4.179e-09
978,249.48,6.8430000000000005e-09,0,0,6.8430000000000005e-09
979,249.53,1.04e-08,0,0,1.04e-08
980,249.58,1.4639999999999999e-08,0,0,1.4639999999999999e-08
981,249.63,1.904e-08,0,0,1.904e-08
982,249.68,2.287e-08,0,0,2.287e-08
983,249.73,2.5369999999999998e-08,0,0,2.5369999999999998e-08
984,249.78,2.5989999999999996e-08,0,0,2.5989999999999996e-08
985,249.83,2.4569999999999998e-08,0,0,2.4569999999999998e-08
986,249.88,2.1440000000000002e-08,0,0,2.1440000000000002e-08
987,249.93,1.726e-08,0,0,1.726e-08
988,249.98,1.2830000000000001e-08,0,0,1.2830000000000001e-08
989,250.03,8.806000000000001e-09,0,0,8.806000000000001e-09
990,250.08,5.577e-09,0,0,5.577e-09
991,250.13,3.2600000000000003e-09,0,0,3.2600000000000003e-09
992,250.18,1.759e-09,0,0,1.759e-09
993,250.23,8.757000000000001e-10,0,0,8.757000000000001e-10
994,250.28,4.024e-10,0,0,4.024e-10
995,250.33,1.707e-10,0,0,1.707e-10
996,250.38,6.684000000000001e-11,0,0,6.684000000000001e-11
997,250.43,2.4150000000000002e-11,0,0,2.4150000000000002e-11
998,250.48,8.056e-12,0,0,8.056e-12
999,250.53,2.48e-12,0,0,2.48e-12
1000,250.58,7.047e-13,0,0,7.047e-13
1001,250.63,1.848e-13,0,0,1.848e-13
1002,250.68,4.474e-14,0,0,4.474e-14
1003,250.73,9.995000000000001e-15,0,0,9.995000000000001e-15
1004,250.78,2.0609999999999998e-15,0,0,2.0609999999999998e-15
1005,250.83,3.923e-16,0,0,3.923e-16
1006,250.88,6.891000000000001e-17,0,0,6.891000000000001e-17
1007,250.93,1.117e-17,0,0,1.117e-17
1008,250.98,1.6719999999999998e-18,0,0,1.6719999999999998e-18
