,Wavelength,Sum,Cl I (8.1e-01),Cl II (1.9e-01),Cl III (2.8e-07)
1666,329.51,9.833000000000001e-08,0,9.83e-08,2.6940000000000003e-11
1667,329.56,2.721e-07,0,2.721e-07,1.9420000000000002e-11
1668,329.61,7.201000000000001e-07,0,7.201000000000001e-07,1.648e-11
1669,329.66,1.8230000000000002e-06,0,1.8230000000000002e-06,1.723e-11
1670,329.71,4.413e-06,0,4.413e-06,2.096e-11
1671,329.76,1.022e-05,0,1.022e-05,2.7039999999999998e-11
1672,329.81,2.265e-05,0,2.265e-05,3.4840000000000006e-11
1673,329.86,4.804e-05,0,4.804e-05,4.3600000000000003e-11
1674,329.91,9.752e-05,0,9.752e-05,5.2450000000000004e-11
1675,329.96,0.0001895,0,0.0001895,6.039e-11
1676,330.01,0.00035269999999999995,0,0.00035269999999999995,6.647e-11
1677,330.06,0.0006287999999999999,0,0.0006287999999999999,6.990000000000001e-11
1678,330.11,0.001074,0,0.001074,7.021999999999999e-11
1679,330.16,0.001757,0,0.001757,6.737999999999999e-11
1680,330.21,0.0027559999999999998,0,0.0027559999999999998,6.175e-11
1681,330.26,0.004145,0,0.004145,5.4060000000000005e-11
1682,330.31,0.005978,0,0.005978,4.52e-11
1683,330.36,0.00827,0,0.00827,3.61e-11
1684,330.41,0.01098,0,0.01098,2.754e-11
1685,330.46,0.013980000000000001,0,0.013980000000000001,2.006e-11
1686,330.51,0.01708,0,0.01708,1.3960000000000001e-11
1687,330.56,0.020030000000000003,0,0.020030000000000003,9.281000000000001e-12
1688,330.61,0.02255,0,0.02255,5.892e-12
1689,330.66,0.024380000000000002,0,0.024380000000000002,3.5730000000000002e-12
1690,330.71,0.02531,0,0.02531,2.07e-12
1691,330.76,0.025259999999999998,0,0.025259999999999998,1.145e-12
1692,330.81,0.02427,0,0.02427,6.054e-13
1693,330.86,0.02251,0,0.02251,3.064e-13
1694,330.91,0.0203,0,0.0203,1.501e-13
1695,330.96,0.018009999999999998,0,0.018009999999999998,7.572e-14
1696,331.01,0.016059999999999998,0,0.016059999999999998,5.065e-14
1697,331.06,0.01484,0,0.01484,6.483e-14
1698,331.11,0.01469,0,0.01469,1.305e-13
1699,331.16,0.0158,0,0.0158,2.897e-13
1700,331.21,0.01825,0,0.01825,6.314e-13
1701,331.26,0.02192,0,0.02192,1.321e-12
1702,331.31,0.026510000000000002,0,0.026510000000000002,2.6430000000000004e-12
1703,331.36,0.03159,0,0.03159,5.056e-12
1704,331.41,0.03656,0,0.03656,9.240999999999999e-12
1705,331.46,0.04083,0,0.04083,1.614e-11
1706,331.51,0.04383,0,0.04383,2.6949999999999998e-11
1707,331.56,0.045160000000000006,0,0.045160000000000006,4.299e-11
1708,331.61,0.04463,0,0.04463,6.555e-11
1709,331.66,0.042289999999999994,0,0.042289999999999994,9.549999999999999e-11
1710,331.71,0.038419999999999996,0,0.038419999999999996,1.33e-10
1711,331.76,0.03347,0,0.03347,1.77e-10
1712,331.81,0.027960000000000002,0,0.027960000000000002,2.25e-10
1713,331.86,0.0224,0,0.0224,2.735e-10
1714,331.91,0.017230000000000002,0,0.017230000000000002,3.177e-10
1715,331.96,0.012709999999999999,0,0.012709999999999999,3.526e-10
1716,332.01,0.009025,0,0.009025,3.741e-10
1717,332.06,0.006195,0,0.006195,3.7929999999999997e-10
1718,332.11,0.0041789999999999996,0,0.0041789999999999996,3.677e-10
1719,332.16,0.002903,0,0.002903,3.4089999999999993e-10
1720,332.21,0.0023,0,0.0023,3.025e-10
1721,332.26,0.0023510000000000002,0,0.0023510000000000002,2.574e-10
1722,332.31,0.003102,0,0.003102,2.1069999999999998e-10
1723,332.36,0.0046689999999999995,0,0.0046689999999999995,1.673e-10
1724,332.41,0.0072239999999999995,0,0.0072239999999999995,1.3069999999999997e-10
1725,332.46,0.01096,0,0.01096,1.03e-10
1726,332.51,0.01602,0,0.01602,8.506e-11
1727,332.56,0.02244,0,0.02244,7.635e-11
1728,332.61,0.03007,0,0.03007,7.54e-11
1729,332.66,0.03853,0,0.03853,8.012e-11
1730,332.71,0.04721,0,0.04721,8.81e-11
1731,332.76,0.055279999999999996,0,0.055279999999999996,9.692000000000001e-11
1732,332.81,0.06188,0,0.06188,1.0440000000000001e-10
1733,332.86,0.06621,0,0.06621,1.0879999999999999e-10
1734,332.91,0.06772,0,0.06772,1.093e-10
1735,332.96,0.06621,0,0.06621,1.057e-10
1736,333.01,0.06188,0,0.06188,9.854e-11
1737,333.06,0.055279999999999996,0,0.055279999999999996,8.921e-11
1738,333.11,0.0472,0,0.0472,7.937999999999999e-11
1739,333.16,0.03853,0,0.03853,7.087000000000001e-11
1740,333.21,0.030060000000000003,0,0.030060000000000003,6.545e-11
1741,333.26,0.02242,0,0.02242,6.478000000000001e-11
1742,333.31,0.01599,0,0.01599,7.048e-11
1743,333.36,0.01089,0,0.01089,8.452e-11
1744,333.41,0.007097,0,0.007097,1.098e-10
1745,333.46,0.004419,0,0.004419,1.5090000000000002e-10
1746,333.51,0.00263,0,0.00263,2.1509999999999999e-10
1747,333.56,0.001497,0,0.001497,3.1310000000000004e-10
1748,333.61,0.000814,0,0.000814,4.6010000000000004e-10
1749,333.66,0.00042320000000000004,0,0.00042320000000000004,6.754000000000001e-10
1750,333.71,0.00021030000000000002,0,0.00021030000000000002,9.821000000000002e-10
1751,333.76,9.99e-05,0,9.989e-05,1.404e-09
1752,333.81,4.536e-05,0,4.536e-05,1.964e-09
1753,333.86,1.969e-05,0,1.969e-05,2.676e-09
1754,333.91,8.172e-06,0,8.167999999999999e-06,3.539e-09
1755,333.96,3.2439999999999998e-06,0,3.239e-06,4.532e-09
1756,334.01,1.234e-06,0,1.228e-06,5.608e-09
1757,334.06,4.517e-07,0,4.45e-07,6.695e-09
1758,334.11,1.6190000000000001e-07,0,1.542e-07,7.699e-09
1759,334.16,5.9560000000000005e-08,0,5.104e-08,8.519e-09
1760,334.21,2.5219999999999997e-08,0,1.615e-08,9.061000000000001e-09
1761,334.26,1.4140000000000001e-08,0,4.887e-09,9.254999999999999e-09
1762,334.31,1.0490000000000002e-08,0,1.4130000000000002e-09,9.072e-09
1763,334.36,8.92e-09,0,3.907e-10,8.529e-09
1764,334.41,7.789000000000001e-09,0,1.0320000000000002e-10,7.686e-09
1765,334.46,6.663e-09,0,2.6079999999999996e-11,6.636999999999999e-09
1766,334.51,5.4969999999999995e-09,0,6.297e-12,5.491e-09
1767,334.56,4.355e-09,0,1.4530000000000002e-12,4.353e-09
1768,334.61,3.3110000000000003e-09,0,3.206e-13,3.3110000000000003e-09
1769,334.66,2.422e-09,0,6.761e-14,2.422e-09
1770,334.71,1.718e-09,0,1.3630000000000001e-14,1.718e-09
1771,334.76,1.204e-09,0,2.626e-15,1.204e-09
1772,334.81,8.655000000000001e-10,0,4.837e-16,8.655000000000001e-10
1773,334.86,6.811000000000001e-10,0,8.516e-17,6.811000000000001e-10
1774,334.91,6.243999999999999e-10,0,1.433e-17,6.243999999999999e-10
1775,334.96,6.69e-10,0,0,6.69e-10
1776,335.01,7.892e-10,0,0,7.892e-10
1777,335.06,9.6e-10,0,0,9.6e-10
1778,335.11,1.155e-09,0,0,1.155e-09
1779,335.16,1.349e-09,0,0,1.349e-09
1780,335.21,1.5160000000000001e-09,0,0,1.5160000000000001e-09
1781,335.26,1.6320000000000002e-09,0,0,1.6320000000000002e-09
1782,335.31,1.683e-09,0,0,1.683e-09
1783,335.36,1.66e-09,0,0,1.66e-09
1784,335.41,1.567e-09,0,0,1.567e-09
1785,335.46,1.414e-09,0,0,1.414e-09
1786,335.51,1.221e-09,0,0,1.221e-09
1787,335.56,1.0090000000000001e-09,0,0,1.0090000000000001e-09
1788,335.61,7.969e-10,0,0,7.969e-10
1789,335.66,6.022e-10,0,0,6.022e-10
1790,335.71,4.353e-10,0,0,4.353e-10
1791,335.76,3.0089999999999996e-10,0,0,3.0089999999999996e-10
1792,335.81,1.99e-10,0,0,1.99e-10
1793,335.86,1.259e-10,0,0,1.259e-10
1794,335.91,7.616e-11,0,0,7.616e-11
1795,335.96,4.407e-11,0,0,4.407e-11
1796,336.01,2.4399999999999998e-11,0,0,2.4399999999999998e-11
1797,336.06,1.2919999999999999e-11,0,0,1.2919999999999999e-11
1798,336.11,6.5410000000000005e-12,0,0,6.5410000000000005e-12
1799,336.16,3.168e-12,0,0,3.168e-12
1800,336.21,1.4680000000000002e-12,0,0,1.4680000000000002e-12
1801,336.26,6.506e-13,0,0,6.506e-13
1802,336.31,2.758e-13,0,0,2.758e-13
1803,336.36,1.118e-13,0,0,1.118e-13
1804,336.41,4.3369999999999996e-14,0,0,4.3369999999999996e-14
1805,336.46,1.609e-14,0,0,1.609e-14
1806,336.51,5.709e-15,0,0,5.709e-15
1807,336.56,1.937e-15,0,0,1.937e-15
1808,336.61,6.29e-16,0,0,6.29e-16
1809,336.66,1.9530000000000001e-16,0,0,1.9530000000000001e-16
1810,336.71,5.799999999999999e-17,0,0,5.799999999999999e-17
1811,336.76,1.6480000000000002e-17,0,0,1.6480000000000002e-17
1812,336.81,4.478e-18,0,0,4.478e-18
1813,336.86,1.1640000000000001e-18,0,0,1.1640000000000001e-18
1814,336.91,2.895e-19,0,0,2.895e-19
1815,336.96,6.966000000000001e-20,0,0,6.966000000000001e-20
1816,337.01,1.937e-20,0,0,1.937e-20
1817,337.06,1.893e-20,0,0,1.893e-20
1818,337.11,6.287999999999998e-20,0,0,6.287999999999998e-20
1819,337.16,2.391e-19,0,0,2.391e-19
1820,337.21,8.817e-19,0,0,8.817e-19
1821,337.26,3.1230000000000003e-18,0,0,3.1230000000000003e-18
1822,337.31,1.062e-17,0,0,1.062e-17
1823,337.36,3.464e-17,0,0,3.464e-17
1824,337.41,1.085e-16,0,0,1.085e-16
1825,337.46,3.261e-16,0,0,3.261e-16
1826,337.51,9.407e-16,0,0,9.407e-16
1827,337.56,2.604e-15,0,0,2.604e-15
1828,337.61,6.9159999999999996e-15,0,0,6.9159999999999996e-15
1829,337.66,1.7619999999999998e-14,0,0,1.7619999999999998e-14
1830,337.71,4.3080000000000004e-14,0,0,4.3080000000000004e-14
1831,337.76,1.01e-13,0,0,1.01e-13
1832,337.81,2.272e-13,0,0,2.272e-13
1833,337.86,4.901e-13,0,0,4.901e-13
1834,337.91,1.014e-12,0,0,1.014e-12
1835,337.96,2.0099999999999997e-12,0,0,2.0099999999999997e-12
1836,338.01,3.8220000000000005e-12,0,0,3.8220000000000005e-12
1837,338.06,6.9649999999999995e-12,0,0,6.9649999999999995e-12
1838,338.11,1.217e-11,0,0,1.217e-11
1839,338.16,2.0379999999999998e-11,0,0,2.0379999999999998e-11
1840,338.21,3.27e-11,0,0,3.27e-11
1841,338.26,5.0289999999999995e-11,0,0,5.0289999999999995e-11
1842,338.31,7.412e-11,0,0,7.412e-11
1843,338.36,1.047e-10,0,0,1.047e-10
1844,338.41,1.4169999999999999e-10,0,0,1.4169999999999999e-10
1845,338.46,1.839e-10,0,0,1.839e-10
1846,338.51,2.2869999999999997e-10,0,0,2.2869999999999997e-10
1847,338.56,2.7289999999999996e-10,0,0,2.7289999999999996e-10
1848,338.61,3.125e-10,0,0,3.125e-10
1849,338.66,3.44e-10,0,0,3.44e-10
1850,338.71,3.6469999999999994e-10,0,0,3.6469999999999994e-10
1851,338.76,3.737e-10,0,0,3.737e-10
1852,338.81,3.718e-10,0,0,3.718e-10
1853,338.86,3.6200000000000004e-10,0,0,3.6200000000000004e-10
1854,338.91,3.481e-10,0,0,3.481e-10
1855,338.96,3.346e-10,0,0,3.346e-10
1856,339.01,3.249e-10,0,0,3.249e-10
1857,339.06,3.211e-10,0,0,3.211e-10
1858,339.11,3.2310000000000005e-10,0,0,3.2310000000000005e-10
1859,339.16,3.2889999999999997e-10,0,0,3.2889999999999997e-10
1860,339.21,3.352e-10,0,0,3.352e-10
1861,339.26,3.3799999999999997e-10,0,0,3.3799999999999997e-10
1862,339.31,3.34e-10,0,0,3.34e-10
1863,339.36,3.209e-10,0,0,3.209e-10
1864,339.41,2.9839999999999997e-10,0,0,2.9839999999999997e-10
1865,339.46,2.675e-10,0,0,2.675e-10
1866,339.51,2.3099999999999998e-10,0,0,2.3099999999999998e-10
1867,339.56,1.9199999999999998e-10,0,0,1.9199999999999998e-10
1868,339.61,1.538e-10,0,0,1.538e-10
1869,339.66,1.1909999999999998e-10,0,0,1.1909999999999998e-10
1870,339.71,8.967000000000001e-11,0,0,8.967000000000001e-11
1871,339.76,6.628e-11,0,0,6.628e-11
1872,339.81,4.8799999999999996e-11,0,0,4.8799999999999996e-11
1873,339.86,3.645e-11,0,0,3.645e-11
1874,339.91,2.8149999999999998e-11,0,0,2.8149999999999998e-11
1875,339.96,2.27e-11,0,0,2.27e-11
1876,340.01,1.9070000000000002e-11,0,0,1.9070000000000002e-11
1877,340.06,1.643e-11,0,0,1.643e-11
1878,340.11,1.4250000000000001e-11,0,0,1.4250000000000001e-11
1879,340.16,1.221e-11,0,0,1.221e-11
1880,340.21,1.023e-11,0,0,1.023e-11
1881,340.26,8.296e-12,0,0,8.296e-12
1882,340.31,6.4860000000000004e-12,0,0,6.4860000000000004e-12
1883,340.36,4.874e-12,0,0,4.874e-12
1884,340.41,3.5150000000000003e-12,0,0,3.5150000000000003e-12
1885,340.46,2.4300000000000003e-12,0,0,2.4300000000000003e-12
1886,340.51,1.61e-12,0,0,1.61e-12
1887,340.56,1.022e-12,0,0,1.022e-12
1888,340.61,6.213e-13,0,0,6.213e-13
1889,340.66,3.618e-13,0,0,3.618e-13
1890,340.71,2.018e-13,0,0,2.018e-13
1891,340.76,1.078e-13,0,0,1.078e-13
1892,340.81,5.512e-14,0,0,5.512e-14
1893,340.86,2.7e-14,0,0,2.7e-14
1894,340.91,1.267e-14,0,0,1.267e-14
1895,340.96,5.6909999999999996e-15,0,0,5.6909999999999996e-15
1896,341.01,2.4489999999999998e-15,0,0,2.4489999999999998e-15
1897,341.06,1.009e-15,0,0,1.009e-15
1898,341.11,3.9810000000000005e-16,0,0,3.9810000000000005e-16
1899,341.16,1.504e-16,0,0,1.504e-16
1900,341.21,5.4439999999999997e-17,0,0,5.4439999999999997e-17
1901,341.26,1.8870000000000002e-17,0,0,1.8870000000000002e-17
1902,341.31,6.262999999999999e-18,0,0,6.262999999999999e-18
1903,341.36,1.991e-18,0,0,1.991e-18
1904,341.41,6.06e-19,0,0,6.06e-19
1905,341.46,1.7670000000000002e-19,0,0,1.7670000000000002e-19
1906,341.51,4.932e-20,0,0,4.932e-20
1907,341.56,1.3190000000000001e-20,0,0,1.3190000000000001e-20
1908,341.61,3.3760000000000004e-21,0,0,3.3760000000000004e-21
1909,341.66,8.279e-22,0,0,8.279e-22
1910,341.71,1.9439999999999998e-22,0,0,1.9439999999999998e-22
1911,341.76,4.3719999999999995e-23,0,0,4.3719999999999995e-23
1912,341.81,9.416e-24,0,0,9.416e-24
1913,341.86,1.9419999999999996e-24,0,0,1.9419999999999996e-24
1914,341.91,3.8359999999999997e-25,0,0,3.8359999999999997e-25
1915,341.96,7.256e-26,0,0,7.256e-26
1916,342.01,1.314e-26,0,0,1.314e-26
1917,342.06,2.2799999999999998e-27,0,0,2.2799999999999998e-27
1918,348.41,1.333e-19,0,1.333e-19,0
1919,348.46,7.391e-19,0,7.391e-19,0
1920,348.51,3.936e-18,0,3.936e-18,0
1921,348.56,2.0119999999999998e-17,0,2.0119999999999998e-17,0
1922,348.61,9.877e-17,0,9.877e-17,0
1923,348.66,4.655000000000001e-16,0,4.655000000000001e-16,0
1924,348.71,2.106e-15,0,2.106e-15,0
1925,348.76,9.151e-15,0,9.151e-15,0
1926,348.81,3.8169999999999997e-14,0,3.8169999999999997e-14,0
1927,348.86,1.529e-13,0,1.529e-13,0
1928,348.91,5.879e-13,0,5.879e-13,0
1929,348.96,2.171e-12,0,2.171e-12,0
1930,349.01,7.694e-12,0,7.694e-12,0
1931,349.06,2.6190000000000002e-11,0,2.6190000000000002e-11,0
1932,349.11,8.557999999999999e-11,0,8.557999999999999e-11,0
1933,349.16,2.685e-10,0,2.685e-10,0
1934,349.21,8.09e-10,0,8.09e-10,0
1935,349.26,2.34e-09,0,2.34e-09,0
1936,349.31,6.5e-09,0,6.5e-09,0
1937,349.36,1.733e-08,0,1.733e-08,0
1938,349.41,4.439e-08,0,4.439e-08,0
1939,349.46,1.092e-07,0,1.092e-07,0
1940,349.51,2.578e-07,0,2.578e-07,0
1941,349.56,5.846e-07,0,5.846e-07,0
1942,349.61,1.273e-06,0,1.273e-06,0
1943,349.66,2.664e-06,0,2.664e-06,0
1944,349.71,5.356e-06,0,5.356e-06,0
1945,349.76,1.035e-05,0,1.035e-05,0
1946,349.81,1.921e-05,0,1.921e-05,0
1947,349.86,3.431e-05,0,3.431e-05,0
1948,349.91,5.894e-05,0,5.894e-05,0
1949,349.96,9.752e-05,0,9.752e-05,0
1950,350.01,0.00015549999999999999,0,0.00015549999999999999,0
1951,350.06,0.00023940000000000002,0,0.00023940000000000002,0
1952,350.11,0.00035610000000000004,0,0.00035610000000000004,0
1953,350.16,0.0005132,0,0.0005132,0
1954,350.21,0.0007181,0,0.0007181,0
1955,350.26,0.0009785,0,0.0009785,0
1956,350.31,0.001302,0,0.001302,0
1957,350.36,0.001698,0,0.001698,0
1958,350.41,0.0021739999999999997,0,0.0021739999999999997,0
1959,350.46,0.00274,0,0.00274,0
1960,350.51,0.003403,0,0.003403,0
1961,350.56,0.004164,0,0.004164,0
1962,350.61,0.005014,0,0.005014,0
1963,350.66,0.005933,0,0.005933,0
1964,350.71,0.006883,0,0.006883,0
1965,350.76,0.007817000000000001,0,0.007817000000000001,0
1966,350.81,0.008678,0,0.008678,0
1967,350.86,0.009413,0,0.009413,2.906e-26
1968,350.91,0.009978,0,0.009978,1.587e-25
1969,350.96,0.01035,0,0.01035,8.322e-25
1970,351.01,0.01052,0,0.01052,4.193000000000001e-24
1971,351.06,0.0105,0,0.0105,2.029e-23
1972,351.11,0.010320000000000001,0,0.010320000000000001,9.437e-23
1973,351.16,0.009997,0,0.009997,4.215e-22
1974,351.21,0.009556,0,0.009556,1.809e-21
1975,351.26,0.009011,0,0.009011,7.457e-21
1976,351.31,0.008372,0,0.008372,2.953e-20
1977,351.36,0.00765,0,0.00765,1.124e-19
1978,351.41,0.006862999999999999,0,0.006862999999999999,4.1070000000000006e-19
1979,351.46,0.006045,0,0.006045,1.442e-18
1980,351.51,0.005243,0,0.005243,4.864e-18
1981,351.56,0.004516,0,0.004516,1.576e-17
1982,351.61,0.003932,0,0.003932,4.907e-17
1983,351.66,0.003558,0,0.003558,1.467e-16
1984,351.71,0.003452,0,0.003452,4.215e-16
1985,351.76,0.0036560000000000004,0,0.0036560000000000004,1.1630000000000002e-15
1986,351.81,0.004189,0,0.004189,3.0850000000000002e-15
1987,351.86,0.005035,0,0.005035,7.857e-15
1988,351.91,0.006147,0,0.006147,1.922e-14
1989,351.96,0.007439,0,0.007439,4.5189999999999995e-14
1990,352.01,0.008795,0,0.008795,1.021e-13
1991,352.06,0.01008,0,0.01008,2.214e-13
1992,352.11,0.01116,0,0.01116,4.614e-13
1993,352.16,0.011909999999999999,0,0.011909999999999999,9.237e-13
1994,352.21,0.01225,0,0.01225,1.7769999999999998e-12
1995,352.26,0.01215,0,0.01215,3.283e-12
1996,352.31,0.01163,0,0.01163,5.827000000000001e-12
1997,352.36,0.01075,0,0.01075,9.936000000000001e-12
1998,352.41,0.009629,0,0.009629,1.628e-11
1999,352.46,0.008365000000000001,0,0.008365000000000001,2.561e-11
2000,352.51,0.007072,0,0.007072,3.872e-11
2001,352.56,0.005834000000000001,0,0.005834000000000001,5.6240000000000004e-11
2002,352.61,0.004713,0,0.004713,7.845999999999999e-11
2003,352.66,0.0037380000000000004,0,0.0037380000000000004,1.052e-10
2004,352.71,0.002919,0,0.002919,1.354e-10
2005,352.76,0.002246,0,0.002246,1.6750000000000002e-10
2006,352.81,0.001704,0,0.001704,1.9910000000000002e-10
2007,352.86,0.0012720000000000001,0,0.0012720000000000001,2.2719999999999998e-10
2008,352.91,0.0009327,0,0.0009327,2.492e-10
2009,352.96,0.0006697,0,0.0006697,2.626e-10
2010,353.01,0.00046939999999999997,0,0.00046939999999999997,2.657e-10
2011,353.06,0.0003202,0,0.0003202,2.584e-10
2012,353.11,0.00021190000000000003,0,0.00021190000000000003,2.4130000000000004e-10
2013,353.16,0.00013580000000000002,0,0.00013580000000000002,2.1659999999999998e-10
2014,353.21,8.408e-05,0,8.408e-05,1.8669999999999999e-10
2015,353.26,5.024e-05,0,5.024e-05,1.546e-10
2016,353.31,2.893e-05,0,2.893e-05,1.23e-10
2017,353.36,1.604e-05,0,1.604e-05,9.398999999999999e-11
2018,353.41,8.559e-06,0,8.559e-06,6.901e-11
2019,353.46,4.393e-06,0,4.393e-06,4.867e-11
2020,353.51,2.1680000000000002e-06,0,2.1680000000000002e-06,3.298e-11
2021,353.56,1.028e-06,0,1.028e-06,2.147e-11
2022,353.61,4.688e-07,0,4.688e-07,1.342e-11
2023,353.66,2.054e-07,0,2.0530000000000002e-07,8.064999999999998e-12
2024,353.71,8.644e-08,0,8.644e-08,4.654e-12
2025,353.76,3.4960000000000003e-08,0,3.4960000000000003e-08,2.58e-12
2026,353.81,1.3580000000000001e-08,0,1.3580000000000001e-08,1.374e-12
2027,353.86,5.07e-09,0,5.069e-09,7.031e-13
2028,353.91,1.818e-09,0,1.817e-09,3.456e-13
2029,353.96,6.262000000000001e-10,0,6.26e-10,1.632e-13
2030,354.01,2.072e-10,0,2.071e-10,7.403999999999999e-14
2031,354.06,6.587000000000001e-11,0,6.584e-11,3.23e-14
2032,354.11,2.0119999999999997e-11,0,2.01e-11,1.361e-14
2033,354.16,5.901e-12,0,5.896e-12,5.696e-15
2034,354.21,1.664e-12,0,1.6609999999999999e-12,2.753e-15
2035,354.26,4.519e-13,0,4.495e-13,2.337e-15
2036,354.31,1.207e-13,0,1.169e-13,3.844e-15
2037,354.36,3.712e-14,0,2.918e-14,7.937000000000001e-15
2038,354.41,2.361e-14,0,7e-15,1.6609999999999998e-14
2039,354.46,3.53e-14,0,1.613e-15,3.369e-14
2040,354.51,6.612999999999999e-14,0,3.57e-16,6.577000000000001e-14
2041,354.56,1.235e-13,0,7.591e-17,1.235e-13
2042,354.61,2.227e-13,0,1.55e-17,2.227e-13
2043,354.66,3.862e-13,0,4.221e-18,3.862e-13
2044,354.71,6.438e-13,0,6.7839999999999995e-18,6.438e-13
2045,354.76,1.032e-12,0,3.145e-17,1.031e-12
2046,354.81,1.5889999999999998e-12,0,1.531e-16,1.5889999999999998e-12
2047,354.86,2.353e-12,0,7.167999999999999e-16,2.352e-12
2048,354.91,3.3519999999999994e-12,0,3.226e-15,3.3489999999999996e-12
2049,354.96,4.599e-12,0,1.396e-14,4.5849999999999995e-12
2050,355.01,6.097e-12,0,5.809e-14,6.039e-12
2051,355.07,8.302999999999998e-12,0,3.052e-13,7.997999999999999e-12
2052,355.12,1.088e-11,0,1.165e-12,9.711999999999999e-12
2053,355.17,1.568e-11,0,4.275e-12,1.1410000000000001e-11
2054,355.22,2.81e-11,0,1.508e-11,1.301e-11
2055,355.27,6.569000000000001e-11,0,5.116e-11,1.4529999999999999e-11
2056,355.32,1.829e-10,0,1.669e-10,1.6050000000000002e-11
2057,355.37,5.411e-10,0,5.232999999999999e-10,1.782e-11
2058,355.42,1.598e-09,0,1.578e-09,2.023e-11
2059,355.47,4.598e-09,0,4.574e-09,2.384e-11
2060,355.52,1.2780000000000001e-08,0,1.2749999999999998e-08,2.932e-11
2061,355.57,3.421e-08,0,3.417e-08,3.7329999999999995e-11
2062,355.62,8.81e-08,0,8.805e-08,4.8450000000000005e-11
2063,355.67,2.182e-07,0,2.182e-07,6.299e-11
2064,355.72,5.198e-07,0,5.197e-07,8.084000000000002e-11
2065,355.77,1.19e-06,0,1.19e-06,1.014e-10
2066,355.82,2.6210000000000004e-06,0,2.6210000000000004e-06,1.2329999999999998e-10
2067,355.87,5.55e-06,0,5.55e-06,1.451e-10
2068,355.92,1.13e-05,0,1.13e-05,1.6459999999999998e-10
2069,355.97,2.212e-05,0,2.212e-05,1.798e-10
2070,356.02,4.163e-05,0,4.163e-05,1.89e-10
2071,356.07,7.533e-05,0,7.532e-05,1.911e-10
2072,356.12,0.0001311,0,0.0001311,1.859e-10
2073,356.17,0.00021919999999999996,0,0.00021919999999999996,1.7379999999999998e-10
2074,356.22,0.0003526,0,0.0003526,1.562e-10
2075,356.27,0.0005453,0,0.0005453,1.35e-10
2076,356.32,0.0008107999999999999,0,0.0008107999999999999,1.1209999999999999e-10
2077,356.37,0.001159,0,0.001159,8.956e-11
2078,356.42,0.001593,0,0.001593,6.876e-11
2079,356.47,0.002106,0,0.002106,5.075e-11
2080,356.52,0.002676,0,0.002676,3.6009999999999994e-11
2081,356.57,0.0032700000000000003,0,0.0032700000000000003,2.4559999999999997e-11
2082,356.62,0.0038420000000000004,0,0.0038420000000000004,1.611e-11
2083,356.67,0.00434,0,0.00434,1.015e-11
2084,356.72,0.004715,0,0.004715,6.152999999999999e-12
2085,356.77,0.004927,0,0.004927,3.5849999999999998e-12
2086,356.82,0.004954,0,0.004954,2.008e-12
2087,356.87,0.004795000000000001,0,0.004795000000000001,1.081e-12
2088,356.92,0.0044729999999999995,0,0.0044729999999999995,5.594e-13
2089,356.97,0.004029,0,0.004029,2.783e-13
2090,357.02,0.0035159999999999996,0,0.0035159999999999996,1.331e-13
2091,357.07,0.0029920000000000003,0,0.0029920000000000003,6.121e-14
2092,357.12,0.002508,0,0.002508,2.7060000000000003e-14
2093,357.17,0.002104,0,0.002104,1.15e-14
2094,357.22,0.0018030000000000001,0,0.0018030000000000001,4.697e-15
2095,357.27,0.0016120000000000002,0,0.0016120000000000002,1.844e-15
2096,357.32,0.0015220000000000001,0,0.0015220000000000001,6.962999999999999e-16
2097,357.37,0.0015119999999999999,0,0.0015119999999999999,2.5269999999999994e-16
2098,357.42,0.001553,0,0.001553,8.817e-17
2099,357.47,0.001614,0,0.001614,2.957e-17
2100,357.52,0.001666,0,0.001666,9.533999999999999e-18
2101,357.57,0.001686,0,0.001686,2.955e-18
2102,357.62,0.001657,0,0.001657,8.806e-19
2103,357.67,0.001577,0,0.001577,2.522e-19
