,Wavelength,Sum,Na I (2.7e-02),Na II (9.7e-01),Na III (9.7e-16)
6039,557.08,2.099e-37,0,0,2.099e-37
6040,557.13,3.1390000000000003e-37,0,0,3.1390000000000003e-37
6041,557.18,4.6199999999999995e-37,0,0,4.6199999999999995e-37
6042,557.23,6.690999999999999e-37,0,0,6.690999999999999e-37
6043,557.28,9.537e-37,0,0,9.537e-37
6044,557.33,1.338e-36,0,0,1.338e-36
6045,557.38,1.8469999999999997e-36,0,0,1.8469999999999997e-36
6046,557.43,2.5089999999999996e-36,0,0,2.5089999999999996e-36
6047,557.48,3.353e-36,0,0,3.353e-36
6048,557.53,4.412e-36,0,0,4.412e-36
6049,557.58,5.7110000000000004e-36,0,0,5.7110000000000004e-36
6050,557.63,7.275999999999999e-36,0,0,7.275999999999999e-36
6051,557.68,9.121999999999998e-36,0,0,9.121999999999998e-36
6052,557.73,1.126e-35,0,0,1.126e-35
6053,557.78,1.367e-35,0,0,1.367e-35
6054,557.83,1.6329999999999997e-35,0,0,1.6329999999999997e-35
6055,557.88,1.9199999999999997e-35,0,0,1.9199999999999997e-35
6056,557.93,2.2219999999999998e-35,0,0,2.2219999999999998e-35
6057,557.98,2.53e-35,0,0,2.53e-35
6058,558.03,2.835e-35,0,0,2.835e-35
6059,558.08,3.126e-35,0,0,3.126e-35
6060,558.13,3.393e-35,0,0,3.393e-35
6061,558.18,3.622999999999999e-35,0,0,3.622999999999999e-35
6062,558.23,3.8079999999999993e-35,0,0,3.8079999999999993e-35
6063,558.28,3.9380000000000003e-35,0,0,3.9380000000000003e-35
6064,558.33,4.009e-35,0,0,4.009e-35
6065,558.38,4.0149999999999993e-35,0,0,4.0149999999999993e-35
6066,558.43,3.957e-35,0,0,3.957e-35
6067,558.48,3.839e-35,0,0,3.839e-35
6068,558.53,3.664e-35,0,0,3.664e-35
6069,558.58,3.442e-35,0,0,3.442e-35
6070,558.63,3.182e-35,0,0,3.182e-35
6071,558.68,1.4139999999999998e-26,1.4139999999999998e-26,0,2.895e-35
6072,558.73,4.1019999999999996e-26,4.1019999999999996e-26,0,2.591e-35
6073,558.78,1.171e-25,1.171e-25,0,2.283e-35
6074,558.83,3.292e-25,3.292e-25,0,1.9789999999999998e-35
6075,558.88,9.109e-25,9.109e-25,0,1.689e-35
6076,558.93,2.4809999999999998e-24,2.4809999999999998e-24,0,1.418e-35
6077,558.98,6.648999999999999e-24,6.648999999999999e-24,0,1.172e-35
6078,559.03,1.754e-23,1.754e-23,0,9.525999999999999e-36
6079,559.08,4.5560000000000005e-23,4.5560000000000005e-23,0,7.622999999999998e-36
6080,559.13,1.1650000000000001e-22,1.1650000000000001e-22,0,6.0020000000000005e-36
6081,559.18,2.9299999999999997e-22,2.9299999999999997e-22,0,4.650999999999999e-36
6082,559.23,7.257e-22,7.257e-22,0,3.5469999999999995e-36
6083,559.28,1.769e-21,1.769e-21,0,2.6619999999999995e-36
6084,559.33,4.245e-21,4.245e-21,0,1.966e-36
6085,559.38,1.0019999999999999e-20,1.0019999999999999e-20,0,1.4289999999999999e-36
6086,559.43,2.33e-20,2.33e-20,0,1.022e-36
6087,559.48,5.3320000000000004e-20,5.3320000000000004e-20,0,7.192e-37
6088,559.53,1.2010000000000001e-19,1.2010000000000001e-19,0,4.981e-37
6089,559.58,2.6620000000000003e-19,2.6620000000000003e-19,0,3.3949999999999997e-37
6090,559.63,5.809e-19,5.809e-19,0,2.277e-37
6091,559.68,1.248e-18,1.248e-18,0,1.5029999999999998e-37
6092,559.73,2.638e-18,2.638e-18,0,9.766e-38
6093,559.78,5.488999999999999e-18,5.488999999999999e-18,0,6.242999999999999e-38
6094,559.83,1.124e-17,1.124e-17,0,3.9269999999999995e-38
6095,559.88,2.2659999999999998e-17,2.2659999999999998e-17,0,2.431e-38
6096,559.93,4.497e-17,4.497e-17,0,1.481e-38
6097,559.98,8.784e-17,8.784e-17,0,8.879999999999999e-39
6098,560.03,1.689e-16,1.689e-16,0,5.2389999999999995e-39
6099,560.08,3.196e-16,3.196e-16,0,3.042e-39
6100,560.13,5.952999999999999e-16,5.952999999999999e-16,0,1.7379999999999998e-39
6101,560.18,1.091e-15,1.091e-15,0,9.773e-40
6102,560.23,1.9690000000000002e-15,1.9690000000000002e-15,0,5.407999999999999e-40
6103,560.28,3.4979999999999996e-15,3.4979999999999996e-15,0,2.945e-40
6104,560.33,6.116e-15,6.116e-15,0,1.578e-40
6105,560.38,1.053e-14,1.053e-14,0,8.322e-41
6106,560.43,1.783e-14,1.783e-14,0,4.318e-41
6107,560.48,2.973e-14,2.973e-14,0,2.2050000000000001e-41
6108,560.53,4.878e-14,4.878e-14,0,1.1079999999999999e-41
6109,560.58,7.88e-14,7.88e-14,0,5.482e-42
6110,560.63,1.253e-13,1.253e-13,0,2.668e-42
6111,560.68,1.961e-13,1.961e-13,0,1.2779999999999998e-42
6112,560.73,3.021e-13,3.021e-13,0,6.0229999999999995e-43
6113,560.78,4.58e-13,4.58e-13,0,2.794e-43
6114,560.83,6.836e-13,6.836e-13,0,1.2750000000000001e-43
6115,560.88,1.004e-12,1.004e-12,0,5.729e-44
6116,560.93,1.452e-12,1.452e-12,0,2.532e-44
6117,560.98,2.066e-12,2.066e-12,0,1.1020000000000001e-44
6118,561.03,2.895e-12,2.895e-12,0,4.716e-45
6119,561.08,3.992e-12,3.992e-12,0,1.987e-45
6120,561.13,5.418e-12,5.418e-12,0,8.237999999999999e-46
6121,561.18,7.237999999999999e-12,7.237999999999999e-12,0,3.361e-46
6122,561.23,9.517000000000002e-12,9.517000000000002e-12,0,1.349e-46
6123,561.28,1.2320000000000001e-11,1.2320000000000001e-11,0,5.332e-47
6124,561.33,1.569e-11,1.569e-11,0,2.073e-47
6125,561.38,1.968e-11,1.968e-11,0,7.932999999999999e-48
6126,561.43,2.4289999999999998e-11,2.4289999999999998e-11,0,2.987e-48
6127,561.48,2.9510000000000003e-11,2.9510000000000003e-11,0,1.107e-48
6128,561.53,3.529e-11,3.529e-11,0,4.037e-49
6129,561.58,4.154e-11,4.154e-11,0,1.4489999999999998e-49
6130,561.63,4.811999999999999e-11,4.811999999999999e-11,0,5.116e-50
6131,561.68,5.4879999999999996e-11,5.4879999999999996e-11,0,1.778e-50
6132,561.73,6.16e-11,6.16e-11,0,6.081e-51
6133,561.78,6.806000000000001e-11,6.806000000000001e-11,0,0
6134,561.83,7.402e-11,7.402e-11,0,0
6135,561.88,7.923000000000001e-11,7.923000000000001e-11,0,0
6136,561.93,8.348000000000002e-11,8.348000000000002e-11,0,0
6137,561.98,8.656999999999999e-11,8.656999999999999e-11,0,0
6138,562.03,8.837000000000001e-11,8.837000000000001e-11,0,0
6139,562.08,8.879000000000001e-11,8.879000000000001e-11,0,0
6140,562.13,8.781e-11,8.781e-11,0,0
6141,562.18,8.548e-11,8.548e-11,0,0
6142,562.23,8.191e-11,8.191e-11,0,0
6143,562.28,7.725e-11,7.725e-11,0,0
6144,562.33,7.170999999999999e-11,7.170999999999999e-11,0,0
6145,562.38,6.552e-11,6.552e-11,0,0
6146,562.43,5.893e-11,5.893e-11,0,0
6147,562.48,5.2170000000000006e-11,5.2170000000000006e-11,0,0
6148,562.53,4.546e-11,4.546e-11,0,0
6149,562.58,3.899e-11,3.899e-11,0,0
6150,562.63,3.292e-11,3.292e-11,0,0
6151,562.68,2.735e-11,2.735e-11,0,0
6152,562.73,2.2370000000000003e-11,2.2370000000000003e-11,0,0
6153,562.78,1.801e-11,1.801e-11,0,0
6154,562.83,1.427e-11,1.427e-11,0,0
6155,562.88,1.1130000000000001e-11,1.1130000000000001e-11,0,0
6156,562.93,8.546e-12,8.546e-12,0,0
6157,562.98,6.458e-12,6.458e-12,0,0
6158,563.03,4.803999999999999e-12,4.803999999999999e-12,0,0
6159,563.08,3.5169999999999997e-12,3.5169999999999997e-12,0,0
6160,563.13,2.5350000000000004e-12,2.5350000000000004e-12,0,0
6161,563.18,1.798e-12,1.798e-12,0,0
6162,563.23,1.2549999999999998e-12,1.2549999999999998e-12,0,0
6163,563.28,8.626e-13,8.626e-13,0,0
6164,563.33,5.835e-13,5.835e-13,0,0
6165,563.38,3.885e-13,3.885e-13,0,0
6166,563.43,2.546e-13,2.546e-13,0,0
6167,563.48,1.642e-13,1.642e-13,0,0
6168,563.53,1.043e-13,1.043e-13,0,0
6169,563.58,6.517e-14,6.517e-14,0,0
6170,563.63,4.0089999999999996e-14,4.0089999999999996e-14,0,0
6171,563.68,2.427e-14,2.427e-14,0,0
6172,563.73,1.4469999999999997e-14,1.4469999999999997e-14,0,0
6173,563.78,8.487000000000001e-15,8.487000000000001e-15,0,0
6174,563.83,4.901e-15,4.901e-15,0,0
6175,563.88,2.785e-15,2.785e-15,0,0
6176,563.93,1.558e-15,1.558e-15,0,0
6177,563.98,8.58e-16,8.58e-16,0,0
6178,564.03,4.650000000000001e-16,4.650000000000001e-16,0,0
6179,564.08,2.481e-16,2.481e-16,0,0
6180,564.13,1.3030000000000002e-16,1.3030000000000002e-16,0,0
6181,564.18,6.733e-17,6.733e-17,0,0
6182,564.23,3.426e-17,3.426e-17,0,0
6183,564.28,1.7150000000000002e-17,1.7150000000000002e-17,0,0
6184,564.33,8.455e-18,8.455e-18,0,0
6185,564.38,4.102e-18,4.102e-18,0,0
6186,564.43,1.959e-18,1.959e-18,0,0
6187,564.48,9.207e-19,9.207e-19,0,0
6188,564.53,4.26e-19,4.26e-19,0,0
6189,564.58,1.94e-19,1.94e-19,0,0
6190,564.63,8.696e-20,8.696e-20,0,0
6191,564.68,3.8369999999999995e-20,3.8369999999999995e-20,0,0
6192,564.73,1.6659999999999998e-20,1.6659999999999998e-20,0,0
6193,564.78,7.122e-21,7.122e-21,0,0
6194,564.83,2.286e-13,2.286e-13,0,0
6195,564.88,6.563e-13,6.563e-13,0,0
6196,564.93,1.855e-12,1.855e-12,0,0
6197,564.98,5.161e-12,5.161e-12,0,0
6198,565.03,1.414e-11,1.414e-11,0,0
6199,565.08,3.8159999999999994e-11,3.8159999999999994e-11,0,0
6200,565.13,1.014e-10,1.014e-10,0,0
6201,565.18,2.6510000000000005e-10,2.6510000000000005e-10,0,0
6202,565.23,6.829e-10,6.829e-10,0,0
6203,565.28,1.732e-09,1.732e-09,0,0
6204,565.33,4.324e-09,4.324e-09,0,0
6205,565.38,1.063e-08,1.063e-08,0,0
6206,565.43,2.5739999999999998e-08,2.5739999999999998e-08,0,0
6207,565.48,6.135e-08,6.135e-08,0,0
6208,565.53,1.44e-07,1.44e-07,0,0
6209,565.58,3.327e-07,3.327e-07,0,0
6210,565.63,7.572e-07,7.572e-07,0,0
6211,565.68,1.696e-06,1.696e-06,0,0
6212,565.73,3.742e-06,3.742e-06,0,0
6213,565.78,8.13e-06,8.13e-06,0,0
6214,565.83,1.739e-05,1.739e-05,0,0
6215,565.88,3.662e-05,3.662e-05,0,0
6216,565.93,7.593e-05,7.593e-05,0,0
6217,565.98,0.000155,0.000155,0,0
6218,566.03,0.0003117,0.0003117,0,0
6219,566.08,0.0006171,0.0006171,0,0
6220,566.13,0.0012029999999999999,0.0012029999999999999,0,0
6221,566.18,0.0023079999999999997,0.0023079999999999997,0,0
6222,566.23,0.0043630000000000006,0.0043630000000000006,0,0
6223,566.28,0.008118,0.008118,0,0
6224,566.33,0.01487,0.01487,0,0
6225,566.38,0.02684,0.02684,0,0
6226,566.43,0.04767,0.04767,0,0
6227,566.48,0.0834,0.0834,0,0
6228,566.53,0.1437,0.1437,0,0
6229,566.58,0.2437,0.2437,0,0
6230,566.63,0.4069,0.4069,0,0
6231,566.68,0.6693,0.6693,0,0
6232,566.73,1.084,1.084,0,0
6233,566.78,1.729,1.729,0,0
6234,566.83,2.715,2.715,0,0
6235,566.88,4.199,4.199,0,0
6236,566.93,6.396,6.396,0,0
6237,566.98,9.595,9.595,0,0
6238,567.03,14.18,14.18,0,0
6239,567.08,20.63,20.63,0,0
6240,567.13,29.57,29.57,0,0
6241,567.18,41.76,41.76,0,0
6242,567.23,58.08,58.08,0,0
6243,567.28,79.6,79.6,0,0
6244,567.33,107.5,107.5,0,0
6245,567.38,143.1,143.1,0,0
6246,567.43,187.7,187.7,0,0
6247,567.48,242.6,242.6,0,0
6248,567.53,309.4,309.4,0,0
6249,567.58,389.0,389.0,0,0
6250,567.63,482.5,482.5,0,0
6251,567.68,590.6,590.6,0,0
6252,567.73,713.6,713.6,0,0
6253,567.78,851.3,851.3,0,0
6254,567.83,1003.0,1003.0,0,0
6255,567.88,1169.0,1169.0,0,0
6256,567.93,1346.0,1346.0,0,0
6257,567.98,1534.0,1534.0,0,0
6258,568.03,1730.0,1730.0,0,0
6259,568.08,1932.0,1932.0,0,0
6260,568.13,2137.0,2137.0,0,0
6261,568.18,2344.0,2344.0,0,0
6262,568.23,2548.0,2548.0,0,0
6263,568.28,2748.0,2748.0,0,0
6264,568.33,2939.0,2939.0,0,0
6265,568.38,3119.0,3119.0,0,0
6266,568.43,3283.0,3283.0,0,0
6267,568.48,3428.0,3428.0,0,0
6268,568.53,3549.0,3549.0,0,0
6269,568.58,3643.0,3643.0,0,0
6270,568.63,3705.0,3705.0,0,0
6271,568.68,3732.0,3732.0,0,0
6272,568.73,3722.0,3722.0,0,0
6273,568.78,3673.0,3673.0,0,0
6274,568.83,3585.0,3585.0,0,2.068e-50
6275,568.88,3459.0,3459.0,0,5.832e-50
6276,568.93,3298.0,3298.0,0,1.62e-49
6277,568.98,3105.0,3105.0,0,4.43e-49
6278,569.03,2887.0,2887.0,0,1.1930000000000001e-48
6279,569.08,2649.0,2649.0,0,3.1660000000000004e-48
6280,569.13,2398.0,2398.0,0,8.271e-48
6281,569.18,2141.0,2141.0,0,2.1280000000000002e-47
6282,569.23,1885.0,1885.0,0,5.393e-47
6283,569.28,1636.0,1636.0,0,1.346e-46
6284,569.33,1400.0,1400.0,0,3.308e-46
6285,569.38,1181.0,1181.0,0,8.007999999999999e-46
6286,569.43,981.5,981.5,0,1.909e-45
6287,569.48,803.7,803.7,0,4.482e-45
6288,569.53,648.4,648.4,0,1.0359999999999999e-44
6289,569.58,515.3,515.3,0,2.36e-44
6290,569.63,403.5,403.5,0,5.292999999999999e-44
6291,569.68,311.1,311.1,0,1.1689999999999998e-43
6292,569.73,236.3,236.3,0,2.5429999999999997e-43
6293,569.78,176.8,176.8,0,5.447999999999999e-43
6294,569.83,130.2,130.2,0,1.149e-42
6295,569.88,94.5,94.5,0,2.3880000000000004e-42
6296,569.93,67.53,67.53,0,4.888e-42
6297,569.98,47.52,47.52,0,9.851e-42
6298,570.03,32.93,32.93,0,1.9549999999999999e-41
6299,570.08,22.47,22.47,0,3.822e-41
6300,570.13,15.1,15.1,0,7.358e-41
6301,570.18,9.992,9.992,0,1.395e-40
6302,570.23,6.511,6.511,0,2.6049999999999997e-40
6303,570.28,4.177,4.177,0,4.791e-40
6304,570.33,2.639,2.639,0,8.676e-40
6305,570.38,1.642,1.642,0,1.548e-39
6306,570.43,1.006,1.006,0,2.7179999999999997e-39
6307,570.48,0.6069,0.6069,0,4.703e-39
6308,570.53,0.3605,0.3605,0,8.012999999999999e-39
6309,570.58,0.2108,0.2108,0,1.345e-38
6310,570.63,0.1214,0.1214,0,2.2219999999999998e-38
6311,570.68,0.06887,0.06887,0,3.616e-38
6312,570.73,0.03846,0.03846,0,5.796e-38
6313,570.78,0.02115,0.02115,0,9.15e-38
6314,570.83,0.01145,0.01145,0,1.4229999999999999e-37
6315,570.88,0.006104,0.006104,0,2.178e-37
6316,570.93,0.003204,0.003204,0,3.2839999999999995e-37
6317,570.98,0.001656,0.001656,0,4.877e-37
6318,571.03,0.0008431000000000001,0.0008431000000000001,0,7.132999999999999e-37
6319,571.08,0.00042259999999999997,0.00042259999999999997,0,1.027e-36
6320,571.13,0.0002085,0.0002085,0,1.458e-36
6321,571.19,8.755e-05,8.755e-05,0,2.1729999999999998e-36
6322,571.24,4.176e-05,4.176e-05,0,2.9810000000000002e-36
6323,571.29,1.962e-05,1.962e-05,0,4.027e-36
6324,571.34,9.072e-06,9.072e-06,0,5.358e-36
6325,571.39,4.1319999999999996e-06,4.1319999999999996e-06,0,7.019999999999999e-36
6326,571.44,1.853e-06,1.853e-06,0,9.058999999999999e-36
6327,571.49,8.179999999999999e-07,8.179999999999999e-07,0,1.1509999999999998e-35
6328,571.54,3.557e-07,3.557e-07,0,1.4409999999999998e-35
6329,571.59,1.523e-07,1.523e-07,0,1.776e-35
6330,571.64,6.418e-08,6.418e-08,0,2.156e-35
6331,571.69,2.6639999999999996e-08,2.6639999999999996e-08,0,2.5779999999999996e-35
6332,571.74,1.089e-08,1.089e-08,0,3.036e-35
6333,571.79,4.382e-09,4.382e-09,0,3.52e-35
6334,571.84,1.736e-09,1.736e-09,0,4.02e-35
6335,571.89,6.776e-10,6.776e-10,0,4.522e-35
6336,571.94,2.603e-10,2.603e-10,0,5.009e-35
6337,571.99,9.849e-11,9.849e-11,0,5.464e-35
6338,572.04,3.669e-11,3.669e-11,0,5.871e-35
6339,572.09,1.3460000000000001e-11,1.3460000000000001e-11,0,6.211999999999999e-35
6340,572.14,4.861e-12,4.861e-12,0,6.473e-35
6341,572.19,1.729e-12,1.729e-12,0,6.644e-35
6342,572.24,6.054e-13,6.054e-13,0,6.715e-35
6343,572.29,1.7979999999999998e-17,1.7979999999999998e-17,0,6.684000000000001e-35
6344,572.34,3.434e-17,3.434e-17,0,6.553e-35
6345,572.39,6.459e-17,6.459e-17,0,6.326999999999999e-35
6346,572.44,1.197e-16,1.197e-16,0,6.015999999999999e-35
6347,572.49,2.184e-16,2.184e-16,0,5.633999999999999e-35
6348,572.54,3.9249999999999997e-16,3.9249999999999997e-16,0,5.196e-35
6349,572.59,6.949e-16,6.949e-16,0,4.7189999999999997e-35
6350,572.64,1.212e-15,1.212e-15,0,4.222e-35
6351,572.69,2.0809999999999997e-15,2.0809999999999997e-15,0,3.7189999999999996e-35
6352,572.74,3.5210000000000002e-15,3.5210000000000002e-15,0,3.2270000000000003e-35
6353,572.79,5.868e-15,5.868e-15,0,2.758e-35
6354,572.84,9.629999999999999e-15,9.629999999999999e-15,0,2.321e-35
6355,572.89,1.557e-14,1.557e-14,0,1.924e-35
6356,572.94,2.479e-14,2.479e-14,0,1.572e-35
6357,572.99,3.888e-14,3.888e-14,0,1.266e-35
6358,573.04,6.005e-14,6.005e-14,0,1.005e-35
6359,573.09,9.137e-14,9.137e-14,0,7.894999999999999e-36
6360,573.14,1.369e-13,1.369e-13,0,6.15e-36
6361,573.19,2.021e-13,2.021e-13,0,4.786999999999999e-36
6362,573.24,2.939e-13,2.939e-13,0,3.776e-36
6363,573.29,4.208e-13,4.208e-13,0,3.0889999999999994e-36
6364,573.34,5.936e-13,5.936e-13,0,2.7080000000000002e-36
6365,573.39,8.246e-13,8.246e-13,0,2.6279999999999996e-36
6366,573.44,1.1279999999999998e-12,1.1279999999999998e-12,0,2.8579999999999998e-36
6367,573.49,1.5209999999999999e-12,1.5209999999999999e-12,0,3.4239999999999994e-36
6368,573.54,2.019e-12,2.019e-12,0,4.3680000000000006e-36
6369,573.59,2.64e-12,2.64e-12,0,5.75e-36
6370,573.64,3.3999999999999996e-12,3.3999999999999996e-12,0,7.645999999999999e-36
6371,573.69,4.313e-12,4.313e-12,0,1.0140000000000001e-35
6372,573.74,5.3899999999999994e-12,5.3899999999999994e-12,0,1.3339999999999998e-35
6373,573.79,6.632999999999999e-12,6.632999999999999e-12,0,1.734e-35
6374,573.84,8.039999999999999e-12,8.039999999999999e-12,0,2.223e-35
6375,573.89,9.6e-12,9.6e-12,0,2.809e-35
6376,573.94,1.129e-11,1.129e-11,0,3.496999999999999e-35
6377,573.99,1.3079999999999998e-11,1.3079999999999998e-11,0,4.2899999999999994e-35
6378,574.04,1.4920000000000002e-11,1.4920000000000002e-11,0,5.183e-35
6379,574.09,1.6769999999999997e-11,1.6769999999999997e-11,0,6.168999999999999e-35
6380,574.14,1.856e-11,1.856e-11,0,7.231999999999999e-35
6381,574.19,2.023e-11,2.023e-11,0,8.351e-35
6382,574.24,2.172e-11,2.172e-11,0,9.498000000000001e-35
6383,574.29,2.298e-11,2.298e-11,0,1.064e-34
6384,574.34,2.3940000000000003e-11,2.3940000000000003e-11,0,1.174e-34
6385,574.39,2.4559999999999997e-11,2.4559999999999997e-11,0,1.2759999999999998e-34
6386,574.44,2.4819999999999998e-11,2.4819999999999998e-11,0,1.366e-34
6387,574.49,2.471e-11,2.471e-11,0,1.4399999999999999e-34
6388,574.54,2.4230000000000003e-11,2.4230000000000003e-11,0,1.496e-34
6389,574.59,2.34e-11,2.34e-11,0,1.5299999999999999e-34
6390,574.64,2.2260000000000002e-11,2.2260000000000002e-11,0,1.542e-34
6391,574.69,2.085e-11,2.085e-11,0,1.5299999999999999e-34
6392,574.74,1.924e-11,1.924e-11,0,1.496e-34
6393,574.79,1.749e-11,1.749e-11,0,1.4399999999999999e-34
6394,574.84,1.566e-11,1.566e-11,0,1.366e-34
6395,574.89,1.381e-11,1.381e-11,0,1.2759999999999998e-34
6396,574.94,1.199e-11,1.199e-11,0,1.174e-34
6397,574.99,1.026e-11,1.026e-11,0,1.064e-34
6398,575.04,8.647e-12,8.647e-12,0,9.498000000000001e-35
6399,575.09,7.177000000000001e-12,7.177000000000001e-12,0,8.351e-35
6400,575.14,5.867000000000001e-12,5.867000000000001e-12,0,7.231999999999999e-35
6401,575.19,4.7240000000000005e-12,4.7240000000000005e-12,0,6.168999999999999e-35
6402,575.24,3.746e-12,3.746e-12,0,5.183e-35
6403,575.29,2.927e-12,2.927e-12,0,4.289e-35
6404,575.34,2.2519999999999997e-12,2.2519999999999997e-12,0,3.4959999999999995e-35
6405,575.39,1.7069999999999997e-12,1.7069999999999997e-12,0,2.807e-35
6406,575.44,1.274e-12,1.274e-12,0,2.2199999999999996e-35
6407,575.49,9.365e-13,9.365e-13,0,1.7289999999999998e-35
6408,575.54,6.782e-13,6.782e-13,0,1.327e-35
6409,575.59,4.838e-13,4.838e-13,0,1.0019999999999998e-35
6410,575.64,3.399e-13,3.399e-13,0,7.462e-36
6411,575.69,2.352e-13,2.352e-13,0,5.471e-36
6412,575.74,1.603e-13,1.603e-13,0,3.951e-36
6413,575.79,1.076e-13,1.076e-13,0,2.8099999999999998e-36
6414,575.84,7.116e-14,7.116e-14,0,1.969e-36
6415,575.89,4.6339999999999995e-14,4.6339999999999995e-14,0,1.3580000000000002e-36
6416,575.94,2.973e-14,2.973e-14,0,9.233e-37
6417,575.99,1.879e-14,1.879e-14,0,6.181e-37
6418,576.04,1.169e-14,1.169e-14,0,4.076e-37
6419,576.09,7.167e-15,7.167e-15,0,2.647e-37
6420,576.14,4.327e-15,4.327e-15,0,1.694e-37
6421,576.19,2.573e-15,2.573e-15,0,1.067e-37
6422,576.24,1.507e-15,1.507e-15,0,6.623999999999999e-38
6423,576.29,8.696e-16,8.696e-16,0,4.05e-38
6424,576.34,4.942e-16,4.942e-16,0,2.438e-38
6425,576.39,2.766e-16,2.766e-16,0,1.446e-38
6426,576.44,1.525e-16,1.525e-16,0,8.449e-39
6427,576.49,8.281e-17,8.281e-17,0,4.8609999999999995e-39
6428,576.54,4.429e-17,4.429e-17,0,2.7549999999999998e-39
6429,576.59,2.333e-17,2.333e-17,0,1.538e-39
6430,576.64,1.211e-17,1.211e-17,0,8.457e-40
6431,576.69,6.188e-18,6.188e-18,0,4.579999999999999e-40
6432,576.74,3.115e-18,3.115e-18,0,2.443e-40
6433,576.79,1.544e-18,1.544e-18,0,1.284e-40
6434,576.84,7.543000000000001e-19,7.543000000000001e-19,0,6.643999999999999e-41
6435,576.89,3.628e-19,3.628e-19,0,3.387e-41
6436,576.94,1.719e-19,1.719e-19,0,1.701e-41
6437,576.99,8.022999999999999e-20,8.022999999999999e-20,0,8.411e-42
6438,577.04,3.6880000000000005e-20,3.6880000000000005e-20,0,4.0969999999999995e-42
6439,577.09,1.67e-20,1.67e-20,0,1.966e-42
6440,577.14,7.445e-21,7.445e-21,0,9.290000000000001e-43
6441,577.19,3.27e-21,3.27e-21,0,4.324e-43
6442,577.24,1.415e-21,1.415e-21,0,1.983e-43
6443,577.29,6.028e-22,6.028e-22,0,8.954000000000001e-44
6444,577.34,2.53e-22,2.53e-22,0,3.983e-44
6445,577.39,1.046e-22,1.046e-22,0,1.745e-44
6446,577.44,4.259e-23,4.259e-23,0,7.530999999999999e-45
6447,577.49,1.708e-23,1.708e-23,0,3.201e-45
6448,577.54,6.747999999999999e-24,6.747999999999999e-24,0,1.34e-45
6449,577.59,2.625e-24,2.625e-24,0,5.5270000000000005e-46
6450,577.64,1.006e-24,1.006e-24,0,2.245e-46
6451,577.69,3.7980000000000003e-25,3.7980000000000003e-25,0,8.981e-47
6452,577.74,1.412e-25,1.412e-25,0,3.539e-47
6453,577.79,5.171e-26,5.171e-26,0,1.374e-47
6454,577.84,1.865e-26,1.865e-26,0,5.252e-48
6455,577.89,6.627e-27,6.627e-27,0,1.9780000000000003e-48
6456,577.94,7.336e-49,0,0,7.336e-49
6457,577.99,2.68e-49,0,0,2.68e-49
6458,578.04,9.644e-50,0,0,9.644e-50
6459,578.09,3.418e-50,0,0,3.418e-50
6460,581.69,4.946999999999999e-51,0,0,4.946999999999999e-51
6461,581.74,1.3689999999999999e-50,0,0,1.3689999999999999e-50
6462,581.79,3.732e-50,0,0,3.732e-50
6463,581.84,1.003e-49,0,0,1.003e-49
6464,581.89,2.655e-49,0,0,2.655e-49
6465,581.94,6.928999999999999e-49,0,0,6.928999999999999e-49
6466,581.99,1.782e-48,0,0,1.782e-48
6467,582.04,4.516999999999999e-48,0,0,4.516999999999999e-48
6468,582.09,1.128e-47,0,0,1.128e-47
6469,582.14,2.777e-47,0,0,2.777e-47
6470,582.19,6.737999999999999e-47,0,0,6.737999999999999e-47
6471,582.24,1.6109999999999999e-46,0,0,1.6109999999999999e-46
6472,582.29,3.795e-46,0,0,3.795e-46
6473,582.34,8.812999999999999e-46,0,0,8.812999999999999e-46
6474,582.39,2.0169999999999998e-45,0,0,2.0169999999999998e-45
6475,582.44,4.548e-45,0,0,4.548e-45
6476,582.49,1.0109999999999998e-44,0,0,1.0109999999999998e-44
6477,582.54,2.214e-44,0,0,2.214e-44
6478,582.59,4.779e-44,0,0,4.779e-44
6479,582.64,1.017e-43,0,0,1.017e-43
6480,582.69,2.131e-43,0,0,2.131e-43
6481,582.74,4.402999999999999e-43,0,0,4.402999999999999e-43
6482,582.79,8.963999999999999e-43,0,0,8.963999999999999e-43
6483,582.84,1.799e-42,0,0,1.799e-42
6484,582.89,3.5569999999999994e-42,0,0,3.5569999999999994e-42
6485,582.94,6.932e-42,0,0,6.932e-42
6486,582.99,1.331e-41,0,0,1.331e-41
6487,583.04,2.52e-41,0,0,2.52e-41
6488,583.09,4.699999999999999e-41,0,0,4.699999999999999e-41
