,Wavelength,Sum,Mean Intensity
3784,385.54,181.6,3.4
3785,385.58,150.9,2.5
3786,385.62,115.8,1.8
3787,385.67,96.1,1.6
3788,385.71,88.9,1.7
3789,385.75,86.6,1.5
3790,385.80,89.0,1.6
3791,385.84,88.3,1.6
3792,385.88,95.9,1.7
3793,385.92,124.8,2.3
3794,385.97,164.9,3.1
3795,386.01,163.9,3.0
3796,386.05,136.1,2.1
3797,386.09,108.2,1.7
3798,386.14,97.8,1.7
3799,386.18,94.0,1.7
3800,386.22,94.4,1.7
3801,386.26,97.1,1.8
3802,386.31,101.6,1.8
3803,386.35,100.8,1.7
3804,386.39,104.4,1.9
3805,386.43,116.8,2.2
3806,386.48,127.0,2.3
3807,386.52,114.5,1.9
3808,386.56,102.8,1.7
3809,386.60,100.2,1.7
3810,386.65,104.6,1.8
3811,386.69,102.1,1.8
3812,386.73,112.0,2.1
3813,386.77,149.8,2.9
3814,386.82,181.5,3.4
3815,386.86,171.9,3.1
3816,386.90,149.6,2.6
3817,386.94,154.6,2.8
3818,386.99,177.7,3.3
3819,387.03,186.0,3.5
3820,387.07,184.5,3.4
3821,387.11,160.3,2.9
3822,387.16,140.8,2.5
3823,387.20,125.8,2.0
3824,387.24,107.4,1.6
3825,387.28,95.0,1.6
3826,387.32,90.2,1.5
3827,387.37,89.1,1.5
3828,387.41,91.9,1.6
3829,387.45,108.4,2.0
3830,387.49,135.2,2.6
3831,387.54,138.7,2.6
3832,387.58,128.1,2.3
3833,387.62,132.4,2.4
3834,387.66,153.7,3.0
3835,387.71,181.6,3.4
3836,387.75,167.7,3.0
3837,387.79,131.5,2.1
3838,387.83,104.1,1.7
3839,387.88,94.4,1.6
3840,387.92,95.3,1.7
3841,387.96,100.1,1.7
3842,388.00,96.6,1.7
3843,388.05,93.3,1.6
3844,388.09,92.2,1.7
3845,388.13,93.7,1.7
3846,388.17,96.6,1.6
3847,388.21,95.7,1.7
3848,388.26,107.2,2.1
3849,388.30,127.9,2.6
3850,388.34,184.7,3.7
3851,388.38,296.7,5.2
3852,388.43,414.6,7.1
3853,388.47,439.3,7.4
3854,388.51,336.7,5.6
3855,388.55,224.8,3.9
3856,388.60,152.4,2.4
3857,388.64,120.5,1.9
3858,388.68,103.1,1.7
3859,388.72,92.4,1.6
3860,388.76,86.7,1.6
3861,388.81,84.7,1.5
3862,388.85,84.1,1.3
3863,388.89,82.8,1.5
3864,388.93,85.4,1.5
3865,388.98,91.0,1.7
3866,389.02,96.4,1.6
3867,389.06,92.4,1.5
3868,389.10,85.4,1.5
3869,389.14,84.9,1.5
3870,389.19,82.8,1.5
3871,389.23,82.0,1.6
3872,389.27,79.3,1.5
3873,389.31,76.2,1.5
3874,389.35,74.5,1.4
3875,389.40,73.6,1.4
3876,389.44,75.5,1.4
3877,389.48,75.3,1.4
3878,389.52,78.3,1.4
3879,389.57,80.7,1.5
3880,389.61,82.5,1.6
3881,389.65,92.2,1.8
3882,389.69,117.5,2.4
3883,389.73,136.8,2.4
3884,389.78,127.3,2.1
3885,389.82,104.9,1.7
3886,389.86,91.0,1.4
3887,389.90,86.2,1.5
3888,389.94,89.4,1.6
3889,389.99,93.6,1.6
3890,390.03,100.7,1.8
3891,390.07,112.7,1.9
3892,390.11,127.2,2.3
3893,390.16,162.4,3.2
3894,390.20,254.6,4.4
3895,390.24,411.0,6.4
3896,390.28,543.7,8.3
3897,390.32,485.5,7.6
3898,390.37,320.7,5.3
3899,390.41,191.8,3.2
3900,390.45,142.6,2.1
3901,390.49,111.4,1.7
3902,390.53,93.3,1.5
3903,390.58,83.0,1.4
3904,390.62,82.3,1.4
3905,390.66,99.2,1.6
3906,390.70,137.5,1.8
3907,390.74,133.9,1.6
3908,390.79,100.9,1.2
3909,390.83,74.2,1.0
3910,390.87,57.8,0.8
3911,390.91,50.4,0.8
3912,390.95,46.7,0.8
3913,391.00,43.8,0.8
3914,391.04,42.3,0.7
3915,391.08,41.5,0.7
3916,391.12,40.4,0.6
3917,391.16,39.7,0.6
3918,391.21,40.4,0.6
3919,391.25,40.4,0.6
3920,391.29,40.8,0.7
3921,391.33,43.8,0.7
3922,391.37,47.0,0.7
3923,391.42,50.0,0.8
3924,391.48,136.2,2.6
3925,391.55,108.8,2.4
3926,391.63,97.5,2.3
3927,391.70,92.0,2.1
3928,391.77,87.8,2.1
3929,391.84,85.9,2.1
3930,391.91,87.9,2.0
3931,391.98,91.7,1.9
3932,392.05,102.5,1.9
3933,392.12,94.9,1.8
3934,392.19,86.2,1.8
3935,392.26,95.5,2.0
3936,392.33,127.3,2.1
3937,392.41,126.5,2.0
3938,392.48,101.7,1.7
3939,392.55,99.1,1.9
3940,392.62,89.5,1.7
3941,392.69,82.6,1.7
3942,392.76,85.2,1.8
3943,392.83,103.5,2.0
3944,392.90,134.6,2.3
3945,392.97,113.3,1.8
3946,393.04,106.2,2.1
3947,393.11,123.3,2.9
3948,393.18,106.4,2.2
3949,393.26,93.3,2.0
3950,393.33,88.7,1.8
3951,393.40,76.2,1.5
3952,393.47,66.0,1.5
3953,393.54,62.9,1.5
3954,393.61,62.8,1.5
3955,393.68,65.8,1.6
3956,393.75,67.3,1.6
3957,393.82,65.6,1.5
3958,393.89,64.1,1.4
3959,393.96,63.3,1.4
3960,394.03,61.1,1.4
3961,394.10,61.7,1.5
3962,394.17,63.2,1.4
3963,394.25,62.3,1.4
3964,394.32,61.6,1.5
3965,394.39,62.7,1.6
3966,394.46,68.8,1.5
3967,394.53,83.0,1.7
3968,394.60,110.7,1.9
3969,394.67,171.6,2.5
3970,394.74,213.1,2.6
3971,394.81,189.8,2.3
3972,394.88,106.2,1.4
3973,394.95,72.5,1.5
3974,395.02,63.7,1.4
3975,395.09,61.1,1.5
3976,395.16,61.4,1.6
3977,395.23,65.0,1.5
3978,395.30,73.6,1.5
3979,395.38,88.9,1.8
3980,395.45,121.9,2.1
3981,395.52,204.9,3.0
3982,395.59,224.7,2.9
3983,395.66,192.4,2.4
3984,395.73,262.4,3.2
3985,395.80,165.6,2.1
3986,395.87,102.3,1.4
3987,395.94,77.7,1.5
3988,396.01,74.0,1.5
3989,396.08,82.3,1.7
3990,396.15,106.0,1.8
3991,396.22,136.0,2.0
3992,396.29,119.8,1.7
3993,396.36,119.3,1.8
3994,396.43,86.5,1.3
3995,396.50,67.6,1.4
3996,396.57,62.5,1.4
3997,396.64,59.7,1.4
3998,396.72,59.9,1.4
3999,396.79,62.9,1.4
4000,396.86,62.0,1.3
4001,396.93,59.2,1.4
4002,397.00,59.3,1.4
4003,397.07,59.6,1.4
4004,397.14,59.3,1.4
4005,397.21,60.6,1.5
4006,397.28,61.2,1.4
4007,397.35,60.6,1.4
4008,397.42,62.3,1.4
4009,397.49,65.5,1.3
4010,397.56,65.0,1.3
4011,397.63,62.0,1.4
4012,397.70,62.7,1.5
4013,397.77,66.4,1.5
4014,397.84,74.9,1.7
4015,397.91,94.8,1.9
4016,397.98,136.3,2.3
4017,398.05,231.6,3.1
4018,398.12,295.4,3.5
4019,398.19,169.1,2.1
4020,398.26,109.0,1.6
4021,398.33,96.7,1.7
4022,398.40,97.2,1.7
4023,398.47,97.2,1.8
4024,398.54,91.2,1.7
4025,398.61,89.4,1.8
4026,398.68,103.4,2.1
4027,398.75,130.5,2.4
4028,398.82,194.6,3.1
4029,398.89,303.1,3.7
4030,398.97,185.2,2.3
4031,399.04,113.5,1.6
4032,399.11,91.2,1.9
4033,399.18,91.6,2.1
4034,399.25,96.6,2.2
4035,399.32,104.4,2.4
4036,399.39,111.9,2.5
4037,399.46,117.0,2.6
4038,399.53,123.1,2.9
4039,399.60,140.8,2.9
4040,399.67,185.6,3.1
4041,399.74,282.2,3.9
4042,399.81,346.0,4.2
4043,399.88,175.7,2.5
4044,399.95,116.2,1.9
4045,400.02,93.4,1.9
4046,400.09,93.6,2.0
4047,400.16,103.6,2.2
4048,400.23,106.6,2.2
4049,400.30,108.5,2.2
4050,400.37,102.1,2.0
4051,400.44,93.3,1.8
4052,400.51,95.7,2.0
4053,400.58,100.3,2.0
4054,400.65,110.4,2.1
4055,400.72,133.8,2.3
4056,400.79,168.4,2.6
4057,400.86,163.8,2.4
4058,400.93,125.3,1.8
4059,401.00,108.3,2.0
4060,401.07,122.2,2.7
4061,401.14,173.0,3.8
4062,401.21,172.9,3.5
4063,401.28,142.5,2.5
4064,401.35,120.0,2.1
4065,401.42,118.7,2.4
4066,401.49,125.9,2.5
4067,401.56,121.0,2.3
4068,401.63,118.4,2.3
4069,401.70,125.8,2.3
4070,401.77,105.7,1.9
4071,401.84,88.2,1.8
4072,401.91,88.9,1.9
4073,401.98,96.5,2.0
4074,402.05,115.1,2.4
4075,402.12,137.7,2.6
4076,402.19,125.8,2.2
4077,402.26,135.0,2.4
4078,402.33,179.2,3.2
4079,402.40,253.4,3.9
4080,402.47,199.0,3.4
4081,402.54,183.0,3.4
4082,402.61,208.7,4.2
4083,402.68,208.0,4.6
4084,402.75,257.4,5.7
4085,402.81,202.6,4.2
4086,402.88,159.4,2.9
4087,402.95,178.9,3.5
4088,403.02,159.5,2.8
4089,403.09,124.1,2.3
4090,403.16,111.3,2.2
4091,403.23,105.2,2.2
4092,403.30,105.9,2.2
4093,403.37,108.8,2.2
4094,403.44,109.3,2.2
4095,403.51,116.6,2.2
4096,403.58,101.4,1.9
4097,403.65,89.1,1.9
4098,403.72,83.8,2.1
4099,403.79,83.9,2.0
4100,403.86,84.7,2.0
4101,403.93,86.4,2.0
4102,404.00,85.9,2.0
4103,404.07,79.5,2.1
4104,404.14,79.3,2.0
4105,404.21,81.9,1.9
4106,404.28,82.5,1.9
4107,404.35,79.7,1.9
4108,404.42,78.7,1.8
4109,404.49,75.9,1.8
4110,404.56,74.1,1.9
4111,404.63,76.4,1.9
4112,404.70,76.4,1.9
4113,404.77,79.3,2.0
4114,404.84,80.1,1.9
4115,404.91,80.7,1.9
4116,404.98,80.8,1.9
4117,405.04,83.7,2.0
4118,405.11,95.3,2.3
4119,405.18,124.0,3.1
4120,405.25,170.1,4.2
4121,405.32,202.5,4.6
4122,405.39,163.1,3.0
4123,405.46,135.1,2.4
4124,405.53,106.9,1.9
4125,405.60,101.8,2.1
4126,405.67,115.6,2.5
4127,405.74,124.7,2.4
4128,405.81,111.5,2.0
4129,405.88,120.8,2.2
4130,405.95,144.1,2.6
4131,406.02,114.0,1.9
4132,406.09,88.4,1.9
4133,406.16,83.8,2.0
4134,406.23,96.2,2.0
4135,406.30,124.4,2.5
4136,406.37,163.9,3.0
4137,406.43,159.4,2.5
4138,406.50,118.9,2.0
4139,406.57,94.0,1.8
4140,406.64,86.1,2.0
4141,406.71,89.8,2.1
4142,406.78,98.3,2.1
4143,406.85,97.1,2.2
4144,406.92,90.5,2.2
4145,406.99,91.9,2.2
4146,407.06,99.8,2.2
4147,407.13,97.6,2.1
4148,407.20,87.9,2.0
4149,407.27,85.0,2.1
4150,407.34,88.1,2.0
4151,407.41,89.0,2.1
4152,407.48,90.2,2.2
4153,407.54,95.7,2.2
4154,407.61,109.2,2.5
4155,407.68,144.5,2.8
4156,407.75,189.7,3.3
4157,407.82,175.4,2.7
4158,407.89,116.5,1.9
4159,407.96,95.8,2.0
4160,408.03,93.9,2.1
4161,408.10,108.3,2.3
4162,408.17,130.6,2.5
4163,408.24,113.9,2.0
4164,408.31,89.7,1.9
4165,408.38,78.3,1.9
4166,408.44,77.5,1.8
4167,408.51,76.4,1.9
4168,408.58,75.5,1.9
4169,408.65,75.8,1.9
4170,408.72,73.9,1.8
4171,408.79,73.0,1.9
4172,408.86,75.8,1.9
4173,408.93,76.1,1.8
4174,409.00,73.9,1.9
4175,409.07,73.8,1.9
4176,409.14,73.5,1.9
4177,409.21,73.4,2.0
4178,409.27,75.0,1.9
4179,409.34,75.3,1.9
4180,409.41,74.7,1.9
4181,409.48,75.9,1.9
4182,409.55,77.6,1.9
4183,409.62,78.7,1.9
4184,409.69,80.5,1.9
4185,409.76,88.3,2.1
4186,409.83,97.4,2.1
4187,409.90,93.1,2.0
4188,409.97,85.0,1.9
4189,410.03,80.1,1.8
4190,410.10,78.0,1.9
4191,410.17,76.3,1.9
4192,410.24,76.8,1.9
4193,410.31,76.9,1.9
4194,410.38,77.4,1.9
4195,410.45,78.1,2.0
4196,410.52,78.4,1.9
4197,410.59,78.4,1.9
4198,410.66,78.4,1.9
4199,410.72,79.6,1.9
4200,410.79,78.5,1.9
4201,410.86,79.1,2.0
4202,410.93,84.0,1.9
4203,411.00,85.8,1.9
4204,411.07,90.3,2.1
4205,411.14,106.9,2.2
4206,411.21,118.4,2.2
4207,411.28,101.4,1.8
4208,411.34,85.2,1.8
4209,411.41,80.7,1.8
4210,411.48,77.4,1.8
4211,411.55,77.1,2.0
4212,411.62,81.2,2.0
4213,411.69,85.5,1.9
4214,411.76,84.7,1.9
4215,411.83,91.9,2.0
4216,411.90,97.6,2.0
4217,411.96,107.6,2.1
4218,412.03,119.6,2.2
4219,412.10,149.3,2.9
4220,412.17,172.6,3.2
4221,412.24,175.4,3.2
4222,412.31,169.1,3.2
4223,412.38,126.1,2.1
4224,412.45,105.1,2.1
4225,412.52,102.8,2.3
4226,412.58,120.7,2.5
4227,412.65,152.4,2.9
4228,412.72,164.2,3.0
4229,412.79,135.5,2.3
4230,412.86,122.3,2.3
4231,412.93,107.7,2.0
4232,413.00,102.9,2.0
4233,413.07,102.5,2.1
4234,413.13,96.8,2.1
4235,413.20,93.0,2.1
4236,413.27,90.7,2.0
4237,413.34,91.1,2.0
4238,413.41,89.8,1.8
4239,413.48,90.3,1.8
4240,413.55,105.1,2.1
4241,413.61,126.3,2.4
4242,413.68,125.5,2.3
4243,413.75,104.5,1.9
4244,413.82,92.7,1.9
4245,413.89,91.3,2.0
4246,413.96,92.2,2.1
4247,414.03,91.1,2.0
4248,414.10,101.4,2.0
4249,414.16,116.7,2.3
4250,414.23,126.3,2.5
4251,414.30,116.8,2.2
4252,414.37,99.5,2.0
4253,414.44,91.4,2.0
4254,414.51,92.0,2.0
4255,414.58,95.0,2.1
4256,414.64,94.6,2.0
4257,414.71,97.0,1.8
4258,414.78,99.7,2.0
4259,414.85,105.1,2.2
4260,414.92,125.9,2.5
4261,414.99,154.6,2.9
4262,415.06,152.0,2.6
4263,415.12,116.0,2.1
4264,415.19,97.6,2.1
4265,415.26,93.5,2.2
4266,415.33,93.0,2.1
4267,415.40,92.9,2.1
4268,415.47,96.1,2.0
4269,415.53,94.4,2.1
4270,415.60,97.0,2.3
4271,415.67,107.2,2.5
4272,415.74,127.1,2.9
4273,415.81,146.0,3.2
4274,415.88,159.7,3.2
4275,415.94,165.1,3.4
4276,416.01,163.8,3.7
4277,416.08,192.8,4.5
4278,416.15,262.1,6.3
4279,416.22,408.6,9.4
4280,416.29,496.5,11.6
4281,416.36,422.2,10.0
4282,416.42,239.3,5.6
4283,416.49,177.4,3.7
4284,416.56,158.2,3.3
4285,416.63,135.8,2.7
4286,416.70,125.1,2.8
4287,416.77,128.8,3.0
4288,416.83,134.8,3.0
4289,416.90,163.9,3.8
4290,416.97,222.2,5.3
4291,417.04,356.7,8.2
4292,417.11,440.3,10.6
4293,417.18,381.0,9.4
4294,417.24,267.0,6.3
4295,417.31,224.8,5.0
4296,417.38,173.2,3.6
4297,417.45,134.3,2.6
4298,417.52,118.2,2.6
4299,417.58,110.1,2.5
4300,417.65,104.8,2.3
4301,417.72,101.7,2.1
4302,417.79,97.4,2.1
4303,417.86,95.8,2.1
4304,417.93,93.5,2.1
4305,417.99,93.5,2.2
4306,418.06,93.2,2.2
4307,418.13,94.0,2.0
4308,418.20,95.1,2.1
4309,418.27,105.5,2.4
4310,418.33,110.3,2.3
4311,418.40,122.9,2.6
4312,418.47,155.7,2.8
4313,418.54,170.6,3.0
4314,418.61,142.1,2.4
4315,418.68,109.6,2.0
4316,418.74,106.6,2.4
4317,418.81,108.6,2.4
4318,418.88,106.4,2.3
4319,418.95,101.9,2.1
4320,419.02,97.0,2.1
4321,419.08,92.6,2.1
4322,419.15,87.6,2.0
4323,419.22,86.7,2.0
4324,419.29,86.5,2.1
4325,419.36,83.9,2.2
4326,419.42,83.2,2.1
4327,419.49,82.9,2.1
4328,419.56,82.1,2.1
4329,419.63,82.1,2.1
4330,419.70,82.8,2.2
4331,419.76,85.2,2.2
4332,419.83,86.8,2.3
4333,419.90,95.3,2.2
4334,419.97,102.6,2.2
4335,420.04,103.7,2.1
4336,420.10,96.8,2.1
4337,420.17,101.3,2.2
4338,420.24,110.1,2.3
4339,420.31,107.1,2.3
4340,420.38,97.6,2.2
4341,420.44,92.7,2.2
4342,420.51,91.7,2.1
4343,420.58,90.2,2.1
4344,420.65,86.1,2.1
4345,420.72,85.4,2.2
4346,420.78,89.6,2.2
4347,420.85,89.6,2.2
4348,420.92,91.5,2.3
4349,420.99,94.7,2.1
4350,421.06,96.1,2.2
4351,421.12,97.7,2.3
4352,421.19,95.2,2.2
4353,421.26,90.8,2.2
4354,421.33,89.3,2.2
4355,421.39,90.1,2.2
4356,421.46,90.1,2.3
4357,421.53,92.7,2.2
4358,421.60,91.3,2.2
4359,421.67,91.7,2.3
4360,421.73,91.2,2.1
4361,421.80,89.3,2.0
4362,421.87,88.0,2.1
4363,421.94,89.6,2.3
4364,422.00,89.1,2.2
4365,422.07,90.7,2.1
4366,422.14,88.0,2.1
4367,422.21,89.4,2.2
4368,422.28,96.6,2.3
4369,422.34,105.1,2.3
4370,422.41,111.4,2.2
4371,422.48,109.0,2.2
4372,422.55,102.2,2.3
4373,422.61,112.7,2.5
4374,422.68,117.0,2.4
4375,422.75,116.0,2.2
4376,422.82,102.2,2.1
4377,422.89,92.9,2.2
4378,422.95,92.3,2.2
4379,423.02,91.5,2.1
4380,423.09,90.5,2.1
4381,423.16,90.8,2.2
4382,423.22,93.1,2.1
4383,423.29,94.2,2.1
4384,423.36,93.1,2.2
4385,423.43,95.4,2.1
4386,423.49,99.8,2.2
4387,423.56,110.9,2.5
4388,423.63,127.6,2.7
4389,423.70,150.1,3.1
4390,423.76,142.9,2.6
4391,423.83,117.4,2.2
4392,423.90,103.2,2.3
4393,423.97,96.7,2.4
4394,424.03,99.0,2.3
4395,424.10,97.6,2.3
4396,424.17,97.2,2.3
4397,424.24,99.7,2.3
4398,424.30,98.3,2.2
4399,424.37,98.1,2.2
4400,424.44,98.6,2.3
4401,424.51,100.8,2.4
4402,424.57,98.3,2.2
4403,424.64,97.0,2.1
4404,424.71,99.8,2.3
4405,424.78,104.7,2.4
4406,424.84,112.2,2.4
4407,424.91,117.9,2.4
4408,424.98,113.5,2.3
4409,425.05,116.6,2.4
4410,425.11,117.6,2.4
4411,425.18,110.5,2.2
4412,425.25,103.6,2.0
4413,425.32,101.0,2.1
4414,425.38,109.2,2.4
4415,425.45,125.6,2.7
4416,425.52,143.5,2.8
4417,425.59,144.4,2.8
4418,425.65,126.2,2.4
4419,425.72,120.3,2.4
4420,425.79,126.2,2.5
4421,425.86,127.2,2.5
4422,425.92,129.6,2.6
4423,425.99,141.4,3.0
4424,426.06,170.6,3.5
4425,426.12,218.0,4.0
4426,426.19,245.5,4.4
4427,426.26,254.5,4.3
4428,426.33,188.8,3.2
4429,426.39,149.8,2.6
4430,426.46,146.3,2.9
4431,426.53,145.0,2.9
4432,426.60,132.0,2.4
4433,426.66,119.4,2.3
4434,426.73,112.4,2.3
4435,426.80,114.9,2.5
4436,426.87,124.4,2.6
4437,426.93,139.2,2.9
4438,427.00,140.6,2.7
4439,427.07,138.6,2.7
4440,427.13,156.2,2.9
4441,427.20,184.2,3.6
4442,427.27,227.6,3.8
4443,427.34,266.7,4.5
4444,427.40,281.6,4.9
4445,427.47,229.2,4.0
4446,427.54,199.7,3.6
4447,427.60,205.9,3.7
4448,427.67,204.5,3.8
4449,427.74,210.1,3.9
4450,427.81,191.6,3.6
4451,427.87,171.3,3.3
4452,427.94,180.9,3.5
4453,428.01,195.5,3.7
4454,428.07,233.5,4.2
4455,428.14,254.3,4.5
4456,428.21,255.5,4.5
4457,428.28,244.4,4.2
4458,428.34,250.2,4.2
4459,428.41,321.8,5.1
4460,428.48,390.1,5.9
4461,428.54,450.1,6.6
4462,428.61,459.6,7.1
4463,428.68,500.5,7.9
4464,428.74,544.7,8.7
4465,428.81,628.3,10.4
4466,428.88,743.0,13.0
4467,428.95,811.9,14.6
4468,429.01,737.1,13.0
4469,429.08,528.1,9.6
4470,429.15,371.8,7.6
4471,429.21,415.1,8.3
4472,429.28,498.2,10.0
4473,429.35,587.9,11.2
4474,429.41,510.3,9.1
4475,429.48,415.6,6.9
4476,429.55,375.8,6.1
4477,429.62,348.8,5.8
4478,429.68,473.4,7.5
4479,429.75,754.8,11.5
4480,429.82,1172.4,17.7
4481,429.88,1403.2,21.2
4482,429.95,1586.3,23.3
4483,430.02,1397.2,20.8
4484,430.08,1008.9,16.2
4485,430.15,620.8,12.1
4486,430.22,395.0,8.2
4487,430.28,319.4,6.4
4488,430.35,408.2,6.4
4489,430.42,578.7,8.3
4490,430.49,709.3,9.7
4491,430.55,724.8,10.1
4492,430.62,565.0,10.0
4493,430.69,494.7,10.0
4494,430.75,455.7,9.1
4495,430.82,314.6,6.7
4496,430.89,224.5,4.4
4497,430.95,210.1,4.3
4498,431.02,238.9,5.2
4499,431.09,325.6,6.6
4500,431.15,410.7,8.5
4501,431.22,538.1,10.8
4502,431.29,603.5,11.5
4503,431.35,608.0,10.9
4504,431.42,638.0,11.2
4505,431.49,508.2,9.2
4506,431.55,294.3,6.4
4507,431.62,270.6,5.4
4508,431.69,281.0,5.4
4509,431.75,298.3,5.5
4510,431.82,314.1,5.9
4511,431.89,260.1,4.9
4512,431.95,255.8,5.1
4513,432.02,280.3,5.4
4514,432.09,281.6,5.4
4515,432.15,251.0,4.4
4516,432.22,191.2,3.4
4517,432.29,195.8,3.7
4518,432.35,239.0,4.3
4519,432.42,279.3,5.1
4520,432.49,286.4,5.0
4521,432.55,234.8,4.0
4522,432.62,195.0,3.2
4523,432.69,164.1,3.1
4524,432.75,151.3,2.9
4525,432.82,168.2,3.4
4526,432.89,180.9,3.8
4527,432.95,203.3,4.4
4528,433.02,195.8,4.2
4529,433.09,166.6,3.1
4530,433.15,135.9,2.6
4531,433.22,131.5,2.8
4532,433.29,138.1,2.9
4533,433.35,152.3,3.2
4534,433.42,171.6,3.7
4535,433.49,222.7,4.7
4536,433.55,334.4,6.6
4537,433.62,444.9,8.9
4538,433.69,548.8,11.2
4539,433.75,531.6,10.6
4540,433.82,333.8,6.7
4541,433.89,217.6,4.4
4542,433.95,191.5,4.0
4543,434.02,199.3,4.2
4544,434.08,197.5,4.0
4545,434.15,193.2,3.7
4546,434.22,192.8,3.9
4547,434.28,209.8,4.2
4548,434.35,224.4,4.5
4549,434.42,205.5,4.1
4550,434.48,180.6,3.6
4551,434.55,182.5,3.3
4552,434.62,159.4,2.9
4553,434.68,141.3,3.0
4554,434.75,140.1,3.1
4555,434.81,144.3,3.4
4556,434.88,155.7,3.7
4557,434.95,165.3,3.7
4558,435.01,167.4,3.6
4559,435.08,159.0,3.4
4560,435.15,145.0,3.0
4561,435.21,146.5,3.1
4562,435.28,146.5,3.1
4563,435.35,144.7,3.1
4564,435.41,144.0,2.8
4565,435.48,131.6,2.8
4566,435.54,127.5,2.9
4567,435.61,125.9,2.8
4568,435.68,125.5,2.9
4569,435.74,126.4,3.1
4570,435.81,140.0,3.3
4571,435.88,151.6,3.2
4572,435.94,162.3,3.2
4573,436.01,161.1,3.2
4574,436.07,153.1,2.9
4575,436.14,140.4,3.0
4576,436.21,135.2,3.0
4577,436.27,133.0,2.9
4578,436.34,133.8,3.1
4579,436.41,145.8,3.2
4580,436.47,168.3,3.8
4581,436.54,223.7,5.1
4582,436.60,280.6,6.2
4583,436.67,336.2,7.8
4584,436.74,345.7,7.7
4585,436.80,302.5,6.3
4586,436.87,261.1,5.0
4587,436.94,222.8,4.3
4588,437.00,199.7,3.8
4589,437.07,176.1,3.3
4590,437.13,178.5,3.7
4591,437.20,185.0,3.9
4592,437.27,196.1,4.2
4593,437.33,193.5,4.1
4594,437.40,196.4,4.3
4595,437.46,194.5,4.0
4596,437.53,173.5,3.4
4597,437.60,150.4,3.2
4598,437.66,139.1,3.1
4599,437.73,135.0,3.0
4600,437.79,140.3,2.9
4601,437.86,133.6,2.9
4602,437.93,134.2,3.1
4603,437.99,133.8,3.1
4604,438.06,130.8,3.2
4605,438.12,134.4,3.3
4606,438.19,142.5,3.1
4607,438.26,146.3,3.2
4608,438.32,147.7,3.4
4609,438.39,174.6,3.8
4610,438.45,240.3,5.4
4611,438.52,284.0,6.4
4612,438.59,318.5,7.3
4613,438.65,322.9,7.1
4614,438.72,278.1,6.0
4615,438.78,234.0,4.9
4616,438.85,226.8,4.7
4617,438.92,225.1,4.9
4618,438.98,247.3,5.4
4619,439.05,275.0,5.9
4620,439.11,346.7,7.4
4621,439.18,522.1,10.6
4622,439.25,836.4,16.3
4623,439.31,1164.1,21.7
4624,439.38,1293.3,24.8
4625,439.44,1329.9,24.6
4626,439.51,934.7,18.3
4627,439.57,513.5,11.2
4628,439.64,364.1,8.2
4629,439.71,367.7,8.0
4630,439.77,466.2,9.5
4631,439.84,489.7,10.4
4632,439.90,528.4,11.2
4633,439.97,462.7,9.5
4634,440.04,318.8,6.6
4635,440.10,243.8,4.8
4636,440.17,269.4,5.5
4637,440.23,349.6,6.0
4638,440.30,378.0,6.6
4639,440.36,418.9,6.9
4640,440.43,371.9,6.2
4641,440.50,270.3,4.7
4642,440.56,231.1,4.7
4643,440.63,219.5,4.7
4644,440.69,226.6,4.9
4645,440.76,258.7,5.4
4646,440.82,299.6,6.5
4647,440.89,364.7,8.4
4648,440.96,377.0,8.8
4649,441.02,414.6,9.8
4650,441.09,376.6,8.8
4651,441.15,294.3,6.6
4652,441.22,245.1,5.4
4653,441.28,236.8,5.0
4654,441.35,253.7,5.1
4655,441.42,300.6,5.8
4656,441.48,411.2,7.4
4657,441.55,581.9,10.9
4658,441.61,700.2,14.1
4659,441.68,763.5,15.2
4660,441.74,651.8,13.4
4661,441.81,460.5,9.8
4662,441.88,322.9,6.6
4663,441.94,324.4,6.3
4664,442.01,361.7,6.7
4665,442.07,408.3,7.5
4666,442.14,428.6,7.8
4667,442.20,384.0,6.9
4668,442.27,306.0,5.7
4669,442.33,297.5,5.4
4670,442.40,370.4,6.2
4671,442.47,474.8,7.1
4672,442.53,597.4,8.7
4673,442.60,574.8,8.3
4674,442.66,532.5,7.6
4675,442.73,410.7,6.5
4676,442.79,289.8,5.5
4677,442.86,289.6,5.6
4678,442.92,317.1,5.7
4679,442.99,320.7,6.1
4680,443.05,317.9,5.8
4681,443.12,310.9,6.0
4682,443.19,359.5,6.3
4683,443.25,373.3,6.7
4684,443.32,386.3,7.1
4685,443.38,379.6,6.5
4686,443.45,318.8,5.9
4687,443.51,289.7,5.6
4688,443.58,287.2,5.6
4689,443.64,290.9,5.6
4690,443.71,282.8,5.5
4691,443.77,298.6,6.0
4692,443.84,360.7,6.5
4693,443.90,400.5,7.3
4694,443.97,472.6,8.8
4695,444.04,517.0,10.2
4696,444.10,694.9,13.6
4697,444.17,1066.7,20.0
4698,444.23,1253.9,24.3
4699,444.30,1259.0,23.8
4700,444.36,1116.4,21.2
4701,444.43,707.6,14.4
4702,444.49,457.8,9.0
4703,444.56,388.4,7.3
4704,444.62,414.9,7.5
4705,444.69,597.9,9.8
4706,444.75,734.4,12.0
4707,444.82,965.8,15.6
4708,444.88,1170.1,18.7
4709,444.95,1021.6,17.1
4710,445.02,928.0,15.5
4711,445.08,849.6,13.8
4712,445.15,864.1,13.2
4713,445.21,841.3,12.9
4714,445.28,1007.9,15.0
