,Wavelength,Sum
860,245.38,1266.0
861,245.43,947.0
862,245.48,1312.0
863,245.53,1290.0
864,245.59,1252.0
865,245.64,1381.0
866,245.69,869.0
867,245.74,1274.0
868,245.79,1104.0
869,245.84,1234.0
870,245.9,1142.0
871,245.95,1303.0
872,246.0,1238.0
873,246.05,1410.0
874,246.1,1146.0
875,246.15,1045.0
876,246.2,1441.0
877,246.26,1295.0
878,246.31,1366.0
879,246.36,1061.0
880,246.41,1426.0
881,246.46,1301.0
882,246.51,1139.0
883,246.56,1329.0
884,246.62,1342.0
885,246.67,1397.0
886,246.72,1048.0
887,246.77,1092.0
888,246.82,1224.0
889,246.87,1359.0
890,246.92,1434.0
891,246.98,1218.0
892,247.03,1051.0
893,247.08,1018.0
894,247.13,1407.0
895,247.18,1077.0
896,247.23,1038.0
897,247.28,1150.0
898,247.34,1060.0
899,247.39,1252.0
900,247.44,1164.0
901,247.49,1105.0
902,247.54,1050.0
903,247.59,1042.0
904,247.64,1093.0
905,247.7,982.0
906,247.75,1424.0
907,247.8,855.0
908,247.85,1130.0
909,247.9,1355.0
910,247.95,1106.0
911,248.0,1250.0
912,248.06,997.0
913,248.11,999.0
914,248.16,1719.0
915,248.21,833.0
916,248.26,1086.0
917,248.31,1451.0
918,248.36,1139.0
919,248.41,1476.0
920,248.47,1118.0
921,248.52,1359.0
922,248.57,1225.0
923,248.62,1268.0
924,248.67,1321.0
925,248.72,1015.0
926,248.77,1063.0
927,248.83,1093.0
928,248.88,1077.0
929,248.93,1371.0
930,248.98,1351.0
931,249.03,1214.0
932,249.08,1354.0
933,249.13,1057.0
934,249.18,1561.0
935,249.24,1272.0
936,249.29,1414.0
937,249.34,1197.0
938,249.39,1162.0
939,249.44,1137.0
940,249.49,961.0
941,249.54,1179.0
942,249.6,1246.0
943,249.65,1121.0
944,249.7,1350.0
945,249.75,939.0
946,249.8,981.0
947,249.85,1107.0
948,249.9,1468.0
949,249.95,1345.0
950,250.01,1001.0
951,250.06,1229.0
952,250.11,1029.0
953,250.16,1014.0
954,250.21,1110.0
955,250.26,911.0
956,250.31,1116.0
957,250.36,1451.0
958,250.42,1220.0
959,250.47,1181.0
960,250.52,1073.0
961,250.57,1150.0
962,250.62,887.0
963,250.67,1292.0
964,250.72,1140.0
965,250.77,1121.0
966,250.83,942.0
967,250.88,1224.0
968,250.93,1135.0
969,250.98,1060.0
970,251.03,900.0
971,251.08,1141.0
972,251.13,1437.0
973,251.18,1216.0
974,251.23,959.0
975,251.29,974.0
976,251.34,1120.0
977,251.39,1123.0
978,251.44,1205.0
979,251.49,1144.0
980,251.54,1252.0
981,251.59,1284.0
982,251.64,1205.0
983,251.7,1051.0
984,251.75,1345.0
