,Wavelength,Sum,Cu I (8.6e-02),Cu II (9.1e-01)
5385,563.28,1.453e-10,0,1.453e-10
5386,563.33,6.406999999999999e-11,0,6.406999999999999e-11
5387,563.38,2.78e-11,0,2.78e-11
5388,563.43,1.1869999999999998e-11,0,1.1869999999999998e-11
5389,563.48,4.991e-12,0,4.991e-12
5390,563.53,2.066e-12,0,2.066e-12
5391,563.58,8.44e-13,0,8.44e-13
5392,563.63,3.458e-13,0,3.458e-13
5393,563.68,1.56e-13,0,1.56e-13
5394,563.73,1.111e-13,0,1.111e-13
5395,563.78,1.705e-13,0,1.705e-13
5396,563.83,3.835e-13,0,3.835e-13
5397,563.88,9.267e-13,0,9.267e-13
5398,563.93,2.2359999999999998e-12,0,2.2359999999999998e-12
5399,563.98,5.323e-12,0,5.323e-12
5400,564.03,1.248e-11,0,1.248e-11
5401,564.08,2.882e-11,0,2.882e-11
5402,564.13,6.552e-11,0,6.552e-11
5403,564.18,1.467e-10,0,1.467e-10
5404,564.23,3.2330000000000006e-10,0,3.2330000000000006e-10
5405,564.28,7.016e-10,0,7.016e-10
5406,564.33,1.499e-09,0,1.499e-09
5407,564.38,3.155e-09,0,3.155e-09
5408,564.43,6.538e-09,0,6.538e-09
5409,564.48,1.334e-08,0,1.334e-08
5410,564.53,2.6800000000000002e-08,0,2.6800000000000002e-08
5411,564.58,5.303e-08,0,5.303e-08
5412,564.63,1.033e-07,0,1.033e-07
5413,564.68,1.9820000000000001e-07,0,1.9820000000000001e-07
5414,564.73,3.745e-07,0,3.745e-07
5415,564.78,6.969e-07,0,6.969e-07
5416,564.83,1.277e-06,0,1.277e-06
5417,564.88,2.304e-06,0,2.304e-06
5418,564.93,4.096e-06,0,4.096e-06
5419,564.98,7.1689999999999995e-06,0,7.1689999999999995e-06
5420,565.03,1.236e-05,0,1.236e-05
5421,565.08,2.099e-05,0,2.099e-05
5422,565.13,3.51e-05,0,3.51e-05
5423,565.18,5.784e-05,0,5.784e-05
5424,565.23,9.386e-05,0,9.386e-05
5425,565.28,0.0001501,0,0.0001501
5426,565.33,0.0002363,0,0.0002363
5427,565.38,0.00036669999999999997,0,0.00036669999999999997
5428,565.43,0.0005606,0,0.0005606
5429,565.48,0.0008443999999999999,0,0.0008443999999999999
5430,565.53,0.001253,0,0.001253
5431,565.58,0.0018329999999999998,0,0.0018329999999999998
5432,565.63,0.002641,0,0.002641
5433,565.68,0.003751,0,0.003751
5434,565.73,0.005251,0,0.005251
5435,565.78,0.007245000000000001,0,0.007245000000000001
5436,565.83,0.009853,0,0.009853
5437,565.88,0.01321,0,0.01321
5438,565.93,0.01746,0,0.01746
5439,565.98,0.02275,0,0.02275
5440,566.03,0.029230000000000003,0,0.029230000000000003
5441,566.08,0.03703,0,0.03703
5442,566.13,0.04626,0,0.04626
5443,566.18,0.05699,0,0.05699
5444,566.23,0.06925,0,0.06925
5445,566.28,0.083,0,0.083
5446,566.33,0.09811,0,0.09811
5447,566.38,0.1144,0,0.1144
5448,566.43,0.1316,0,0.1316
5449,566.48,0.1493,0,0.1493
5450,566.53,0.1672,0,0.1672
5451,566.58,0.1846,5.1639999999999995e-14,0.1846
5452,566.63,0.2011,1.477e-13,0.2011
5453,566.68,0.2162,4.161e-13,0.2162
5454,566.73,0.2292,1.1540000000000001e-12,0.2292
5455,566.78,0.2398,3.1530000000000004e-12,0.2398
5456,566.83,0.2475,8.48e-12,0.2475
5457,566.88,0.252,2.2460000000000002e-11,0.252
5458,566.93,0.2531,5.857999999999999e-11,0.2531
5459,566.98,0.2508,1.505e-10,0.2508
5460,567.03,0.2451,3.8050000000000003e-10,0.2451
5461,567.08,0.2362,9.478e-10,0.2362
5462,567.13,0.2246,2.324e-09,0.2246
5463,567.18,0.2106,5.614e-09,0.2106
5464,567.23,0.1947,1.335e-08,0.1947
5465,567.28,0.1775,3.1269999999999995e-08,0.1775
5466,567.33,0.1596,7.21e-08,0.1596
5467,567.38,0.1415,1.6370000000000002e-07,0.1415
5468,567.43,0.1236,3.662e-07,0.1236
5469,567.48,0.1065,8.062999999999999e-07,0.1065
5470,567.53,0.09047000000000001,1.748e-06,0.09047000000000001
5471,567.58,0.07574,3.7339999999999997e-06,0.07572999999999999
5472,567.63,0.06249,7.851e-06,0.062479999999999994
5473,567.68,0.05083,1.626e-05,0.05081
5474,567.73,0.04075,3.315e-05,0.04072
5475,567.78,0.03222,6.655e-05,0.03215
5476,567.83,0.02515,0.00013159999999999997,0.02502
5477,567.88,0.01944,0.0002562,0.019180000000000003
5478,567.93,0.014980000000000002,0.0004912,0.014490000000000001
5479,567.98,0.01171,0.0009275,0.01078
5480,568.03,0.009632,0.0017239999999999998,0.007908
5481,568.08,0.008869,0.003157,0.005712
5482,568.13,0.009755,0.005691,0.004064
5483,568.18,0.01295,0.0101,0.002849
5484,568.23,0.01963,0.01766,0.001967
5485,568.28,0.03175,0.030410000000000003,0.0013369999999999999
5486,568.33,0.05244,0.05155,0.0008958
5487,568.38,0.08664,0.08605,0.0005909
5488,568.43,0.1418,0.1415,0.0003839
5489,568.48,0.2292,0.229,0.0002457
5490,568.53,0.3651,0.365,0.0001548
5491,568.58,0.573,0.5729,9.608e-05
5492,568.63,0.8856,0.8856,5.872e-05
5493,568.68,1.348,1.348,3.534e-05
5494,568.73,2.02,2.02,2.095e-05
5495,568.78,2.9819999999999998,2.9819999999999998,1.223e-05
5496,568.83,4.334,4.334,7.027000000000001e-06
5497,568.88,6.202999999999999,6.202999999999999,3.977e-06
5498,568.93,8.743,8.743,2.216e-06
5499,568.98,12.13,12.13,1.2159999999999999e-06
5500,569.03,16.58,16.58,6.573e-07
5501,569.08,22.32,22.32,3.497e-07
5502,569.13,29.58,29.58,1.832e-07
5503,569.18,38.6,38.6,9.453e-08
5504,569.23,49.6,49.6,4.8019999999999996e-08
5505,569.28,62.77,62.77,2.4019999999999996e-08
5506,569.33,78.22,78.22,1.183e-08
5507,569.38,95.98,95.98,5.736e-09
5508,569.43,116.0,116.0,2.7389999999999997e-09
5509,569.48,138.0,138.0,1.2879999999999999e-09
5510,569.53,161.7,161.7,5.96e-10
5511,569.58,186.6,186.6,2.716e-10
5512,569.63,212.0,212.0,1.2190000000000001e-10
5513,569.68,237.2,237.2,5.386e-11
5514,569.73,261.4,261.4,2.343e-11
5515,569.78,283.6,283.6,1.0039999999999998e-11
5516,569.83,303.0,303.0,4.233e-12
5517,569.88,318.7,318.7,1.758e-12
5518,569.93,330.2,330.2,7.186e-13
5519,569.98,336.9,336.9,2.893e-13
5520,570.03,338.5,338.5,1.146e-13
5521,570.08,334.8,334.8,4.474e-14
5522,570.13,326.2,326.2,1.719e-14
5523,570.18,312.9,312.9,6.492e-15
5524,570.23,295.6,295.6,2.418e-15
5525,570.28,275.0,275.0,8.869999999999999e-16
5526,570.33,251.9,251.9,3.2030000000000005e-16
5527,570.38,227.2,227.2,1.139e-16
5528,570.43,201.8,201.8,3.986e-17
5529,570.48,176.5,176.5,0
5530,570.53,152.1,152.1,0
5531,570.58,129.0,129.0,0
5532,570.63,107.7,107.7,0
5533,570.68,88.6,88.6,0
5534,570.73,71.76,71.76,0
5535,570.78,57.23,57.23,0
5536,570.83,44.95,44.95,0
5537,570.88,34.76,34.76,0
5538,570.93,26.47,26.47,0
5539,570.98,19.85,19.85,0
5540,571.03,14.66,14.66,0
5541,571.08,10.66,10.66,0
5542,571.13,7.635,7.635,0
5543,571.19,5.012,5.012,0
5544,571.24,3.469,3.469,0
5545,571.29,2.365,2.365,0
5546,571.34,1.588,1.588,0
5547,571.39,1.05,1.05,0
5548,571.44,0.6832,0.6832,0
5549,571.49,0.4379,0.4379,0
5550,571.54,0.2764,0.2764,0
5551,571.59,0.1718,0.1718,0
5552,571.64,0.1052,0.1052,0
5553,571.69,0.06339,0.06339,0
5554,571.74,0.037630000000000004,0.037630000000000004,0
5555,571.79,0.02199,0.02199,0
5556,571.84,0.01266,0.01266,0
5557,571.89,0.0071730000000000006,0.0071730000000000006,0
5558,571.94,0.0040030000000000005,0.0040030000000000005,0
5559,571.99,0.0022,0.0022,0
5560,572.04,0.001191,0.001191,0
5561,572.09,0.0006346,0.0006346,0
5562,572.14,0.000333,0.000333,0
5563,572.19,0.00017209999999999998,0.00017209999999999998,0
5564,572.24,8.758e-05,8.758e-05,0
5565,572.29,4.389e-05,4.389e-05,0
5566,572.34,2.166e-05,2.166e-05,0
5567,572.39,1.052e-05,1.052e-05,0
5568,572.44,5.035e-06,5.035e-06,0
5569,572.49,2.373e-06,2.373e-06,0
5570,572.54,1.101e-06,1.101e-06,0
5571,572.59,5.03e-07,5.03e-07,0
5572,572.64,2.2629999999999998e-07,2.2629999999999998e-07,0
5573,572.69,1.0029999999999999e-07,1.0029999999999999e-07,0
5574,572.74,4.375e-08,4.375e-08,0
5575,572.79,1.88e-08,1.88e-08,0
5576,572.84,7.953e-09,7.953e-09,0
5577,572.89,3.314e-09,3.314e-09,0
5578,572.94,1.359e-09,1.359e-09,0
5579,572.99,5.492e-10,5.492e-10,0
5580,573.04,2.1850000000000002e-10,2.1850000000000002e-10,0
5581,573.09,8.559000000000001e-11,8.559000000000001e-11,0
5582,573.14,3.302e-11,3.302e-11,0
5583,573.19,1.254e-11,1.254e-11,0
5584,573.24,4.692000000000001e-12,4.692000000000001e-12,0
5585,573.29,1.7280000000000003e-12,1.7280000000000003e-12,0
5586,573.34,6.269e-13,6.269e-13,0
5587,573.39,2.239e-13,2.239e-13,0
5588,573.44,7.877e-14,7.877e-14,0
5589,574.74,2.704e-13,2.704e-13,0
5590,574.79,7.576e-13,7.576e-13,0
5591,574.84,2.091e-12,2.091e-12,0
5592,574.89,5.687999999999999e-12,5.687999999999999e-12,0
5593,574.94,1.524e-11,1.524e-11,0
5594,574.99,4.023e-11,4.023e-11,0
5595,575.04,1.0459999999999999e-10,1.0459999999999999e-10,0
5596,575.09,2.68e-10,2.68e-10,0
5597,575.14,6.762999999999999e-10,6.762999999999999e-10,0
5598,575.19,1.681e-09,1.681e-09,0
5599,575.24,4.118e-09,4.118e-09,0
5600,575.29,9.937e-09,9.937e-09,0
5601,575.34,2.3620000000000002e-08,2.3620000000000002e-08,0
5602,575.39,5.532e-08,5.532e-08,0
5603,575.44,1.276e-07,1.276e-07,0
5604,575.49,2.9010000000000004e-07,2.9010000000000004e-07,0
5605,575.54,6.495999999999999e-07,6.495999999999999e-07,0
5606,575.59,1.433e-06,1.433e-06,0
5607,575.64,3.1139999999999997e-06,3.1139999999999997e-06,0
5608,575.69,6.666e-06,6.666e-06,0
5609,575.74,1.406e-05,1.406e-05,0
5610,575.79,2.921e-05,2.921e-05,0
5611,575.84,5.98e-05,5.98e-05,0
5612,575.89,0.00012059999999999999,0.00012059999999999999,0
5613,575.94,0.0002396,0.0002396,0
5614,575.99,0.0004689,0.0004689,0
5615,576.04,0.0009041,0.0009041,0
5616,576.09,0.0017170000000000002,0.0017170000000000002,0
5617,576.14,0.003214,0.003214,0
5618,576.19,0.0059240000000000004,0.0059240000000000004,0
5619,576.24,0.010759999999999999,0.010759999999999999,0
5620,576.29,0.01925,0.01925,0
5621,576.34,0.03393,0.03393,0
5622,576.39,0.05892000000000001,0.05892000000000001,0
5623,576.44,0.1008,0.1008,0
5624,576.49,0.1699,0.1699,0
5625,576.54,0.282,0.282,0
5626,576.59,0.4613,0.4613,0
5627,576.64,0.7433,0.7433,0
5628,576.69,1.18,1.18,0
5629,576.74,1.845,1.845,0
5630,576.79,2.843,2.843,0
5631,576.84,4.315,4.315,0
5632,576.89,6.452000000000001,6.452000000000001,0
5633,576.94,9.504,9.504,0
5634,576.99,13.79,13.79,0
5635,577.04,19.72,19.72,0
5636,577.09,27.77,27.77,0
5637,577.14,38.53,38.53,0
5638,577.19,52.67,52.67,0
5639,577.24,70.93,70.93,0
5640,577.29,94.1,94.1,0
5641,577.34,123.0,123.0,0
5642,577.39,158.3,158.3,0
5643,577.44,200.9,200.9,0
5644,577.49,251.0,251.0,0
5645,577.54,309.0,309.0,0
5646,577.59,374.7,374.7,0
5647,577.64,447.7,447.7,0
5648,577.69,527.0,527.0,0
5649,577.74,611.1,611.1,0
5650,577.79,698.1,698.1,0
5651,577.84,785.7,785.7,0
5652,577.89,871.1,871.1,0
5653,577.94,951.4,951.4,0
5654,577.99,1024.0,1024.0,0
5655,578.04,1085.0,1085.0,0
5656,578.09,1133.0,1133.0,0
5657,578.14,1166.0,1166.0,0
5658,578.19,1182.0,1182.0,0
5659,578.24,1180.0,1180.0,0
5660,578.29,1161.0,1161.0,0
5661,578.34,1125.0,1125.0,0
5662,578.39,1074.0,1074.0,0
5663,578.44,1010.0,1010.0,0
5664,578.49,935.9,935.9,0
5665,578.54,854.3,854.3,0
5666,578.59,768.2,768.2,0
5667,578.64,680.6,680.6,0
5668,578.69,594.0,594.0,0
5669,578.74,510.7,510.7,0
5670,578.79,432.6,432.6,0
5671,578.84,361.0,361.0,0
5672,578.89,296.8,296.8,0
5673,578.94,240.3,240.3,0
5674,578.99,191.8,191.8,0
5675,579.04,150.7,150.7,0
5676,579.09,116.7,116.7,1.9230000000000001e-16
5677,579.14,89.03,89.03,5.337000000000001e-16
5678,579.19,66.91,66.91,1.46e-15
5679,579.24,49.54,49.54,3.9340000000000004e-15
5680,579.29,36.13,36.13,1.045e-14
5681,579.34,25.96,25.96,2.7339999999999997e-14
5682,579.39,18.38,18.38,7.05e-14
5683,579.44,12.82,12.82,1.791e-13
5684,579.49,8.806000000000001,8.806000000000001,4.485e-13
5685,579.54,5.96,5.96,1.106e-12
5686,579.59,3.9739999999999998,3.9739999999999998,2.6899999999999996e-12
5687,579.64,2.611,2.611,6.444e-12
5688,579.69,1.689,1.689,1.521e-11
5689,579.74,1.077,1.077,3.5380000000000005e-11
5690,579.79,0.6765,0.6765,8.109e-11
5691,579.84,0.4186,0.4186,1.831e-10
5692,579.89,0.2551,0.2551,4.0750000000000004e-10
5693,579.94,0.1532,0.1532,8.937e-10
5694,579.99,0.09064,0.09064,1.931e-09
5695,580.04,0.052829999999999995,0.052829999999999995,4.111e-09
5696,580.09,0.030330000000000003,0.030330000000000003,8.626e-09
5697,580.14,0.017159999999999998,0.017159999999999998,1.783e-08
5698,580.19,0.009559999999999999,0.009559999999999999,3.633e-08
5699,580.24,0.005248,0.005248,7.292000000000001e-08
5700,580.29,0.002839,0.002838,1.442e-07
5701,580.34,0.001513,0.0015119999999999999,2.811e-07
5702,580.39,0.0007943,0.0007938,5.4e-07
5703,580.44,0.00041150000000000003,0.00041050000000000006,1.0220000000000001e-06
5704,580.49,0.00021099999999999998,0.0002091,1.906e-06
5705,580.54,0.0001084,0.00010490000000000002,3.502e-06
5706,580.59,5.822e-05,5.188e-05,6.34e-06
5707,580.64,3.658e-05,2.527e-05,1.131e-05
5708,580.69,3.201e-05,1.213e-05,1.989e-05
5709,580.74,4.018e-05,5.732e-06,3.445e-05
5710,580.79,6.148e-05,2.6689999999999998e-06,5.881e-05
5711,580.84,0.0001002,1.225e-06,9.893e-05
5712,580.89,0.00016450000000000001,5.535e-07,0.000164
5713,580.94,0.0002681,2.465e-07,0.0002678
5714,580.99,0.0004311,1.0810000000000001e-07,0.00043099999999999996
5715,581.04,0.0006836,4.672e-08,0.0006836
5716,581.09,0.001068,1.989e-08,0.001068
5717,581.14,0.001645,8.342000000000001e-09,0.001645
5718,581.19,0.002496,3.447e-09,0.002496
5719,581.24,0.003732,1.403e-09,0.003732
5720,581.29,0.005497999999999999,5.626e-10,0.005497999999999999
5721,581.34,0.007983,2.223e-10,0.007983
5722,581.39,0.01142,8.651000000000001e-11,0.01142
5723,581.44,0.0161,3.317e-11,0.0161
5724,581.49,0.022369999999999998,1.253e-11,0.022369999999999998
5725,581.54,0.030619999999999998,4.662e-12,0.030619999999999998
5726,581.59,0.041319999999999996,1.709e-12,0.041319999999999996
5727,581.64,0.05492999999999999,6.172e-13,0.05492999999999999
5728,581.69,0.07198,2.196e-13,0.07198
5729,581.74,0.09294,0,0.09294
5730,581.79,0.1183,0,0.1183
5731,581.84,0.1484,0,0.1484
5732,581.89,0.1835,0,0.1835
5733,581.94,0.2236,0,0.2236
5734,581.99,0.2687,0,0.2687
5735,582.04,0.3183,0,0.3183
5736,582.09,0.3719,0,0.3719
5737,582.14,0.4285,0,0.4285
5738,582.19,0.4872,0,0.4872
5739,582.24,0.5465,0,0.5465
5740,582.29,0.6052,0,0.6052
5741,582.34,0.6619,0,0.6619
5742,582.39,0.7152,0,0.7152
5743,582.44,0.7641,0,0.7641
5744,582.49,0.8076,0,0.8076
5745,582.54,0.8452,0,0.8452
5746,582.59,0.8766,0,0.8766
5747,582.64,0.9019,0,0.9019
5748,582.69,0.9215,0,0.9215
5749,582.74,0.9362,0,0.9362
5750,582.79,0.9466,0,0.9466
5751,582.84,0.9536,0,0.9536
5752,582.89,0.958,0,0.958
5753,582.94,0.9601,0,0.9601
5754,582.99,0.9604,0,0.9604
5755,583.04,0.9588,0,0.9588
5756,583.09,0.9551,0,0.9551
5757,583.14,0.9486,0,0.9486
5758,583.19,0.9387,0,0.9387
5759,583.24,0.9245,0,0.9245
5760,583.29,0.9052,0,0.9052
5761,583.34,0.8801,0,0.8801
5762,583.39,0.849,0,0.849
5763,583.44,0.8116,0,0.8116
5764,583.49,0.7682,0,0.7682
5765,583.54,0.7194,0,0.7194
5766,583.59,0.666,0,0.666
5767,583.64,0.6092,0,0.6092
5768,583.69,0.5503,0,0.5503
5769,583.74,0.4908,0,0.4908
5770,583.79,0.4319,0,0.4319
5771,583.84,0.375,0,0.375
5772,583.89,0.3211,0,0.3211
5773,583.94,0.2712,0,0.2712
5774,583.99,0.2258,0,0.2258
5775,584.04,0.1854,0,0.1854
5776,584.09,0.15,0,0.15
5777,584.14,0.1197,0,0.1197
5778,584.19,0.09409,0,0.09409
5779,584.24,0.07291,0,0.07291
5780,584.29,0.055689999999999996,0,0.055689999999999996
5781,584.34,0.04192,0,0.04192
5782,584.39,0.031089999999999996,0,0.031089999999999996
5783,584.44,0.02273,0,0.02273
5784,584.49,0.016380000000000002,0,0.016380000000000002
5785,584.54,0.01163,0,0.01163
5786,584.59,0.008135,0,0.008135
5787,584.64,0.005608,0,0.005608
5788,584.69,0.00381,0,0.00381
5789,584.74,0.0025510000000000003,0,0.0025510000000000003
5790,584.79,0.0016829999999999998,0,0.0016829999999999998
5791,584.84,0.001094,0,0.001094
5792,584.89,0.0007011,0,0.0007011
5793,584.94,0.0004426,0,0.0004426
5794,584.99,0.00027539999999999997,0,0.00027539999999999997
5795,585.04,0.0001688,0,0.0001688
5796,585.09,0.000102,0,0.000102
5797,585.14,6.071e-05,0,6.071e-05
5798,585.19,3.562e-05,0,3.562e-05
5799,585.24,2.059e-05,0,2.059e-05
5800,585.29,1.173e-05,0,1.173e-05
5801,585.34,6.5829999999999995e-06,0,6.5829999999999995e-06
5802,585.39,3.642e-06,0,3.642e-06
5803,585.44,1.985e-06,0,1.985e-06
5804,585.49,1.066e-06,0,1.066e-06
5805,585.54,5.643e-07,0,5.643e-07
5806,585.59,2.943e-07,0,2.943e-07
5807,585.64,1.513e-07,0,1.513e-07
5808,585.69,7.662000000000001e-08,0,7.662000000000001e-08
5809,585.74,3.824e-08,0,3.824e-08
5810,585.79,1.881e-08,0,1.881e-08
5811,585.84,9.114e-09,0,9.114e-09
5812,585.89,4.353e-09,0,4.353e-09
5813,585.94,2.048e-09,0,2.048e-09
5814,585.99,9.499e-10,0,9.499e-10
5815,586.04,4.3410000000000003e-10,0,4.3410000000000003e-10
5816,586.09,1.9550000000000002e-10,0,1.9550000000000002e-10
5817,586.14,8.673999999999999e-11,0,8.673999999999999e-11
5818,586.19,3.793e-11,0,3.793e-11
5819,586.24,1.6340000000000002e-11,0,1.6340000000000002e-11
5820,586.29,6.939e-12,0,6.939e-12
5821,586.34,2.903e-12,0,2.903e-12
5822,586.39,1.197e-12,0,1.197e-12
5823,586.44,4.864e-13,0,4.864e-13
5824,586.49,1.947e-13,0,1.947e-13
5825,586.54,7.682000000000001e-14,0,7.682000000000001e-14
5826,586.59,2.9869999999999997e-14,0,2.9869999999999997e-14
5827,586.64,1.1440000000000001e-14,0,1.1440000000000001e-14
5828,586.69,4.32e-15,0,4.32e-15
5829,586.74,1.607e-15,0,1.607e-15
5830,586.79,5.891e-16,0,5.891e-16
5831,586.84,2.128e-16,0,2.128e-16
5832,590.19,1.919e-16,0,1.919e-16
5833,590.24,5.247000000000001e-16,0,5.247000000000001e-16
5834,590.29,1.4140000000000001e-15,0,1.4140000000000001e-15
5835,590.34,3.757e-15,0,3.757e-15
5836,590.39,9.84e-15,0,9.84e-15
5837,590.44,2.541e-14,0,2.541e-14
5838,590.49,6.471e-14,0,6.471e-14
5839,590.54,1.632e-13,0,1.632e-13
5840,590.59,4.041e-13,0,4.041e-13
5841,590.64,9.866e-13,0,9.866e-13
5842,590.69,2.375e-12,0,2.375e-12
5843,590.74,5.637000000000001e-12,0,5.637000000000001e-12
5844,590.79,1.3189999999999999e-11,0,1.3189999999999999e-11
5845,590.84,3.044e-11,0,3.044e-11
5846,590.89,6.926e-11,0,6.926e-11
5847,590.94,1.554e-10,0,1.554e-10
5848,590.99,3.4369999999999996e-10,0,3.4369999999999996e-10
5849,591.04,7.496e-10,0,7.496e-10
5850,591.09,1.612e-09,0,1.612e-09
5851,591.14,3.419e-09,0,3.419e-09
5852,591.19,7.148e-09,0,7.148e-09
5853,591.24,1.474e-08,0,1.474e-08
5854,591.29,2.9969999999999996e-08,0,2.9969999999999996e-08
5855,591.34,6.01e-08,0,6.01e-08
5856,591.39,1.188e-07,0,1.188e-07
5857,591.44,2.3170000000000002e-07,0,2.3170000000000002e-07
5858,591.49,4.456e-07,0,4.456e-07
5859,591.54,8.451000000000001e-07,0,8.451000000000001e-07
5860,591.59,1.581e-06,0,1.581e-06
5861,591.64,2.916e-06,0,2.916e-06
5862,591.69,5.305e-06,0,5.305e-06
5863,591.74,9.522e-06,0,9.522e-06
5864,591.79,1.686e-05,0,1.686e-05
5865,591.84,2.943e-05,0,2.943e-05
5866,591.89,5.071e-05,0,5.071e-05
5867,591.94,8.617e-05,0,8.617e-05
5868,591.99,0.00014450000000000002,0,0.00014450000000000002
5869,592.04,0.000239,0,0.000239
5870,592.09,0.00039019999999999994,0,0.00039019999999999994
5871,592.14,0.0006285,0,0.0006285
5872,592.19,0.0009992,0,0.0009992
5873,592.24,0.001568,0,0.001568
5874,592.29,0.002428,0,0.002428
5875,592.34,0.003711,0,0.003711
5876,592.39,0.0056,0,0.0056
5877,592.44,0.008343999999999999,0,0.008343999999999999
5878,592.49,0.01227,0,0.01227
5879,592.54,0.017830000000000002,0,0.017830000000000002
5880,592.59,0.02559,0,0.02559
5881,592.64,0.03626,0,0.03626
5882,592.69,0.05075,0,0.05075
5883,592.74,0.07019,0,0.07019
5884,592.79,0.09589,0,0.09589
5885,592.84,0.1295,0,0.1295
5886,592.89,0.1727,0,0.1727
5887,592.94,0.2277,0,0.2277
5888,592.99,0.2966,0,0.2966
5889,593.04,0.382,0,0.382
5890,593.09,0.4862,0,0.4862
5891,593.14,0.6117,0,0.6117
5892,593.19,0.7608,0,0.7608
5893,593.24,0.9352,0,0.9352
5894,593.29,1.136,0,1.136
5895,593.34,1.365,0,1.365
5896,593.39,1.621,0,1.621
5897,593.44,1.902,0,1.902
5898,593.49,2.206,0,2.206
5899,593.54,2.528,0,2.528
5900,593.59,2.863,0,2.863
5901,593.64,3.205,0,3.205
5902,593.69,3.5439999999999996,0,3.5439999999999996
5903,593.74,3.8710000000000004,0,3.8710000000000004
5904,593.79,4.178,0,4.178
5905,593.84,4.453,0,4.453
5906,593.89,4.688,0,4.688
5907,593.94,4.874,0,4.874
5908,593.99,5.004,0,5.004
5909,594.04,5.073,0,5.073
5910,594.09,5.0760000000000005,0,5.0760000000000005
5911,594.14,5.015,0,5.015
5912,594.19,4.89,0,4.89
5913,594.24,4.706,0,4.706
5914,594.29,4.47,0,4.47
5915,594.34,4.19,0,4.19
5916,594.39,3.8760000000000003,0,3.8760000000000003
5917,594.44,3.537,0,3.537
5918,594.49,3.185,0,3.185
5919,594.54,2.8289999999999997,0,2.8289999999999997
5920,594.59,2.479,0,2.479
5921,594.64,2.1430000000000002,0,2.1430000000000002
5922,594.69,1.828,0,1.828
5923,594.74,1.538,0,1.538
5924,594.79,1.276,0,1.276
5925,594.84,1.044,0,1.044
5926,594.89,0.8425,0,0.8425
5927,594.94,0.6706,0,0.6706
5928,594.99,0.5264,0,0.5264
5929,595.04,0.4075,0,0.4075
5930,595.09,0.3111,0,0.3111
5931,595.14,0.2342,0,0.2342
5932,595.19,0.1739,0,0.1739
5933,595.24,0.1273,0,0.1273
5934,595.29,0.0919,0,0.0919
5935,595.34,0.06542,0,0.06542
5936,595.39,0.045919999999999996,0,0.045919999999999996
5937,595.44,0.03178,0,0.03178
5938,595.49,0.02169,0,0.02169
5939,595.54,0.0146,0,0.0146
5940,595.59,0.009685,0,0.009685
5941,595.64,0.006337,0,0.006337
5942,595.69,0.0040880000000000005,0,0.0040880000000000005
5943,595.74,0.0026,0,0.0026
5944,595.79,0.0016309999999999999,0,0.0016309999999999999
5945,595.84,0.001008,0,0.001008
5946,595.89,0.0006147,0,0.0006147
5947,595.94,0.00036960000000000004,0,0.00036960000000000004
5948,595.99,0.00021899999999999998,0,0.00021899999999999998
5949,596.04,0.000128,0,0.000128
5950,596.09,7.376e-05,0,7.376e-05
5951,596.14,4.19e-05,0,4.19e-05
5952,596.19,2.347e-05,0,2.347e-05
5953,596.24,1.297e-05,0,1.297e-05
5954,596.29,7.0789999999999995e-06,0,7.0789999999999995e-06
5955,596.34,3.833e-06,0,3.833e-06
5956,596.39,2.093e-06,0,2.093e-06
5957,596.44,1.219e-06,0,1.219e-06
5958,596.49,8.712999999999999e-07,0,8.712999999999999e-07
5959,596.54,9.078e-07,0,9.078e-07
5960,596.59,1.33e-06,0,1.33e-06
5961,596.64,2.281e-06,0,2.281e-06
5962,596.69,4.081e-06,0,4.081e-06
5963,596.74,7.317999999999999e-06,0,7.317999999999999e-06
