Wavelength,Sum,Cu I (8.6e-02),Cu II (9.1e-01)
513.17,2.486e-2,2.402e-4,2.462e-2
513.22,1.663e-2,5.346e-4,1.609e-2
513.27,1.149e-2,1.168e-3,1.032e-2
513.32,8.996e-3,2.504e-3,6.493e-3
513.37,9.275e-3,5.267e-3,4.008e-3
513.42,1.330e-2,1.087e-2,2.427e-3
513.47,2.347e-2,2.203e-2,1.442e-3
513.52,4.464e-2,4.380e-2,8.408e-4
513.57,8.594e-2,8.546e-2,4.809e-4
513.62,1.639e-1,1.636e-1,2.699e-4
513.67,3.076e-1,3.075e-1,1.486e-4
513.72,5.670e-1,5.670e-1,8.038e-5
513.77,1.026e+0,1.026e+0,4.279e-5
513.82,1.822e+0,1.822e+0,2.267e-5
513.87,3.175e+0,3.175e+0,1.245e-5
513.92,5.430e+0,5.430e+0,8.044e-6
513.97,9.113e+0,9.113e+0,7.606e-6
514.02,1.501e+1,1.501e+1,1.090e-5
514.07,2.426e+1,2.426e+1,1.919e-5
514.12,3.848e+1,3.848e+1,3.566e-5
514.17,5.989e+1,5.989e+1,6.626e-5
514.22,9.148e+1,9.148e+1,1.214e-4
514.27,1.371e+2,1.371e+2,2.185e-4
514.32,2.017e+2,2.017e+2,3.861e-4
514.37,2.912e+2,2.912e+2,6.697e-4
514.42,4.126e+2,4.126e+2,1.140e-3
514.47,5.736e+2,5.736e+2,1.904e-3
514.52,7.826e+2,7.826e+2,3.121e-3
514.57,1.048e+3,1.048e+3,5.021e-3
514.62,1.377e+3,1.377e+3,7.927e-3
514.67,1.775e+3,1.775e+3,1.228e-2
514.72,2.246e+3,2.246e+3,1.868e-2
514.77,2.789e+3,2.789e+3,2.787e-2
514.82,3.399e+3,3.399e+3,4.081e-2
514.87,4.065e+3,4.064e+3,5.866e-2
514.92,4.770e+3,4.770e+3,8.273e-2
514.97,5.493e+3,5.493e+3,1.145e-1
515.02,6.209e+3,6.208e+3,1.556e-1
515.07,6.886e+3,6.886e+3,2.074e-1
515.12,7.495e+3,7.495e+3,2.713e-1
515.17,8.006e+3,8.005e+3,3.484e-1
515.22,8.392e+3,8.391e+3,4.390e-1
515.27,8.632e+3,8.631e+3,5.428e-1
515.32,8.714e+3,8.713e+3,6.588e-1
515.37,8.632e+3,8.631e+3,7.846e-1
515.42,8.392e+3,8.391e+3,9.170e-1
515.47,8.006e+3,8.005e+3,1.052e+0
515.52,7.496e+3,7.495e+3,1.184e+0
515.57,6.887e+3,6.886e+3,1.308e+0
515.62,6.210e+3,6.208e+3,1.418e+0
515.67,5.495e+3,5.493e+3,1.509e+0
515.72,4.771e+3,4.770e+3,1.576e+0
515.77,4.066e+3,4.064e+3,1.614e+0
515.82,3.400e+3,3.399e+3,1.624e+0
515.87,2.791e+3,2.789e+3,1.602e+0
515.92,2.248e+3,2.246e+3,1.552e+0
515.97,1.777e+3,1.775e+3,1.475e+0
516.02,1.378e+3,1.377e+3,1.376e+0
516.07,1.049e+3,1.048e+3,1.260e+0
516.12,7.837e+2,7.826e+2,1.132e+0
516.17,5.746e+2,5.736e+2,9.979e-1
516.22,4.134e+2,4.126e+2,8.635e-1
516.27,2.920e+2,2.912e+2,7.332e-1
516.32,2.023e+2,2.017e+2,6.111e-1
516.37,1.376e+2,1.371e+2,4.997e-1
516.42,9.188e+1,9.148e+1,4.011e-1
516.47,6.021e+1,5.989e+1,3.159e-1
516.52,3.872e+1,3.848e+1,2.442e-1
516.57,2.444e+1,2.426e+1,1.853e-1
516.62,1.515e+1,1.501e+1,1.380e-1
516.67,9.214e+0,9.113e+0,1.008e-1
516.72,5.502e+0,5.430e+0,7.236e-2
516.77,3.226e+0,3.175e+0,5.102e-2
516.82,1.857e+0,1.822e+0,3.542e-2
516.87,1.050e+0,1.026e+0,2.433e-2
516.92,5.837e-1,5.670e-1,1.673e-2
516.97,3.193e-1,3.075e-1,1.184e-2
517.02,1.727e-1,1.636e-1,9.114e-3
517.07,9.366e-2,8.546e-2,8.201e-3
517.12,5.279e-2,4.380e-2,8.989e-3
517.17,3.360e-2,2.203e-2,1.157e-2
517.22,2.714e-2,1.087e-2,1.627e-2
517.27,2.887e-2,5.267e-3,2.360e-2
517.32,3.684e-2,2.504e-3,3.434e-2
517.37,5.062e-2,1.168e-3,4.946e-2
517.42,7.069e-2,5.346e-4,7.015e-2
517.47,9.804e-2,2.402e-4,9.780e-2
517.52,1.340e-1,1.059e-4,1.339e-1
517.57,1.800e-1,4.581e-5,1.800e-1
517.62,2.375e-1,1.945e-5,2.375e-1
517.67,3.076e-1,8.104e-6,3.076e-1
517.72,3.911e-1,3.313e-6,3.911e-1
517.77,4.880e-1,1.329e-6,4.880e-1
517.82,5.978e-1,5.235e-7,5.978e-1
517.87,7.187e-1,2.023e-7,7.187e-1
517.92,8.481e-1,7.671e-8,8.481e-1
517.97,9.825e-1,2.855e-8,9.825e-1
518.02,1.117e+0,1.043e-8,1.117e+0
518.07,1.247e+0,3.736e-9,1.247e+0
518.12,1.366e+0,1.314e-9,1.366e+0
518.17,1.469e+0,4.536e-10,1.469e+0
518.22,1.550e+0,1.536e-10,1.550e+0
518.27,1.606e+0,5.106e-11,1.606e+0
518.32,1.633e+0,1.666e-11,1.633e+0
518.37,1.630e+0,5.332e-12,1.630e+0
518.42,1.597e+0,1.675e-12,1.597e+0
518.47,1.536e+0,,1.536e+0
518.52,1.450e+0,,1.450e+0
518.57,1.343e+0,,1.343e+0
518.62,1.221e+0,,1.221e+0
518.67,1.090e+0,2.408e-12,1.090e+0
518.72,9.554e-1,7.587e-12,9.554e-1
518.77,8.217e-1,2.347e-11,8.217e-1
518.82,6.937e-1,7.128e-11,6.937e-1
518.87,5.748e-1,2.130e-10,5.748e-1
518.92,4.676e-1,6.236e-10,4.676e-1
518.97,3.733e-1,1.793e-9,3.733e-1
519.02,2.925e-1,5.060e-9,2.925e-1
519.07,2.250e-1,1.402e-8,2.250e-1
519.12,1.699e-1,3.815e-8,1.699e-1
519.17,1.259e-1,1.019e-7,1.259e-1
519.22,9.159e-2,2.673e-7,9.159e-2
519.27,6.540e-2,6.883e-7,6.540e-2
519.32,4.584e-2,1.740e-6,4.583e-2
519.37,3.153e-2,4.320e-6,3.153e-2
519.42,2.130e-2,1.053e-5,2.129e-2
519.47,1.414e-2,2.519e-5,1.411e-2
519.52,9.240e-3,5.919e-5,9.181e-3
519.57,5.999e-3,1.365e-4,5.863e-3
519.62,3.984e-3,3.092e-4,3.675e-3
519.67,2.949e-3,6.876e-4,2.261e-3
519.72,2.867e-3,1.501e-3,1.365e-3
519.77,4.027e-3,3.218e-3,8.094e-4
519.82,7.244e-3,6.773e-3,4.709e-4
519.87,1.426e-2,1.400e-2,2.690e-4
519.92,2.855e-2,2.840e-2,1.508e-4
519.97,5.665e-2,5.657e-2,8.296e-5
520.02,1.107e-1,1.106e-1,4.481e-5
520.07,2.125e-1,2.125e-1,2.376e-5
520.12,4.007e-1,4.006e-1,1.236e-5
520.17,7.417e-1,7.417e-1,6.314e-6
520.22,1.348e+0,1.348e+0,3.166e-6
520.27,2.406e+0,2.406e+0,1.558e-6
520.32,4.217e+0,4.217e+0,7.525e-7
520.37,7.256e+0,7.256e+0,3.568e-7
520.42,1.226e+1,1.226e+1,1.660e-7
520.47,2.034e+1,2.034e+1,7.585e-8
520.52,3.313e+1,3.313e+1,3.401e-8
520.57,5.298e+1,5.298e+1,1.497e-8
520.62,8.320e+1,8.320e+1,6.467e-9
520.67,1.283e+2,1.283e+2,2.742e-9
520.72,1.942e+2,1.942e+2,1.141e-9
520.77,2.888e+2,2.888e+2,4.663e-10
520.82,4.216e+2,4.216e+2,1.870e-10
520.87,6.043e+2,6.043e+2,7.361e-11
520.92,8.506e+2,8.506e+2,2.844e-11
520.97,1.176e+3,1.176e+3,1.079e-11
521.02,1.596e+3,1.596e+3,4.015e-12
521.07,2.127e+3,2.127e+3,1.467e-12
521.12,2.783e+3,2.783e+3,5.261e-13
521.17,3.577e+3,3.577e+3,1.852e-13
521.22,4.515e+3,4.515e+3,6.400e-14
521.27,5.596e+3,5.596e+3,2.171e-14
521.32,6.811e+3,6.811e+3,7.227e-15
521.37,8.141e+3,8.141e+3,2.362e-15
521.42,9.557e+3,9.557e+3,7.575e-16
521.47,1.102e+4,1.102e+4,2.385e-16
521.52,1.247e+4,1.247e+4,
521.57,1.387e+4,1.387e+4,
521.62,1.515e+4,1.515e+4,
521.67,1.625e+4,1.625e+4,
521.72,1.712e+4,1.712e+4,
521.77,1.771e+4,1.771e+4,
521.82,1.800e+4,1.800e+4,
521.87,1.797e+4,1.797e+4,
521.92,1.763e+4,1.763e+4,
521.97,1.698e+4,1.698e+4,
522.02,1.607e+4,1.607e+4,
522.07,1.494e+4,1.494e+4,
522.12,1.364e+4,1.364e+4,
522.17,1.224e+4,1.224e+4,
522.22,1.079e+4,1.079e+4,
522.27,9.341e+3,9.341e+3,
522.32,7.947e+3,7.947e+3,
522.37,6.644e+3,6.644e+3,
522.42,5.458e+3,5.458e+3,
522.47,4.405e+3,4.405e+3,
522.52,3.494e+3,3.494e+3,
522.57,2.723e+3,2.723e+3,
522.62,2.086e+3,2.086e+3,
522.67,1.570e+3,1.570e+3,
522.72,1.161e+3,1.161e+3,
522.77,8.442e+2,8.442e+2,
522.82,6.032e+2,6.032e+2,
522.87,4.236e+2,4.236e+2,
522.92,2.924e+2,2.924e+2,
522.97,1.984e+2,1.984e+2,
523.02,1.323e+2,1.323e+2,
523.07,8.673e+1,8.673e+1,
523.12,5.588e+1,5.588e+1,
523.17,3.539e+1,3.539e+1,
523.22,2.204e+1,2.204e+1,
523.27,1.349e+1,1.349e+1,
523.32,8.114e+0,8.114e+0,
523.37,4.799e+0,4.799e+0,
523.42,2.790e+0,2.790e+0,
523.47,1.594e+0,1.594e+0,
523.52,8.958e-1,8.958e-1,
523.57,4.947e-1,4.947e-1,
523.62,2.685e-1,2.685e-1,
523.67,1.433e-1,1.433e-1,
523.72,7.516e-2,7.516e-2,
523.77,3.875e-2,3.875e-2,
523.82,1.964e-2,1.964e-2,
523.87,9.783e-3,9.783e-3,
523.92,4.789e-3,4.789e-3,
523.97,2.305e-3,2.305e-3,
524.02,1.090e-3,1.090e-3,
524.07,5.066e-4,5.066e-4,
524.12,2.314e-4,2.314e-4,
524.17,1.039e-4,1.039e-4,
524.22,4.583e-5,4.583e-5,
524.27,1.986e-5,1.986e-5,
524.32,8.462e-6,8.462e-6,
524.37,3.542e-6,3.542e-6,
524.42,1.457e-6,1.457e-6,
524.47,5.886e-7,5.886e-7,
524.52,2.337e-7,2.337e-7,
524.57,9.115e-8,9.115e-8,
524.62,3.493e-8,3.493e-8,
524.67,1.315e-8,1.315e-8,
524.72,4.864e-9,4.864e-9,
524.77,1.767e-9,1.767e-9,
524.82,6.307e-10,6.307e-10,
524.87,2.211e-10,2.211e-10,
524.92,7.616e-11,7.616e-11,
524.97,2.576e-11,2.576e-11,
525.02,7.809e-12,7.809e-12,
525.07,2.564e-12,2.564e-12,
525.12,8.264e-13,8.264e-13,
526.07,1.376e-13,1.376e-13,
526.12,4.245e-13,4.245e-13,
526.17,1.286e-12,1.286e-12,
526.22,3.828e-12,3.828e-12,
526.27,1.119e-11,1.119e-11,
526.32,3.214e-11,3.214e-11,
526.37,9.067e-11,9.067e-11,
526.42,2.513e-10,2.513e-10,
526.47,6.839e-10,6.839e-10,
526.52,1.829e-9,1.829e-9,
526.57,4.804e-9,4.804e-9,
526.62,1.239e-8,1.239e-8,
526.67,3.141e-8,3.141e-8,
526.72,7.821e-8,7.821e-8,
526.77,1.913e-7,1.913e-7,
526.82,4.595e-7,4.595e-7,
526.87,1.084e-6,1.084e-6,
526.92,2.514e-6,2.514e-6,
526.97,5.724e-6,5.724e-6,
527.02,1.280e-5,1.280e-5,
527.07,2.813e-5,2.813e-5,
527.12,6.071e-5,6.071e-5,
527.17,1.287e-4,1.287e-4,
527.22,2.681e-4,2.681e-4,
527.27,5.485e-4,5.485e-4,
527.32,1.102e-3,1.102e-3,
527.37,2.176e-3,2.176e-3,
527.42,4.219e-3,4.219e-3,
527.47,8.037e-3,8.037e-3,
527.52,1.504e-2,1.504e-2,
527.57,2.764e-2,2.764e-2,
527.62,4.990e-2,4.990e-2,
527.67,8.851e-2,8.851e-2,
527.72,1.542e-1,1.542e-1,
527.77,2.639e-1,2.639e-1,
527.82,4.436e-1,4.436e-1,
527.87,7.326e-1,7.326e-1,
527.92,1.188e+0,1.188e+0,
527.97,1.894e+0,1.894e+0,
528.02,2.964e+0,2.964e+0,
528.07,4.557e+0,4.557e+0,
528.12,6.883e+0,6.883e+0,
528.17,1.021e+1,1.021e+1,
528.22,1.488e+1,1.488e+1,
528.27,2.131e+1,2.131e+1,
528.32,2.996e+1,2.996e+1,
528.37,4.139e+1,4.139e+1,
528.42,5.616e+1,5.616e+1,
528.47,7.486e+1,7.486e+1,
528.52,9.802e+1,9.802e+1,
528.57,1.261e+2,1.261e+2,
528.62,1.593e+2,1.593e+2,
528.67,1.977e+2,1.977e+2,
528.72,2.410e+2,2.410e+2,
528.77,2.886e+2,2.886e+2,
528.82,3.395e+2,3.395e+2,
528.87,3.923e+2,3.923e+2,
528.92,4.453e+2,4.453e+2,
528.97,4.966e+2,4.966e+2,
529.02,5.439e+2,5.439e+2,
529.07,5.852e+2,5.852e+2,
529.12,6.185e+2,6.185e+2,
529.17,6.421e+2,6.421e+2,
529.22,6.549e+2,6.549e+2,
529.27,6.560e+2,6.560e+2,
529.32,6.456e+2,6.456e+2,
529.37,6.240e+2,6.240e+2,
529.42,5.926e+2,5.926e+2,
529.47,5.527e+2,5.527e+2,
529.52,5.064e+2,5.064e+2,
529.57,4.558e+2,4.558e+2,
529.62,4.030e+2,4.030e+2,1.194e-16
529.67,3.500e+2,3.500e+2,4.277e-16
529.72,2.986e+2,2.986e+2,1.283e-15
529.77,2.502e+2,2.502e+2,3.780e-15
529.82,2.060e+2,2.060e+2,1.095e-14
529.87,1.665e+2,1.665e+2,3.115e-14
529.92,1.323e+2,1.323e+2,8.709e-14
529.97,1.032e+2,1.032e+2,2.393e-13
530.02,7.912e+1,7.912e+1,6.461e-13
530.07,5.957e+1,5.957e+1,1.714e-12
530.12,4.406e+1,4.406e+1,4.470e-12
530.17,3.201e+1,3.201e+1,1.145e-11
530.22,2.284e+1,2.284e+1,2.883e-11
530.27,1.601e+1,1.601e+1,7.134e-11
530.32,1.103e+1,1.103e+1,1.734e-10
530.37,7.458e+0,7.458e+0,4.144e-10
530.42,4.956e+0,4.956e+0,9.729e-10
530.47,3.235e+0,3.235e+0,2.245e-9
530.52,2.074e+0,2.074e+0,5.089e-9
530.57,1.306e+0,1.306e+0,1.134e-8
530.62,8.082e-1,8.082e-1,2.482e-8
530.67,4.911e-1,4.911e-1,5.341e-8
530.72,2.932e-1,2.932e-1,1.129e-7
530.77,1.719e-1,1.719e-1,2.346e-7
530.82,9.904e-2,9.904e-2,4.791e-7
530.87,5.604e-2,5.604e-2,9.612e-7
530.92,3.115e-2,3.115e-2,1.895e-6
530.97,1.701e-2,1.701e-2,3.673e-6
531.02,9.130e-3,9.123e-3,6.994e-6
531.07,4.819e-3,4.806e-3,1.309e-5
531.12,2.512e-3,2.487e-3,2.407e-5
531.17,1.308e-3,1.265e-3,4.349e-5
531.22,7.088e-4,6.315e-4,7.724e-5
531.27,4.446e-4,3.098e-4,1.348e-4
531.32,3.805e-4,1.493e-4,2.312e-4
531.37,4.604e-4,7.066e-5,3.897e-4
531.42,6.784e-4,3.286e-5,6.456e-4
531.47,1.066e-3,1.501e-5,1.051e-3
531.52,1.688e-3,6.733e-6,1.681e-3
531.57,2.646e-3,2.967e-6,2.643e-3
531.62,4.085e-3,1.285e-6,4.083e-3
531.67,6.200e-3,5.463e-7,6.200e-3
531.72,9.251e-3,2.282e-7,9.251e-3
531.77,1.357e-2,9.366e-8,1.357e-2
531.82,1.955e-2,3.775e-8,1.955e-2
531.87,2.769e-2,1.495e-8,2.769e-2
531.92,3.853e-2,5.815e-9,3.853e-2
531.97,5.271e-2,2.222e-9,5.271e-2
532.02,7.085e-2,8.338e-10,7.085e-2
532.07,9.359e-2,3.074e-10,9.359e-2
532.12,1.215e-1,1.113e-10,1.215e-1
532.17,1.550e-1,3.961e-11,1.550e-1
532.22,1.944e-1,1.384e-11,1.944e-1
532.27,2.395e-1,4.751e-12,2.395e-1
532.32,2.901e-1,1.602e-12,2.901e-1
532.37,3.453e-1,5.306e-13,3.453e-1
532.42,4.038e-1,1.727e-13,4.038e-1
532.47,4.642e-1,,4.642e-1
532.52,5.244e-1,,5.244e-1
532.57,5.822e-1,,5.822e-1
532.62,6.352e-1,,6.352e-1
532.67,6.812e-1,,6.812e-1
532.72,7.178e-1,,7.178e-1
532.77,7.434e-1,,7.434e-1
532.82,7.566e-1,,7.566e-1
532.87,7.568e-1,,7.568e-1
532.92,7.440e-1,,7.440e-1
532.97,7.188e-1,,7.188e-1
533.02,6.825e-1,,6.825e-1
533.07,6.369e-1,,6.369e-1
533.12,5.841e-1,,5.841e-1
533.17,5.266e-1,,5.266e-1
533.22,4.667e-1,,4.667e-1
533.27,4.067e-1,,4.067e-1
533.32,3.486e-1,,3.486e-1
533.37,2.942e-1,,2.942e-1
533.42,2.447e-1,,2.447e-1
533.47,2.011e-1,,2.011e-1
533.52,1.640e-1,,1.640e-1
533.57,1.336e-1,,1.336e-1
533.62,1.100e-1,,1.100e-1
533.67,9.294e-2,,9.294e-2
533.72,8.221e-2,,8.221e-2
533.77,7.746e-2,,7.746e-2
533.82,7.836e-2,,7.836e-2
533.87,8.454e-2,,8.454e-2
533.92,9.566e-2,,9.566e-2
533.97,1.113e-1,,1.113e-1
534.02,1.311e-1,,1.311e-1
534.07,1.546e-1,,1.546e-1
534.12,1.811e-1,,1.811e-1
534.17,2.099e-1,,2.099e-1
534.22,2.402e-1,,2.402e-1
534.27,2.711e-1,,2.711e-1
534.32,3.016e-1,,3.016e-1
534.37,3.305e-1,,3.305e-1
534.42,3.568e-1,,3.568e-1
534.47,3.795e-1,,3.795e-1
534.52,3.978e-1,,3.978e-1
534.57,4.109e-1,,4.109e-1
534.62,4.186e-1,,4.186e-1
534.67,4.207e-1,,4.207e-1
534.72,4.173e-1,,4.173e-1
534.77,4.090e-1,,4.090e-1
534.82,3.964e-1,,3.964e-1
534.87,3.803e-1,,3.803e-1
534.92,3.619e-1,,3.619e-1
534.97,3.420e-1,,3.420e-1
535.02,3.218e-1,,3.218e-1
535.07,3.021e-1,,3.021e-1
535.12,2.836e-1,,2.836e-1
535.17,2.669e-1,,2.669e-1
535.22,2.523e-1,,2.523e-1
535.27,2.400e-1,,2.400e-1
535.32,2.298e-1,,2.298e-1
535.37,2.216e-1,,2.216e-1
535.42,2.152e-1,,2.152e-1
535.47,2.101e-1,,2.101e-1
535.52,2.061e-1,,2.061e-1
535.57,2.028e-1,,2.028e-1
535.62,2.001e-1,,2.001e-1
535.67,1.977e-1,,1.977e-1
535.72,1.955e-1,,1.955e-1
535.77,1.934e-1,,1.934e-1
535.82,1.913e-1,,1.913e-1
535.87,1.891e-1,,1.891e-1
535.92,1.867e-1,,1.867e-1
535.97,1.839e-1,,1.839e-1
536.02,1.806e-1,,1.806e-1
536.07,1.766e-1,,1.766e-1
536.12,1.717e-1,,1.717e-1
536.17,1.657e-1,,1.657e-1
536.22,1.587e-1,,1.587e-1
536.27,1.505e-1,,1.505e-1
536.32,1.413e-1,,1.413e-1
536.37,1.312e-1,,1.312e-1
536.42,1.204e-1,,1.204e-1
536.47,1.093e-1,,1.093e-1
536.52,9.818e-2,,9.818e-2
536.57,8.741e-2,,8.741e-2
536.62,7.736e-2,,7.736e-2
536.67,6.836e-2,,6.836e-2
536.72,6.072e-2,,6.072e-2
536.77,5.467e-2,,5.467e-2
536.82,5.038e-2,,5.038e-2
536.87,4.793e-2,,4.793e-2
536.92,4.737e-2,,4.737e-2
536.97,4.864e-2,,4.864e-2
537.02,5.165e-2,,5.165e-2
537.07,5.625e-2,,5.625e-2
537.12,6.224e-2,,6.224e-2
537.17,6.941e-2,,6.941e-2
537.22,7.753e-2,,7.753e-2
537.27,8.638e-2,,8.638e-2
537.32,9.576e-2,,9.576e-2
537.37,1.055e-1,,1.055e-1
537.42,1.155e-1,,1.155e-1
537.47,1.257e-1,,1.257e-1
537.52,1.360e-1,,1.360e-1
537.57,1.466e-1,,1.466e-1
537.62,1.576e-1,,1.576e-1
537.67,1.689e-1,,1.689e-1
537.72,1.807e-1,,1.807e-1
537.77,1.931e-1,,1.931e-1
537.82,2.061e-1,,2.061e-1
537.87,2.195e-1,,2.195e-1
537.92,2.333e-1,,2.333e-1
537.97,2.472e-1,,2.472e-1
538.02,2.609e-1,,2.609e-1
538.07,2.740e-1,,2.740e-1
538.12,2.862e-1,,2.862e-1
538.17,2.970e-1,,2.970e-1
538.22,3.059e-1,,3.059e-1
538.27,3.127e-1,,3.127e-1
538.32,3.170e-1,,3.170e-1
538.37,3.185e-1,,3.185e-1
538.42,3.172e-1,,3.172e-1
538.47,3.128e-1,,3.128e-1
538.52,3.055e-1,,3.055e-1
538.57,2.953e-1,,2.953e-1
538.62,2.825e-1,,2.825e-1
538.67,2.674e-1,,2.674e-1
538.72,2.504e-1,,2.504e-1
538.77,2.320e-1,,2.320e-1
538.82,2.128e-1,,2.128e-1
538.87,1.932e-1,,1.932e-1
538.92,1.740e-1,,1.740e-1
538.97,1.557e-1,,1.557e-1
539.02,1.388e-1,,1.388e-1
539.07,1.238e-1,,1.238e-1
539.12,1.111e-1,,1.111e-1
539.17,1.010e-1,,1.010e-1
539.22,9.369e-2,,9.369e-2
539.27,8.919e-2,,8.919e-2
539.32,8.741e-2,,8.741e-2
539.37,8.816e-2,,8.816e-2
539.42,9.109e-2,,9.109e-2
539.47,9.578e-2,,9.578e-2
539.52,1.017e-1,,1.017e-1
539.57,1.084e-1,,1.084e-1
539.62,1.151e-1,,1.151e-1
539.67,1.214e-1,,1.214e-1
539.72,1.268e-1,,1.268e-1
539.77,1.307e-1,,1.307e-1
539.82,1.329e-1,,1.329e-1
539.87,1.330e-1,,1.330e-1
539.92,1.311e-1,,1.311e-1
539.97,1.271e-1,,1.271e-1
540.02,1.212e-1,,1.212e-1
540.07,1.137e-1,,1.137e-1
540.12,1.048e-1,,1.048e-1
540.17,9.504e-2,,9.504e-2
540.22,8.470e-2,,8.470e-2
540.27,7.421e-2,,7.421e-2
540.33,6.191e-2,,6.191e-2
540.38,5.224e-2,,5.224e-2
540.43,4.333e-2,,4.333e-2
540.48,3.533e-2,,3.533e-2
540.53,2.832e-2,,2.832e-2
540.58,2.232e-2,,2.232e-2
540.63,1.730e-2,,1.730e-2
540.68,1.319e-2,,1.319e-2
540.73,9.911e-3,,9.911e-3
540.78,7.356e-3,,7.356e-3
540.83,5.426e-3,,5.426e-3
540.88,4.028e-3,,4.028e-3
540.93,3.084e-3,,3.084e-3
540.98,2.536e-3,,2.536e-3
541.03,2.349e-3,,2.349e-3
541.08,2.511e-3,,2.511e-3
541.13,3.039e-3,,3.039e-3
541.18,3.975e-3,,3.975e-3
541.23,5.387e-3,,5.387e-3
541.28,7.367e-3,,7.367e-3
541.33,1.003e-2,,1.003e-2
541.38,1.349e-2,,1.349e-2
541.43,1.788e-2,,1.788e-2
541.48,2.333e-2,,2.333e-2
541.53,2.995e-2,,2.995e-2
541.58,3.780e-2,,3.780e-2
541.63,4.690e-2,,4.690e-2
541.68,5.723e-2,,5.723e-2
541.73,6.865e-2,,6.865e-2
541.78,8.096e-2,,8.096e-2
541.83,9.387e-2,,9.387e-2
541.88,1.070e-1,,1.070e-1
541.93,1.199e-1,,1.199e-1
541.98,1.321e-1,,1.321e-1
542.03,1.431e-1,,1.431e-1
542.08,1.524e-1,,1.524e-1
542.13,1.596e-1,,1.596e-1
542.18,1.642e-1,,1.642e-1
542.23,1.662e-1,,1.662e-1
542.28,1.654e-1,,1.654e-1
542.33,1.617e-1,,1.617e-1
542.38,1.555e-1,,1.555e-1
542.43,1.471e-1,,1.471e-1
542.48,1.367e-1,,1.367e-1
542.53,1.249e-1,,1.249e-1
542.58,1.122e-1,,1.122e-1
542.63,9.911e-2,,9.911e-2
542.68,8.607e-2,,8.607e-2
542.73,7.348e-2,,7.348e-2
542.78,6.167e-2,,6.167e-2
542.83,5.089e-2,,5.089e-2
542.88,4.128e-2,,4.128e-2
542.93,3.293e-2,,3.293e-2
542.98,2.582e-2,,2.582e-2
543.03,1.990e-2,,1.990e-2
543.08,1.509e-2,,1.509e-2
543.13,1.124e-2,,1.124e-2
543.18,8.235e-3,,8.235e-3
543.23,5.931e-3,,5.931e-3
543.28,4.200e-3,,4.200e-3
543.33,2.923e-3,,2.923e-3
543.38,2.001e-3,,2.001e-3
543.43,1.346e-3,,1.346e-3
543.48,8.905e-4,,8.905e-4
543.53,5.792e-4,,5.792e-4
543.58,3.703e-4,,3.703e-4
543.63,2.328e-4,,2.328e-4
543.68,1.439e-4,,1.439e-4
543.73,8.741e-5,,8.741e-5
543.78,5.221e-5,,5.221e-5
543.83,3.066e-5,,3.066e-5
543.88,1.770e-5,,1.770e-5
543.93,1.005e-5,,1.005e-5
543.98,5.608e-6,,5.608e-6
544.03,3.077e-6,,3.077e-6
544.08,1.660e-6,,1.660e-6
544.13,8.801e-7,,8.801e-7
544.18,4.589e-7,,4.589e-7
544.23,2.352e-7,,2.352e-7
544.28,1.185e-7,,1.185e-7
544.33,5.872e-8,,5.872e-8
544.38,2.860e-8,,2.860e-8
544.43,1.370e-8,,1.370e-8
544.48,6.448e-9,,6.448e-9
544.53,2.985e-9,,2.985e-9
544.58,1.358e-9,,1.358e-9
544.63,6.076e-10,,6.076e-10
544.68,2.672e-10,,2.672e-10
544.73,1.156e-10,,1.156e-10
544.78,4.913e-11,,4.913e-11
544.83,2.053e-11,,2.053e-11
544.88,8.437e-12,,8.437e-12
544.93,3.408e-12,,3.408e-12
544.98,1.354e-12,,1.354e-12
545.03,5.286e-13,,5.286e-13
545.08,2.029e-13,,2.029e-13
545.13,7.658e-14,,7.658e-14
545.18,2.842e-14,,2.842e-14
545.23,1.037e-14,,1.037e-14
545.28,3.718e-15,,3.718e-15
545.33,1.311e-15,,1.311e-15
545.38,4.544e-16,,4.544e-16
545.43,1.549e-16,,1.549e-16
545.48,5.189e-17,,5.189e-17
554.48,4.690e-17,,4.690e-17
554.53,1.370e-16,,1.370e-16
554.58,3.936e-16,,3.936e-16
554.63,1.113e-15,,1.113e-15
554.68,3.098e-15,,3.098e-15
554.73,8.484e-15,,8.484e-15
554.78,2.286e-14,,2.286e-14
554.83,6.063e-14,,6.063e-14
554.88,1.582e-13,,1.582e-13
554.93,4.063e-13,,4.063e-13
554.98,1.027e-12,,1.027e-12
555.03,2.554e-12,,2.554e-12
555.08,6.249e-12,,6.249e-12
555.13,1.505e-11,,1.505e-11
555.18,3.567e-11,,3.567e-11
555.23,8.317e-11,,8.317e-11
555.28,1.909e-10,,1.909e-10
555.33,4.311e-10,,4.311e-10
555.38,9.579e-10,,9.579e-10
555.43,2.095e-9,,2.095e-9
555.48,4.508e-9,,4.508e-9
555.53,9.548e-9,,9.548e-9
555.58,1.990e-8,,1.990e-8
555.63,4.080e-8,,4.080e-8
555.68,8.235e-8,,8.235e-8
555.73,1.635e-7,,1.635e-7
555.78,3.196e-7,,3.196e-7
555.83,6.146e-7,,6.146e-7
555.88,1.163e-6,,1.163e-6
555.93,2.166e-6,,2.166e-6
555.98,3.970e-6,,3.970e-6
556.03,7.159e-6,,7.159e-6
556.08,1.271e-5,,1.271e-5
556.13,2.219e-5,,2.219e-5
556.18,3.814e-5,,3.814e-5
556.23,6.450e-5,,6.450e-5
